label_zcta label_County Fraction
986 58 0.30056585503071004
986 34 0.0002146220000146965
987 29 1.0
988 23 4.4101339938057355e-05
988 30 0.9999049170984696
988 29 5.098156159225072e-05
989 23 1.0
990 29 1.0
991 29 1.0
992 23 0.00023030661345204334
992 29 0.999769693386548
993 29 1.0
994 47 1.0
995 19 0.9993939241774128
995 47 0.000606075822587175
996 19 1.0
997 19 1.0
998 51 0.00045733565679971104
998 19 0.006981029177049099
998 47 0.9925616351661511
999 51 0.9998649064830516
999 46 0.00013509351694851937
1000 51 0.0016576841767359496
1000 47 0.998342315823264
1001 51 5.074532435875919e-06
1001 40 0.5998131720975414
1001 47 0.40018172535726587
1001 46 2.8012756965819656e-08
1002 47 1.0
1003 40 0.9997743568421613
1003 46 0.0002256431578387003
1004 19 0.9997120442086752
1004 47 0.00022992329268347513
1004 51 5.803249864134844e-05
1005 1 0.0006928079073414598
1005 19 0.9993071920926586
1006 40 0.9734542856433736
1006 47 0.02654571435662642
1007 47 0.0003302292048476604
1007 51 0.9996697707951523
1008 46 1.9066706492966042e-07
1008 40 0.9602582313429632
1008 47 0.03974157798997194
1009 51 9.933051066355807e-07
1009 47 0.9999990066948934
1010 25 0.8333855940534127
1010 22 0.16661440594658733
1011 47 0.9980677176696208
1011 51 0.0019322823303793038
1012 51 0.38192327680431254
1012 46 0.6180767231956875
1013 51 1.0
1014 6 0.058318172883117816
1014 19 0.08724848719156751
1014 25 0.8544333399253147
1015 47 1.0
1016 47 0.05085389544224284
1016 40 0.4630357145623689
1016 25 0.13975031378599212
1016 22 0.3463600762093962
1017 25 0.39886098194039166
1017 6 0.600781475802459
1017 5 0.0003575422571492837
1018 40 2.5385192195267803e-05
1018 46 0.9999746148078047
1019 47 0.9999999435593406
1019 40 5.644065947262408e-08
1020 19 0.00024180870836809014
1020 47 0.999758191291632
1021 40 1.0
1022 6 1.0
1023 25 0.00021195176332013826
1023 47 0.9997880482366799
1024 10 7.91393296069233e-08
1024 19 0.9999999208606704
1025 47 1.0
1026 6 0.9999907705327045
1026 25 9.229467295497766e-06
1027 19 7.714795317520602e-07
1027 47 1.3127965285894263e-12
1027 51 0.9999992285191555
1028 6 3.460545698486226e-05
1028 19 0.9999653945430153
1029 40 0.7817886217173012
1029 22 0.2182113782826988
1030 19 0.013751354238846939
1030 6 0.9861742285976003
1030 25 7.4417163552621e-05
1031 19 0.04267704312839127
1031 51 0.9573229568716087
1032 51 1.0
1033 25 0.8599264201081437
1033 19 0.00986180658027082
1033 47 0.1302117733115855
1034 47 1.0
1035 47 0.5901501008160985
1035 19 0.40984989918390147
1036 6 0.00012800949595821607
1036 19 0.9998719905040417
1037 40 0.5071823691624237
1037 47 0.4928176308375763
1038 36 0.010767400543121353
1038 51 0.9892325994568787
1039 47 1.0
1040 25 1.0
1041 47 1.0
1042 47 1.0
1043 6 0.0763965712439848
1043 19 0.9236034287560152
1044 25 1.0
1045 6 1.0
1046 51 1.0
1047 40 0.020883324688342444
1047 47 0.9791166753116575
1048 47 1.0
1049 47 1.0
1050 51 0.16018668549008724
1050 19 0.8398133145099127
1051 19 0.0018991055043071226
1051 47 0.9981008944956928
1052 19 1.0
1053 51 1.0
1054 51 1.0
1055 47 1.0
1056 1 1.5341162370218132e-05
1056 19 0.9999846588376299
1057 19 1.0
1058 47 1.0
1059 40 0.8326714204905782
1059 47 0.1673285795094219
1060 46 1.0
1061 22 1.0
1062 51 0.9915078465635037
1062 19 0.008492153436496327
1063 51 1.0
1064 47 0.001014386627300675
1064 51 0.9989856133726993
1065 40 1.0
1066 51 0.7180191704301416
1066 47 0.2819808295698584
1067 25 0.00015094326098554332
1067 22 0.9998490567390145
1068 47 1.0
1069 1 8.94118757904621e-06
1069 19 0.9997229546512747
1069 10 0.0002681041611462472
1070 47 0.303390332333625
1070 25 0.696609667666375
1071 51 1.0
1072 19 0.4413767623763265
1072 10 0.5586232376236736
1073 51 1.0
1074 36 0.0003802662102735168
1074 51 0.9996197337897265
1075 10 0.9031896695271321
1075 1 0.09651116037868436
1075 19 0.00029917009418355275
1076 19 1.0
1077 1 0.9997301071013829
1077 10 3.2533822418314726e-05
1077 19 0.0002373590761986038
1078 47 0.8493624728790614
1078 19 0.15063752712093859
1079 19 7.242962906498867e-05
1079 47 0.999927570370935
1080 22 1.0
1081 19 0.9859609042250251
1081 10 0.009225447235056155
1081 51 0.004813648539918821
1082 46 1.0
1083 22 0.00015665842877294494
1083 47 0.04808968521925633
1083 25 0.9515311574712606
1083 40 0.00022249888071013067
1084 25 0.3154197265698802
1084 47 0.6845802734301198
1085 19 1.0
1086 40 9.194767314848033e-10
1086 46 0.9999999990805233
1087 40 1.0
1088 47 1.0
1089 10 1.2090951454709065e-06
1089 1 0.9999987795859069
1089 48 1.1318947873277313e-08
1090 19 0.9823447656350411
1090 47 0.017655234364958885
1091 51 1.0
1092 47 1.0
1093 47 1.0
1094 47 1.0
1095 47 1.0
1096 47 1.0
1097 47 1.0
1098 47 1.0
1099 47 1.0
1100 47 1.0
1101 47 1.0
1102 47 1.0
1103 47 1.0
1104 47 1.0
1105 47 1.0
1106 47 1.0
1107 46 1.0
1108 51 1.0
1109 46 0.999976757271505
1109 38 2.3242728494906088e-05
1110 35 0.0312806558892974
1110 46 0.9687193441107026
1111 38 1.0
1112 46 1.0
1113 38 0.26315706152597484
1113 46 0.7368429384740253
1114 40 1.0
1115 38 0.9975412442386637
1115 35 0.002458755761336308
1116 46 0.9978958668382714
1116 52 7.094288656006259e-07
1116 40 0.0021034237328630954
1117 40 1.0
1118 52 1.0
1119 46 0.7498919131952527
1119 51 0.011863533893421579
1119 38 0.23824455291132562
1120 52 0.023063954801946358
1120 61 0.0005184715194341003
1120 42 0.9764175736786196
1121 46 0.9999208994357437
1121 35 7.34262182128376e-05
1121 52 5.674346043489604e-06
1122 46 1.0
1123 35 0.00024549677451060213
1123 61 0.0001304505098065422
1123 52 0.9990426647599426
1123 42 0.000581387955740256
1124 46 1.0
1125 46 0.3931521759151449
1125 35 0.606847824084855
1126 46 1.0
1127 34 0.000309223695829166
1127 35 0.9989260423446565
1127 46 0.0007647339595141487
1128 38 1.0
1129 52 1.0
1130 38 1.0
1131 46 1.0
1132 35 0.27721143611428845
1132 31 0.7227885638857117
1133 35 0.999852734210342
1133 34 0.00014726578965795837
1134 40 0.8211321685155611
1134 22 0.17886783148443888
1135 52 1.0
1136 40 1.0
1137 22 3.2779937390778047e-07
1137 40 7.596525148670924e-09
1137 52 0.999999664604101
1138 52 1.0
1139 35 0.7822020436290157
1139 38 4.78084460308577e-05
1139 46 0.21773008600817106
1139 34 2.006191678226231e-05
1140 31 0.06113891699449767
1140 35 0.1889834558727806
1140 42 0.7498596406673144
1140 52 1.798646540739329e-05
1141 35 0.9999566780543165
1141 46 4.332194568351255e-05
1142 46 1.0
1143 52 1.0
1144 38 1.0
1145 38 1.0
1146 40 1.0
1147 52 1.0
1148 35 1.0
1149 35 0.017172974412827762
1149 46 0.9828270255871723
1150 35 0.0013506355020234235
1150 31 0.000155307964690711
1150 34 0.9984940565332858
1151 46 1.0
1152 46 1.0746737266460647e-06
1152 40 0.9999989253262734
1153 52 0.004843115453954998
1153 35 0.995156884546045
1154 34 0.9992471375241765
1154 35 0.0007528624758235946
1155 52 0.15330339357413364
1155 42 1.9888000780994095e-05
1155 35 0.8466767184250853
1156 46 1.0
1157 46 1.0
1158 52 2.9470484612071697e-06
1158 40 0.9999970529515387
1159 31 9.568856321999313e-05
1159 42 3.797547769802909e-05
1159 35 0.9998663359590821
1160 58 1.2490484581545069e-05
1160 51 0.00020529012408890875
1160 38 0.6128873154028693
1160 34 2.1754790626326807e-05
1160 36 3.406571623639064e-05
1160 35 0.38683908348159757
1161 38 0.9993891651958703
1161 35 0.0006108348041298219
1162 40 0.9383615656837224
1162 46 0.06163843431627751
1163 46 1.0
1164 38 1.0
1165 35 1.0
1166 35 1.0
1167 40 1.0
1168 46 0.0006870540925095836
1168 40 0.9993129459074904
1169 42 1.0
1170 52 0.5147178330720712
1170 22 0.4851609170130376
1170 40 0.00012124991489106058
1171 35 0.09668779570612153
1171 46 0.9033122042938785
1172 52 1.0
1173 35 1.0
1174 46 1.0
1175 40 0.9971914404125548
1175 46 0.002808559587445107
1176 35 0.9992183732465776
1176 34 8.986086562996851e-05
1176 46 0.00012665406308549773
1176 38 0.0005651118247067896
1177 40 0.7245794487451669
1177 46 0.275420551254833
1178 46 1.0
1179 40 0.13064549585119786
1179 46 0.8693545041488021
1180 42 1.0
1181 35 0.8740195830102161
1181 46 0.12598041698978377
1182 38 0.9981636311201119
1182 35 0.001278087312126629
1182 46 0.0005582815677616207
1183 35 0.002037123429052779
1183 46 0.9979628765709473
1184 34 1.0
1185 36 8.722713507779173e-06
1185 51 0.7614458531371686
1185 38 0.2385454241493236
1186 35 0.1889467222988521
1186 46 0.8110532777011479
1187 35 0.4098106063619521
1187 52 0.590189393638048
1188 46 1.0
1189 46 1.0
1190 52 1.0
1191 42 0.22740038266564586
1191 31 0.7724617428595578
1191 35 0.00013787447479630995
1192 31 0.0027460388087161974
1192 34 2.2522727960642618e-05
1192 35 0.997231438463323
1193 46 0.8205648894711072
1193 35 0.1794351105288928
1194 52 0.012378037659103815
1194 61 0.9337596313370161
1194 42 0.05386233100387992
1195 22 0.9344972283284603
1195 40 0.06550277167153966
1196 40 0.0014809789176118693
1196 46 0.9985190210823881
1197 40 0.0002902060213292942
1197 22 0.9997097939786708
1198 52 0.9998632365939303
1198 35 0.00013676340606964786
1199 46 1.0
1200 35 0.04527582437825729
1200 34 8.11597005019879e-07
1200 31 0.9547233640247377
1201 46 0.6454122407363715
1201 38 0.3545877592636285
1202 35 1.0
1203 38 1.0
1204 35 1.0
1205 46 1.0
1206 40 5.441999631264775e-06
1206 46 0.9999945580003687
1207 46 1.0
1208 46 0.9259335523210844
1208 40 0.07406644767891543
1209 51 0.0028856607864341127
1209 46 0.997114339213566
1210 40 1.0
1211 46 6.571586335091484e-05
1211 22 0.0731755499621269
1211 40 0.7698181210814358
1211 52 0.15694061309308643
1212 46 1.0
1213 52 1.0
1214 38 0.9651566793878211
1214 46 0.03484332061217874
1215 46 1.0
1216 40 0.11471813770643124
1216 46 0.00018871751960918665
1216 35 0.3919156935556891
1216 52 0.49317745121827045
1217 46 1.0
1218 38 8.109070838787274e-06
1218 46 5.1652684164646126e-05
1218 51 0.9999402382449966
1219 46 1.0
1220 46 1.0
1221 46 0.994101562935577
1221 35 0.005898437064422913
1222 35 0.33030191650366025
1222 46 0.6696980834963399
1223 36 0.94006245426061
1223 38 0.059937545739390155
1224 36 1.0
1225 36 1.0
1226 36 1.0
1227 36 1.0
1228 36 1.0
1229 36 0.8805682478140278
1229 58 0.11943175218597228
1230 36 1.0
1231 58 0.9999029779204643
1231 30 9.702207953557263e-05
1232 58 1.0
1233 36 1.0
1234 36 1.0
1235 58 1.0
1236 36 1.0
1237 36 0.5887785726380375
1237 38 0.4112214273619626
1238 38 1.0
1239 58 1.0
1240 36 1.0
1241 58 1.0
1242 36 1.0
1243 58 1.0
1244 38 0.8815431089373995
1244 36 0.11845689106260048
1245 36 1.0
1246 58 1.0
1247 58 1.0
1248 36 1.0
1249 58 1.0
1250 36 1.0
1251 36 1.0
1252 36 1.0
1253 58 1.0
1254 36 1.0
1255 36 1.0
1256 38 8.963023125160637e-05
1256 36 0.009737789972924573
1256 58 0.9901725797958237
1257 36 1.0
1258 58 0.9925329745182924
1258 36 0.00746702548170754
1259 58 1.0
1260 58 0.37556896445416804
1260 38 0.6243183262752386
1260 35 9.75720868072183e-05
1260 36 1.5137183786096843e-05
1261 36 1.0
1262 36 1.0
1263 58 1.0
1264 58 1.0
1265 30 0.9694716678158276
1265 58 0.03052833218417238
1266 36 1.0
1267 58 1.0
1268 38 0.0002516639735866584
1268 36 0.9980620508928012
1268 51 0.0016862851336120852
1269 58 1.0
1270 36 0.8978821813083092
1270 51 0.10211781869169077
1271 58 0.999854576306247
1271 30 0.00014542369375313092
1272 58 1.0
1273 38 0.8445718840778069
1273 36 0.15542811592219308
1274 58 1.0
1275 58 1.0
1276 58 1.0
1277 58 1.0
1278 35 0.00014061349801518816
1278 38 5.5693019504352875e-05
1278 58 0.9998036934824805
1279 58 0.9996978313359991
1279 30 0.00030216866400088613
1280 36 1.0
1281 36 1.0
1282 36 1.0
1283 58 1.0
1284 58 1.0
1285 58 1.0
1286 58 0.22601391128757883
1286 36 0.7739860887124211
1287 58 1.0
1288 58 1.0
1289 36 0.9297149388946975
1289 38 0.07028506110530243
1290 58 1.0
1291 36 1.0
1292 58 1.0
1293 35 0.0002863272389390455
1293 58 0.9997136727610609
1294 36 0.9999983500789483
1294 58 1.6499210516968465e-06
1295 36 1.0
1296 36 1.0
1297 58 1.0
1298 35 0.00041874101509162774
1298 58 0.9995812589849083
1299 58 1.0
1300 58 1.0
1301 26 0.0001036287145505537
1301 17 0.16852441897459888
1301 22 0.8313719523108505
1302 26 0.9995845153606567
1302 7 0.0004136812261198683
1302 4 1.8034132233885496e-06
1303 5 0.998565536885924
1303 17 0.001434463114075947
1304 26 0.07861029566574372
1304 52 0.017847961777353226
1304 22 0.9034790217562452
1304 17 6.272080065791067e-05
1305 5 1.0
1306 5 0.753488382614853
1306 17 0.034535039111439084
1306 6 0.211976578273708
1307 26 1.0
1308 26 1.0
1309 6 0.00010253441080432989
1309 5 0.9998974655891957
1310 17 1.0
1311 22 0.2622641010397751
1311 17 0.737735898960225
1312 17 1.0
1313 52 0.0035373321193053336
1313 26 0.9964626678806947
1314 26 1.0
1315 26 1.0
1316 26 1.0
1317 26 0.3561811321422609
1317 17 0.6438188678577392
1318 26 1.0
1319 26 0.9999997637906292
1319 4 2.3620937081996348e-07
1320 26 1.0
1321 17 0.7086650294934935
1321 5 0.2913349705065065
1322 26 1.0
1323 26 0.999044721141356
1323 52 0.000955278858643951
1324 52 1.0
1325 17 1.0
1326 17 0.038624882842545734
1326 22 0.9613538748707323
1326 25 2.124228672188627e-05
1327 22 1.0
1328 26 1.0
1329 26 0.999975223302761
1329 17 2.4776697239137436e-05
1330 25 1.0
1331 26 0.999955733183056
1331 61 4.4266816943976354e-05
1332 22 0.3232720872917305
1332 17 0.6767279127082694
1333 26 1.0
1334 17 1.0
1335 25 0.003182939012875766
1335 17 0.9968170609871242
1336 17 1.0
1337 52 1.0
1338 5 0.006108049157324187
1338 17 0.9938919508426758
1339 25 6.424868805034959e-05
1339 22 0.9999357513119496
1340 17 1.0
1341 5 3.4237635257474036e-05
1341 17 0.097972599147399
1341 25 0.9019931632173437
1342 17 0.00013624079728837433
1342 26 0.9998637592027116
1343 26 1.0
1344 52 1.0
1345 52 1.0
1346 22 0.5397735579931005
1346 52 0.4602264420068995
1347 52 1.0
1348 5 0.9193414106162071
1348 17 0.08065858938379282
1349 5 1.0
1350 17 0.8998242754617793
1350 22 0.10017572453822081
1351 22 1.0
1352 52 0.7213127208963752
1352 26 0.27868727910362484
1353 26 0.021881261092597176
1353 52 0.9781187389074028
1354 17 1.0
1355 17 2.2348636817490837e-05
1355 5 0.9999776513631825
1356 22 1.0
1357 22 1.0
1358 17 1.0
1359 52 1.0
1360 17 0.25732904177940324
1360 6 0.00014206253249024966
1360 25 0.1557783314164914
1360 5 0.5867505642716151
1361 52 0.04017177476763815
1361 22 0.0015567981900416587
1361 26 0.9582714270423202
1362 26 1.0
1363 22 0.8053361062717115
1363 17 0.0038846866784110405
1363 25 0.19077920704987733
1364 26 1.0
1365 22 0.4288459524718913
1365 52 0.5711540475281086
1366 22 1.0
1367 5 1.0
1368 26 1.0
1369 26 1.0
1370 26 0.41292117355480745
1370 52 0.5870788264451926
1371 5 0.00031221458135550904
1371 17 0.9996877854186446
1372 26 1.0
1373 52 0.9881550493377659
1373 26 0.011844950662234118
1374 26 1.0
1375 52 1.0
1376 25 0.008139851295841433
1376 17 0.9918601487041586
1377 17 0.0005586344341586609
1377 22 5.60865989602824e-06
1377 25 0.9994357569059452
1378 6 0.2391770047994224
1378 5 0.7608229952005776
1379 17 1.0
1380 17 1.0
1381 17 1.0
1382 17 1.0
1383 17 1.0
1384 17 1.0
1385 28 0.7775666712485463
1385 32 0.0749489239503328
1385 45 0.1474844048011209
1386 12 0.13162496481609434
1386 28 0.823662734429308
1386 32 0.044712300754597624
1387 12 0.0003681879139886816
1387 32 0.9996318120860113
1388 28 1.0
1389 45 1.0
1390 15 2.647110650064735e-08
1390 12 0.8855064180026915
1390 18 0.11360337967944795
1390 28 0.0008901758467540983
1391 32 0.0955770716643582
1391 12 0.9044229283356418
1392 50 2.9987488246327933e-05
1392 45 0.9999700125117537
1393 45 0.0004313391114964103
1393 32 0.9801364605769423
1393 28 0.01943220031156135
1394 32 1.0
1395 18 7.076922716490576e-05
1395 12 0.9458082085180903
1395 15 0.054121022254744806
1396 28 1.0
1397 28 1.0
1398 45 1.0
1399 28 0.9167032904319252
1399 18 0.07687065969303658
1399 12 0.006426049875038037
1400 28 1.0
1401 45 0.000530201433671957
1401 28 0.999469798566328
1402 28 1.0
1403 28 1.0
1404 28 1.0
1405 32 0.9999309063856181
1405 28 6.909361438201211e-05
1406 12 0.8835216820842269
1406 28 0.11647831791577315
1407 12 1.0
1408 12 0.17683781676784172
1408 32 0.8231591488084258
1408 28 3.034423732590613e-06
1409 18 1.0
1410 12 6.916368671197002e-05
1410 18 0.999930836313288
1411 28 1.0
1412 28 1.0
1413 20 1.0
1414 45 0.0005013208653712536
1414 28 0.9994986791346289
1415 12 0.00017960365950192147
1415 28 0.9998203963404981
1416 32 0.98001743879176
1416 12 0.019982561208239987
1417 28 0.9999998640980117
1417 18 1.35901988200822e-07
1418 28 1.0
1419 32 0.8199723864795441
1419 50 0.1800276135204561
1420 28 1.0
1421 18 0.45620894221073693
1421 15 0.5437910577892632
1422 28 1.0
1423 20 0.9999987752640759
1423 18 1.2247359241073546e-06
1424 20 1.0
1425 15 0.4238914194655497
1425 18 0.5761025046752409
1425 12 6.075859209301805e-06
1426 15 0.00012980394100221588
1426 12 0.9998701960589979
1427 45 1.0
1428 28 1.0
1429 28 1.0
1430 28 0.41354592425341297
1430 18 0.586454075746587
1431 28 1.0
1432 28 1.0
1433 12 0.0002767729523073953
1433 28 0.9997232270476927
1434 20 0.2324615920843182
1434 18 0.039124569609499386
1434 28 0.7284138383061824
1435 12 1.0
1436 28 1.0
1437 28 1.0
1438 28 1.0
1439 45 1.0
1440 28 0.0003011572276864055
1440 45 0.9996988427723136
1441 50 0.9999995051491443
1441 45 4.948508556641314e-07
1442 18 1.0
1443 28 1.0
1444 32 0.0025611570725116634
1444 50 0.9974182837199005
1444 45 2.0559207587876634e-05
1445 50 0.19828173146980962
1445 45 0.7716935647877986
1445 32 0.030024703742391624
1446 45 1.0
1447 45 1.0
1448 28 1.0
1449 28 1.0
1450 12 1.0
1451 45 0.9975339096706374
1451 28 0.0024660903293625873
1452 32 0.9875776424533266
1452 50 0.012422357546673462
1453 45 1.0
1454 28 1.0
1455 20 4.5365452565885073e-05
1455 28 0.0015827994015273682
1455 18 0.9983718351459069
1456 12 1.0
1457 45 1.0
1458 45 1.0
1459 28 0.9999976570893335
1459 18 2.342910666466882e-06
1460 20 1.0
1461 28 5.182890153161303e-07
1461 20 0.9999994817109847
1462 18 0.6240875299648315
1462 20 0.37591247003516837
1463 28 0.9997006720166856
1463 12 0.00029932798331441915
1464 18 0.1753584493556117
1464 28 0.8246415506443883
1465 32 1.0
1466 12 0.9556508128311875
1466 28 0.0443491871688125
1467 45 0.00023768223105035893
1467 28 0.9997623177689495
1468 12 1.0
1469 18 1.0
1470 28 1.0
1471 28 1.0
1472 28 2.631277348711727e-05
1472 18 0.9999736872265128
1473 45 1.0
1474 18 0.9999555984708418
1474 28 7.915236635344794e-07
1474 12 4.3610005494575644e-05
1475 45 1.0
1476 28 1.0
1477 28 1.0
1478 28 1.0
1479 28 1.0
1480 28 1.0
1481 28 1.0
1482 28 1.0
1483 28 1.0
1484 28 1.0
1485 28 1.0
1486 28 1.0
1487 28 1.0
1488 28 1.0
1489 28 1.0
1490 28 1.0
1491 28 1.0
1492 28 1.0
1493 28 1.0
1494 28 1.0
1495 28 1.0
1496 28 1.0
1497 28 1.0
1498 28 1.0
1499 28 1.0
1500 28 1.0
1501 28 1.0
1502 45 0.0042238379574326594
1502 28 0.9957761620425674
1503 28 1.0
1504 45 1.0
1505 45 1.0
1506 45 1.0
1507 45 1.0
1508 45 1.0
1509 50 0.9996795676748236
1509 32 0.00032043232517632917
1510 41 0.013691315679386369
1510 39 0.9863086843206136
1511 13 0.9995935902438898
1511 48 0.0004064097561101895
1512 41 0.06998565195131104
1512 32 0.9300080507271422
1512 50 6.2973215468746766e-06
1513 13 0.9151825743004799
1513 2 0.08481742569952012
1514 32 2.4957307593522445e-05
1514 50 0.012357121269364722
1514 41 0.9876179214230418
1515 32 0.9612466581327636
1515 50 0.038753341867236356
1516 39 0.9996237520029806
1516 41 0.0003573644490002743
1516 32 1.8883548019208675e-05
1517 48 1.0
1518 48 1.0
1519 12 0.9984598795767143
1519 39 0.0015401204232855824
1520 41 0.9996354761997577
1520 32 0.0003645238002423488
1521 48 0.9999915273938212
1521 10 8.472606178717337e-06
1522 10 0.9264502811640952
1522 1 0.07354971883590476
1523 39 1.0
1524 15 0.0002468558099632668
1524 39 0.8518734718624786
1524 2 0.1478796723275581
1525 13 1.0
1526 41 1.0
1527 48 0.00027627984839747655
1527 41 0.995123195407698
1527 10 0.004600524743904665
1528 39 1.0
1529 13 0.012642212815252737
1529 48 0.772516491495073
1529 1 0.21484129568967442
1530 39 1.0
1531 50 0.04665867459343983
1531 41 0.9533413254065601
1532 39 0.366284142822131
1532 48 0.633715857177869
1533 41 1.0
1534 41 1.0
1535 48 0.999888066533628
1535 39 0.00011193346637186577
1536 41 0.039923135812577934
1536 50 0.9592355867476354
1536 32 0.0008412774397867016
1537 39 0.010162600054638532
1537 48 0.9898373999453615
1538 48 0.040149050838563585
1538 41 0.8255147021355328
1538 39 0.13433624702590358
1539 41 0.02799786105172202
1539 48 0.972002138948278
1540 41 0.039675602500337234
1540 50 0.9603243974996627
1541 50 1.0
1542 13 1.0
1543 50 1.0
1544 39 1.0
1545 39 0.9965440028524258
1545 12 0.003455997147574103
1546 32 0.9356253098085958
1546 41 0.013819784901090933
1546 39 0.05055490529031314
1547 39 0.8690587759956232
1547 48 0.1309412240043768
1548 32 0.0004144486206994859
1548 39 0.9995855513793006
1549 48 0.20605280255545824
1549 39 0.7939471974445418
1550 48 0.04388255072986396
1550 1 0.03386712814582463
1550 10 0.9222503211243114
1551 41 0.026935174016144866
1551 10 0.9717939081530581
1551 48 0.0012709178307969767
1552 48 1.0
1553 10 1.0
1554 41 0.9995755208171924
1554 48 0.0004244791828076653
1555 13 1.0
1556 39 0.9989665881762727
1556 12 0.0010334118237273226
1557 41 0.9981833074854597
1557 32 0.0002934640433691828
1557 39 0.0015232284711710357
1558 39 1.950423463344807e-05
1558 13 0.27507253692095573
1558 48 0.6750370158605107
1558 2 0.04987094298390006
1559 10 0.9336608338963318
1559 48 0.06633916610366815
1560 41 1.0
1561 10 1.0
1562 39 1.0
1563 41 0.02028082256147095
1563 10 0.979719177438529
1564 1 1.0
1565 48 0.26456551517344873
1565 10 0.7354344848265514
1566 32 0.5753621744546419
1566 12 0.3389547190063456
1566 39 0.0856831065390126
1567 41 1.0
1568 48 1.8064246788789615e-05
1568 13 0.9999819357532111
1569 2 1.0
1570 12 0.9986288524431103
1570 39 0.001371147556889749
1571 48 0.8701404091704895
1571 1 0.12769656230774912
1571 10 0.0021630285217614544
1572 12 0.007057065386548895
1572 39 0.9929429346134512
1573 41 0.9457869681196833
1573 48 0.054213031880316606
1574 15 0.17100523255686317
1574 39 0.00661971607671838
1574 12 0.8223750513664183
1575 48 1.0
1576 39 1.0
1577 1 1.0
1578 10 1.0
1579 41 0.997410788764297
1579 39 0.0025892112357030297
1580 48 0.37577463174545384
1580 13 0.6242253682545461
1581 39 1.0
1582 41 0.9998729665452566
1582 39 0.0001270334547434176
1583 48 1.0
1584 12 1.0
1585 12 1.0
1586 10 1.0
1587 10 1.0
1588 41 1.0
1589 39 0.4022698516654797
1589 48 0.5977301483345202
1590 13 0.03413967335518522
1590 48 0.9658603266448148
1591 41 0.039159766831301755
1591 48 0.9608400323236529
1591 10 2.008450454070884e-07
1592 10 1.0
1593 12 1.0
1594 50 1.0
1595 39 0.4277286872354877
1595 48 7.701071580315176e-05
1595 2 0.5721943020487092
1596 41 0.9948395161576403
1596 10 0.00516048384235972
1597 3 1.0
1598 48 1.0
1599 41 1.0
1600 1 1.0
1601 10 1.0
1602 10 1.0
1603 32 0.07742310288536021
1603 12 0.9225768971146399
1604 39 1.0
1605 41 1.0
1606 41 1.0
1607 41 1.0
1608 41 1.0
1609 41 1.0
1610 41 1.0
1611 41 1.0
1612 41 1.0
1613 41 1.0
1614 41 1.0
1615 41 1.0
1616 41 1.0
1617 41 1.0
1618 41 1.0
1619 41 1.0
1620 41 1.0
1621 41 1.0
1622 41 1.0
1623 41 1.0
1624 41 1.0
1625 41 1.0
1626 41 1.0
1627 41 1.0
1628 41 1.0
1629 20 1.0
1630 18 1.0
1631 15 1.0
1632 15 1.0
1633 15 1.0
1634 20 1.0
1635 15 1.0
1636 20 1.0
1637 15 1.0
1638 15 1.0
1639 20 1.0
1640 15 1.0
1641 20 1.0
1642 18 0.9999999343030493
1642 28 6.569695063783356e-08
1643 20 1.0
1644 15 1.0
1645 20 1.0
1646 20 1.0
1647 20 1.0
1648 18 0.9125807089538988
1648 20 0.08741929104610123
1649 18 0.3494682765963329
1649 15 0.6505317234036672
1650 20 1.0
1651 28 5.226957348441343e-07
1651 18 0.9999994773042651
1652 18 1.0
1653 20 1.0
1654 20 1.0
1655 15 0.9924783649459928
1655 12 0.0075216350540072184
1656 20 1.0
1657 18 0.9999957961389025
1657 15 4.2038610975263475e-06
1658 18 0.49249565717838945
1658 20 0.5075043428216105
1659 15 1.0
1660 20 1.0
1661 18 1.0
1662 20 1.0
1663 18 1.0
1664 15 1.0
1665 20 0.8267204365007198
1665 18 0.17327956349928034
1666 18 1.0
1667 20 1.0
1668 20 1.0
1669 18 1.0
1670 15 1.0
1671 18 1.0
1672 20 1.0
1673 20 1.0
1674 18 1.0
1675 20 1.0
1676 20 1.0
1677 18 0.4974630941150801
1677 15 0.50253690588492
1678 18 0.9999177524360734
1678 20 8.224756392664033e-05
1679 15 1.0
1680 20 1.0
1681 15 0.999954621201132
1681 18 4.5378798868030373e-05
1682 18 1.0
1683 18 1.0
1684 20 1.0
1685 20 1.0
1686 18 1.0
1687 20 1.0
1688 20 1.0
1689 18 1.0
1690 2 1.0
1691 15 1.0
1692 2 0.08037924552688104
1692 15 0.9196207544731189
1693 2 0.0004981523683093067
1693 15 0.9995018476316907
1694 21 0.0032354790660951917
1694 6 0.0043902557103460095
1694 0 0.9923742652235588
1695 2 0.20714821241541886
1695 15 0.7928517875845812
1696 2 0.582830329694024
1696 15 0.41716967030597607
1697 2 0.9974267564512863
1697 48 0.002573243548713611
1698 2 1.0
1699 2 1.0
1700 2 0.24644973994247898
1700 0 0.5767470117689458
1700 21 0.17680324828857513
1701 15 1.0
1702 2 0.18779094737340868
1702 21 0.8122090526265913
1703 0 0.7388798089785201
1703 2 0.2611201910214799
1704 21 1.0
1705 6 0.9509019865300142
1705 5 0.04909801346998575
1706 0 1.0
1707 2 1.0
1708 2 1.0
1709 2 1.0
1710 15 0.9095284348113397
1710 39 0.0904715651886603
1711 2 1.0
1712 0 0.7344919940875617
1712 6 0.003160605300460498
1712 21 0.2623474006119778
1713 21 1.0
1714 2 1.0
1715 2 1.0
