label_zcta label_subcounty Fraction
686 182 0.6120432879803132
686 207 1.2086696949018529e-09
687 165 0.17563783237988742
687 102 4.280111863787525e-09
687 555 0.8243621633400007
688 646 0.5244064889608243
688 428 0.4597037222832901
688 372 0.015889788755885495
689 461 0.0925761190720763
689 522 0.8731716221378616
689 831 1.5062275728245274e-10
689 691 0.0004890977790681296
689 832 6.762757033116148e-11
689 596 0.0337631607927437
690 67 8.364975403938742e-10
690 372 0.13041639265747162
690 646 0.8695836065060307
691 990 1.0039885961124304e-10
691 287 2.373169415284059e-10
691 154 1.1147300635756802e-10
691 905 0.34086127315600345
691 182 0.6591387262012153
691 207 1.935926545655908e-10
692 991 0.999999998129879
692 428 1.870121050093529e-09
693 285 9.672120411185937e-10
693 461 0.9999999990327879
694 555 1.08596778534533e-09
694 991 2.6111876902864926e-09
694 428 0.9999999962324596
694 372 7.038484865925737e-11
695 150 0.12073568537932874
695 749 0.12004882786573076
695 209 0.17105729131233152
695 447 0.5881581952184026
695 948 2.2420644373282949e-10
696 372 0.9999999953897835
696 646 2.064132358019126e-09
696 161 2.334032680130476e-09
696 985 2.12051488074528e-10
697 285 1.0
698 67 0.999999997878778
698 646 1.3389284585403887e-09
698 447 7.8229355570811e-10
699 420 2.2567080826686897e-10
699 165 0.7298892299171921
699 907 2.3715243281488045e-10
699 102 0.1396204664546031
699 228 0.13049030316538177
700 285 0.9999999997472753
700 461 2.5272469970317537e-10
701 154 3.60641645312716e-10
701 991 0.5902818032282622
701 555 0.4097181964110962
702 801 0.07042539357521498
702 182 0.024283541217692328
702 905 0.8134607944441964
702 287 0.09183027076289631
703 228 6.193271637217496e-10
703 907 2.719518107114274e-09
703 420 0.15057572207041403
703 165 0.8494242745907407
704 149 0.9999999937063309
704 198 6.2936692852831785e-09
705 287 1.0054103390467414e-10
705 182 8.93849180459032e-10
705 596 1.5033288329606603e-09
705 154 0.999999997502281
706 447 4.672912082642864e-06
706 150 0.9999953234686625
706 285 2.0934627404440377e-09
706 428 1.5257920565773026e-09
707 555 0.9999999998951835
707 154 1.0446494979109196e-10
707 287 3.515238115743986e-13
708 555 0.779775855609736
708 165 0.22022414333681717
708 372 1.0407830539153316e-09
708 113 1.2664004202518236e-11
709 438 1.0
710 372 0.30790310425406553
710 301 2.599355943881283e-11
710 796 1.7317984612514707e-10
710 985 0.4512797064471008
710 420 0.14617424916614782
710 161 0.08202985842541417
710 113 0.012613081508098175
711 301 0.011349583870318165
711 198 0.625648154639238
711 149 0.03425033511585164
711 128 0.2149655064917012
711 796 0.11378641988289094
712 646 2.2404171564159507e-10
712 447 0.9999999217445822
712 149 1.3013429719127826e-09
712 67 7.673003323999464e-08
713 691 1.4811917429640306e-08
713 438 0.9999999851880826
714 691 0.9999999972434874
714 438 2.756512501564883e-09
715 646 1.0693217771274425e-09
715 150 8.411876277708428e-10
715 447 0.9999999979117055
715 428 1.7778509544165528e-10
716 165 2.8170708834828355e-10
716 420 0.9999999990064412
716 676 7.118516636873226e-10
717 461 0.8117461246720719
717 832 0.0022196837833352297
717 285 0.18603419154459291
718 150 3.698796110995584e-10
718 461 0.06792324339749975
718 285 0.9295439395965117
718 832 1.0545685658750702e-10
718 991 0.0025328159808398814
718 428 5.498122295191832e-10
719 372 0.48466127417710925
719 555 0.5153387258228909
720 991 1.3951423298795725e-09
720 154 0.999999997963432
720 522 6.414258029941711e-10
721 447 0.4097490486285843
721 150 0.5902509486380291
721 209 2.7333867115554377e-09
722 309 0.2792838850023417
722 905 0.7207161149976583
723 596 0.9837845479243069
723 182 0.01621394871458272
723 154 1.5033611103436726e-06
724 646 5.260998750821675e-10
724 428 0.9999999994739001
725 691 0.9999999952916921
725 438 4.708307830888897e-09
726 438 0.9999999992424247
726 461 1.6861597524995443e-10
726 691 5.889592510093939e-10
727 905 1.0
728 285 0.9999999969429488
728 150 3.0570512548358297e-09
729 832 6.400563946124489e-10
729 596 0.10600564094014604
729 461 3.204943504340869e-11
729 522 0.8939943581540702
729 991 1.0030704277991735e-10
729 154 1.3337059768771654e-10
730 372 0.999999997756849
730 428 6.941924855004134e-10
730 113 9.491470881433356e-11
730 555 3.24314381530219e-10
730 646 1.129729404336469e-09
731 438 0.9999999983521224
731 382 1.647877695709022e-09
732 555 1.9925607920527256e-09
732 287 6.038823765339221e-11
732 154 0.999999997947051
733 991 0.9999999959010635
733 555 2.862473260805813e-09
733 428 1.236463256529468e-09
734 646 2.4326357648835923e-08
734 67 0.597774808169502
734 985 0.02813974170759245
734 161 0.37408542428625646
734 149 4.4654880915259544e-10
734 796 7.297222655538643e-10
734 372 3.3402026199754504e-10
735 428 9.385123277907107e-11
735 285 0.044273410318529514
735 991 0.8873796202720424
735 522 0.06834696931557671
736 332 0.11191878345998896
736 192 0.12046316294918742
736 671 0.7676180535908236
737 537 0.42655971155822875
737 723 0.0654190274058302
737 568 0.2527770426322013
737 912 0.2552442184037398
738 912 0.9999999998563396
738 723 1.4366041050060261e-10
739 572 1.0
740 572 1.0
741 501 0.6753005891626828
741 320 0.32469941003151975
741 36 8.05797471567556e-10
742 501 7.379945176516242e-10
742 17 0.9999999992620054
743 719 1.0
744 332 0.39102546228943086
744 903 0.09047292899719657
744 135 0.10444789366449833
744 871 0.4140537150488741
745 11 0.6537457188703165
745 382 0.34625428112968354
746 723 0.9782124152728437
746 537 9.514045557892262e-07
746 912 0.021786633322600387
747 723 0.9999999998031086
747 859 1.2969151336041754e-10
747 912 6.719990478141177e-11
748 215 0.9997339650281767
748 166 0.0002660343893170884
748 120 5.825062837938918e-10
749 166 2.6583432234198914e-10
749 215 0.9999999997341656
750 852 4.994982653506661e-10
750 859 0.053326428117654055
750 537 0.5546059688827712
750 719 0.29184172007324705
750 723 0.10022588242682938
751 40 0.030970516213076636
751 135 0.19790625146221905
751 671 0.04628154991631408
751 18 0.7248416824083902
752 568 0.4768235270249369
752 795 0.0020728665998853
752 537 0.2059875652826066
752 852 0.3151160410925713
753 17 0.060768987602742804
753 320 4.113570424638628e-11
753 501 0.933380157107445
753 574 0.005850854430562866
753 36 8.181138055305928e-10
754 11 0.06297582262776663
754 182 1.5463078033022712e-07
754 990 0.035758122540387634
754 207 0.9012659002010655
755 572 9.209891316829678e-11
755 795 0.3765823749190467
755 945 0.3774010676452188
755 150 2.4920349368215143e-11
755 852 0.2460165573187152
756 501 1.0
757 438 0.00514507809052239
757 11 0.21363507906111115
757 106 0.05064024170338844
757 382 0.6956521957357786
757 747 0.03492740540919934
758 859 0.684154357045508
758 719 0.05094519889069426
758 455 0.06297222259208948
758 1006 0.005578523097556239
758 723 0.16030488525443526
758 537 0.036044813119716676
759 719 1.0
760 582 0.4689692223774583
760 574 0.17396324141584132
760 125 0.14590894812314376
760 476 0.20209923987202633
760 612 0.009059348211530217
761 17 0.014416949248762518
761 125 0.07287172785724096
761 493 0.00087121387817294
761 36 1.5901069141569948e-10
761 267 1.0911106688827967e-10
761 574 0.7872139445617997
761 501 0.006992547335735682
761 476 0.11763361685016646
762 780 0.10190373886433683
762 719 0.3345407568453297
762 982 2.1936796172120698e-11
762 419 0.025079122510778783
762 537 0.006326883088797222
762 1006 0.05645114575740137
762 852 0.2597712822799876
762 825 0.2159270706255285
762 204 5.903352737964542e-12
763 473 0.12818096896014525
763 22 0.7846966476102218
763 871 0.08712238342963274
764 476 0.09118474568711055
764 574 0.0009435739375759381
764 40 0.5725958764076142
764 493 0.33527580366461984
764 18 3.030794615064109e-10
765 11 0.02699422190892019
765 747 0.8825612455119946
765 733 0.09044453257908519
766 877 0.08188590982457947
766 120 0.5766783275936231
766 733 6.093811167008241e-10
766 822 0.3414357619724164
767 473 3.223149247959753e-10
767 135 0.836436242535283
767 671 0.013070086929644372
767 40 0.09159778398099801
767 18 0.00012159771579361787
767 332 0.05877428851596608
768 671 5.851644247269714e-11
768 192 0.758673855958171
768 242 0.021379503110744814
768 912 0.2199466406129688
768 723 2.595989245887953e-10
769 382 6.890601597403845e-10
769 747 0.9999999986247818
769 11 6.861578670648092e-10
770 207 2.403973383653139e-10
770 11 0.9999999997596026
771 822 0.622502339173995
771 349 0.009149396484333014
771 487 0.2920745651762588
771 877 0.07627369916541323
772 120 0.002342663307164907
772 822 0.013908613644859628
772 733 0.8764723482184892
772 722 0.10727637425540984
772 11 1.7168894285588848e-10
772 747 4.0238752725592117e-10
773 733 9.977437275679384e-10
773 215 0.3234067459321247
773 722 3.015446645310842e-10
773 692 3.224636910448862e-11
773 709 8.628561111021765e-10
773 120 0.6765932518734843
774 207 0.23879685497496805
774 691 0.04202748200895916
774 438 0.12727907750883738
774 106 0.5333578673044455
774 382 0.014770694980713848
774 596 0.031737413141502364
774 11 0.01203060990994821
774 182 1.7062546156138925e-10
775 612 0.9999976996573924
775 545 7.069909660651856e-12
775 125 1.5678248365027537e-10
775 582 2.300178755189616e-06
776 476 0.011363920213945545
776 18 0.11563375601342869
776 582 0.8730023233373797
776 612 4.352461898010753e-10
777 1006 3.747944357093473e-09
777 719 0.9999999962520557
778 309 0.09551950658808132
778 822 0.007807836553107194
778 990 0.5307193034648975
778 487 0.34232058010784616
778 207 1.207082772518355e-10
778 905 0.023632773165359524
779 192 0.10799281833146078
779 568 0.281471389212884
779 242 0.5319504328074733
779 912 0.05519032199987419
779 332 0.023395037293731255
779 903 3.545764959681165e-10
780 135 3.3029516809754774e-10
780 493 0.39213967377821074
780 1003 8.85200984796094e-11
780 473 0.5979043690344671
780 40 0.009955956491714109
780 22 2.7679262648115937e-10
781 476 0.7314109924735432
781 40 0.26642534128295636
781 18 5.009279243919011e-10
781 582 0.0021636654556080885
781 574 2.8696434625076303e-10
782 572 0.4213811762895347
782 903 0.4146332419870123
782 795 0.019567935213136805
782 852 8.293047097793268e-11
782 242 0.014403022878452817
782 568 0.13001280598273987
782 829 1.8175661929943042e-06
783 829 0.6916297509850927
783 22 0.010636785449895823
783 572 0.028253085117123634
783 871 0.159912037527647
783 903 0.10956834092024101
784 829 1.0
785 120 0.8025974632228527
785 822 0.15084368146974816
785 733 0.01697851120306963
785 877 0.02958034410432943
786 120 0.20107572036855312
786 709 0.623842791111643
786 692 1.901796591062752e-09
786 215 0.17508148661800713
787 332 5.214198698036419e-10
787 473 0.5903178393281312
787 135 0.09484945374036262
787 871 0.3148327064100863
788 22 0.44296374613173567
788 871 0.5549539583919267
788 829 0.002082295476337432
789 135 1.843650842393787e-10
789 903 0.10304563645334634
789 332 0.7835415211337948
789 242 0.11341284222849374
790 574 0.8749512702087913
790 476 0.10676552973173828
790 125 0.018283200059470484
791 572 0.5667939178409706
791 795 0.3685498440450064
791 852 0.06465623785313951
791 903 2.6088362972397476e-10
792 135 1.4512507512095293e-09
792 40 0.999999997200649
792 493 1.3481002056126746e-09
793 822 0.8298819186494437
793 487 0.04391323616985383
793 733 0.1260225247554663
793 990 0.00018232042523618657
794 733 0.14780764891634482
794 905 1.0112619413521828e-10
794 747 3.7084483952379293e-10
794 11 0.2525171581569357
794 207 0.1368536907710038
794 990 0.45569390836474416
794 822 4.4444016083062795e-10
794 487 0.007127592505204294
794 182 3.6935586201178335e-10
795 501 0.054702282580117834
795 574 0.10490917286944919
795 17 0.7155353900513862
795 493 0.025207158400615576
795 1003 0.09964599609843124
796 18 0.021626388390467807
796 671 0.9229406505277552
796 135 0.05543296108177715
797 18 0.9614049163695467
797 40 0.009974048868121914
797 476 0.009731510983551878
797 582 0.01888952377877963
798 473 0.014961887952126237
798 1003 0.4919816042886948
798 996 0.18045834956913484
798 22 0.3125981581900442
799 574 8.27269022667187e-11
799 17 0.0027795813176672663
799 493 0.45242044867816716
799 996 0.053288792913780796
799 22 0.00034298335626330097
799 473 0.0006618039872064112
799 1003 0.49050638966418825
800 1003 1.0
801 75 1.6756979936809328e-11
801 375 4.155090712870067e-10
801 488 0.003712256809303929
801 784 1.709495195431375e-10
801 373 0.9962877425874803
802 262 0.7669760046691034
802 840 0.2330239953308966
803 409 2.2499294775694677e-10
803 557 0.0181718092859774
803 262 1.5327866030182786e-11
803 488 0.9818281904737018
804 349 0.1300933577333606
804 487 0.1672958268302207
804 309 0.7026108154364188
805 990 4.537867371919099e-09
805 487 1.0902059058132038e-08
805 309 0.9999999845600737
806 918 0.22835321584137536
806 557 0.007050370395529582
806 249 0.7487524011297485
806 189 0.015844012633346605
807 189 0.9999999984506344
807 918 1.5493655856578734e-09
808 801 0.1738359149461734
808 555 7.680350710272568e-07
808 102 1.8800378358762387e-05
808 287 0.8261445165628941
808 279 7.750257976950754e-11
809 249 0.004237096329738999
809 557 0.7764431740173855
809 488 0.21931972965287566
810 375 0.16963205772358755
810 152 4.0637694063021915e-10
810 309 9.17365094266402e-10
810 38 0.8303679409526705
811 262 0.9785939280513237
811 840 0.02140607002491696
811 488 1.2600557433399342e-09
811 409 6.637033432988652e-10
812 784 1.0
813 373 0.12206057900706162
813 75 0.40716618880403144
813 488 0.4707732321889069
814 918 1.0
815 375 9.0308770236821e-10
815 262 1.1932719089322885e-09
815 840 0.9999999973749247
815 488 4.119220083964778e-12
815 373 3.0651149019292614e-19
815 38 5.245965307374218e-10
816 309 2.061605553380197e-09
816 373 0.4323959081071981
816 784 0.5676040898311964
817 182 5.7435015893624653e-11
817 905 0.04313291658418139
817 784 3.815107269718003e-10
817 801 0.3956798801934279
817 555 4.753108803349952e-10
817 154 1.7749184345949618e-10
817 287 0.5611872021306421
818 918 1.0
819 75 2.74777918875621e-09
819 373 0.9999999972522207
820 262 0.9897235239104318
820 840 0.010276476089568169
821 189 0.023942512390913114
821 918 5.051730155048318e-09
821 249 0.9760574825573567
822 38 0.9999999996122695
822 270 3.877305956374084e-10
823 75 0.07079507567901656
823 801 5.241457831432098e-10
823 373 9.891096968863741e-10
823 784 0.9292049228077279
824 249 0.2420387742410735
824 488 0.2725183780989792
824 75 9.998461283384726e-10
824 189 0.48544284666010123
825 488 1.0
826 249 0.9999999977288324
826 488 2.96117890473035e-10
826 557 1.975049666008419e-09
827 784 5.191371555351909e-10
827 373 0.9999999994808629
828 557 1.0
829 75 0.8424487540967519
829 801 0.07282824377440643
829 784 0.08472300212884173
830 189 0.07725434037007564
830 102 0.2810169767946356
830 287 0.005559030058897255
830 228 1.5378695123603188e-10
830 371 0.008483970787126071
830 801 0.06545412137624147
830 75 0.1251102916805305
830 279 0.43712126877870644
831 801 0.02457080553036553
831 784 0.9754291943532033
831 75 1.1643104869802023e-10
832 918 0.19918709665354867
832 813 0.8008129033464513
833 488 0.999999994210277
833 373 5.782241199635142e-09
833 840 7.481869264749581e-12
834 784 0.771862333255243
834 905 1.2852521185019697e-09
834 309 0.22813766480199307
834 373 6.575119478198711e-10
835 488 4.3276458038617045e-10
835 409 0.7962470780990072
835 262 0.015809045573608044
835 557 0.18794387589462028
836 801 0.9999999991047388
836 784 8.95261056902274e-10
837 918 0.024625673774582177
837 189 0.9753743249807644
837 249 1.244653510662485e-09
838 918 0.9999999987341625
838 189 1.2658374829133109e-09
839 75 0.49804756486995705
839 279 0.19813129715827796
839 801 0.30382113797176497
840 784 5.23043386635836e-10
840 905 5.654923142180372e-11
840 309 0.9999999994204073
841 840 0.9999999999891461
841 262 1.0853977103336932e-11
842 152 4.663071379034207e-10
842 38 0.24691955783435093
842 270 0.07625064789937393
842 241 0.6768297931210718
842 566 6.788962395099407e-10
843 309 9.94079988080346e-10
843 373 0.9999999989432253
843 375 6.269469040716682e-11
844 813 0.055004185260418156
844 228 0.021754404891425848
844 371 0.5308381883197576
844 189 0.04347448437096535
844 279 0.18932253889563824
844 918 0.15960619826179487
845 840 8.248461784425256e-10
845 375 0.9686183108419077
845 38 1.0574165455030125e-09
845 373 0.00012012351257496259
845 309 0.0312615637632545
846 488 0.9999999986049974
846 840 4.4852863820003926e-10
846 262 9.46473804823944e-10
847 373 0.07282356142730682
847 784 0.9271764385726933
848 375 4.979598247327484e-10
848 38 0.9313344909228648
848 840 0.06866550857917547
849 309 1.0
850 189 1.4963285802078688e-10
850 488 0.7033035544851655
850 75 0.2966964453652016
851 784 7.751093665570385e-09
851 373 0.9999999922489063
852 152 3.91368164786033e-10
852 373 3.7596918130651204e-10
852 309 0.8214365817079169
852 38 0.17856341652316726
852 375 1.0015782783823771e-09
853 262 9.215525991416343e-10
853 488 0.9999999990784474
854 75 1.0
855 784 0.8074172018977966
855 801 0.19258279712351437
855 905 9.786891179443628e-10
856 905 1.1046129234138734e-09
856 784 0.999999998895387
857 373 0.08091039976338428
857 375 5.4470087048991477e-11
857 905 1.573995117188943e-10
857 309 0.919089600024746
858 75 0.15233578807194473
858 189 0.8476642119280554
859 409 1.6882473353310921e-09
859 262 0.9999999983117526
860 417 4.689577373521232e-09
860 512 0.03941508262386077
860 368 0.9605849126865619
861 92 1.093583274854063e-09
861 417 0.9999999959484726
861 823 5.133059672595102e-10
861 512 1.397847037690633e-09
861 368 1.0467911927964857e-09
862 590 0.00037816460138618397
862 785 6.982836983167649e-10
862 417 1.0332446985701783e-09
862 368 0.0011386393022751425
862 512 0.9306898164755454
862 762 2.6019797363436614e-08
862 92 0.003949998559048529
862 863 1.1577510905212436e-07
862 933 0.06384323753531002
863 350 2.8324963630277225e-10
863 206 0.0036446335415984284
863 441 0.9963553655246369
863 523 6.505150910937634e-10
864 712 0.014389940803488318
864 1001 0.9087499774976492
864 548 0.054628656824320616
864 92 3.75226567768513e-11
864 865 0.02223142429317663
864 823 5.438425847440861e-10
865 48 3.383748383285561e-10
865 51 5.656436720795795e-10
865 997 8.911823841672674e-10
865 115 0.9999999982047991
866 997 1.0
867 628 5.487135033415488e-10
867 687 0.9999999989596082
867 410 1.5409737218120013e-11
867 344 1.4335596801572052e-10
867 697 3.329125274825685e-10
868 441 4.0158326394715846e-10
868 350 4.7675937306963876e-05
868 289 1.0604845036032258e-10
868 590 0.9999523235550614
869 350 4.907830119973361e-10
869 590 7.450637791851022e-10
869 441 0.9999999983841392
869 523 3.800140561787616e-10
870 809 0.03128765442423785
870 339 3.80308289330477e-10
870 530 0.3025088612894853
870 470 0.23830507284963887
870 329 0.4278984110563297
871 289 0.1980831888815725
871 523 0.8019168103315834
871 997 5.602374250851475e-10
871 115 4.993737348516354e-12
871 441 2.2161303246153604e-10
872 932 0.9999999994021539
872 785 5.978460175838809e-10
873 370 8.788685970839498e-10
873 785 0.999999996811351
873 567 2.3097805321809435e-09
874 348 4.4967987621275416e-10
874 94 8.041302862190036e-11
874 126 0.1533094032156941
874 933 5.076416786181526e-10
874 762 0.7913529093785362
874 486 0.05533768604557102
874 417 2.065125590063323e-10
874 718 1.1595142116358103e-10
875 712 0.9440989166254286
875 339 6.518858494830655e-09
875 1001 0.055901076855713015
876 863 0.14682516081150698
876 590 0.8531748361880972
876 289 3.0003957941691716e-09
877 932 2.50479418563307e-10
877 548 0.1986134353625918
877 590 2.2391435818545206e-10
877 1001 1.9432928937466943e-12
877 567 9.338126650377278e-05
877 512 6.5242354644052346e-09
877 785 0.7621978235926455
877 370 1.2530373326738483e-08
877 92 0.03909534024731295
878 417 0.24175245345137994
878 512 9.398329286578422e-10
878 96 5.306172222011668e-10
878 548 1.6812488641021655e-10
878 1001 0.16003787671083375
878 92 0.10437903165883607
878 823 0.4938306365207873
878 712 1.9587835732629992e-11
879 96 0.28721571659564654
879 718 2.359285380390621e-10
879 933 1.6182361631106311e-10
879 512 3.8209290209559934e-11
879 762 3.367067379946221e-10
879 417 0.3761648997060712
879 823 4.379572522610975e-10
879 94 0.3366193824876567
880 1001 1.470545855753742e-10
880 281 1.1296975634946473e-10
880 785 0.005609861451230578
880 339 1.4774109778388704e-10
880 548 0.13264785938907947
880 370 0.5606034315521686
880 567 3.941034457598056e-08
880 865 0.3011388077894112
881 762 0.03351483588143068
881 70 6.844721825192427e-11
881 715 0.006728778341559063
881 718 0.9589240661700448
881 94 0.0008323195385181078
882 712 0.4051705952377905
882 809 0.41067524282469936
882 1001 0.024261929125766014
882 329 0.049677412197353735
882 711 4.305826811023373e-10
882 96 1.5229390595277255e-10
882 823 0.031339383056758076
882 678 8.672632752431103e-13
882 470 0.0788754369738886
883 792 1.68943409452242e-11
883 126 0.3092582417761488
883 762 1.759591967872047e-11
883 486 0.6147320782551541
883 51 0.00834696222222594
883 348 0.06766271735986702
883 933 3.483950110769098e-10
883 48 3.7186876716458776e-12
884 236 0.02829678869571281
884 206 1.7435045777211121e-10
884 590 0.007874700659783287
884 441 5.459229866858858e-10
884 350 0.9638285099242305
885 370 0.3839532140713417
885 281 0.6160467859286582
886 548 1.0
887 785 0.05246379212431734
887 823 0.03368678552207162
887 92 0.9138494212506693
887 512 8.207334385275166e-10
887 417 2.8220835621449564e-10
888 77 4.570463492281055e-06
888 785 0.004039415100683095
888 590 2.1529928782491523e-09
888 350 1.9095776362517793e-09
888 932 0.9959560103732543
889 344 5.051231244051426e-10
889 997 1.569962316248376e-10
889 687 0.9998467632096519
889 48 0.00015323561756489364
889 523 4.031801288910009e-22
889 410 5.106638482693754e-10
890 115 3.1896736941842203e-10
890 997 0.9999999996810327
891 590 0.005895783853153684
891 512 0.00793479764797431
891 785 0.9861694184988721
892 590 0.0006563579351314937
892 512 0.29328991606866905
892 289 0.09823476986713495
892 863 0.6078189560657761
892 933 6.328835969589313e-11
893 933 0.8515855503003115
893 51 1.775657286531262e-10
893 289 0.14841440249575547
893 762 2.598429316506996e-10
893 126 4.6001486526402415e-08
893 512 2.6751465200321904e-10
893 863 4.975231519776291e-10
894 410 5.795555678195035e-11
894 687 1.0514355663832048e-10
894 585 5.769647435415073e-11
894 628 0.85490630458446
894 354 0.017877720755660496
894 767 1.8182926354726077e-11
894 786 9.622367015483227e-11
894 697 0.0417057582213645
894 635 1.4867659069806672e-08
894 626 2.6049099283449775e-10
894 157 9.800760188656498e-11
894 690 0.08551020087715511
895 370 1.0
896 348 2.2384638762624262e-10
896 70 0.09807625767968293
896 552 0.09627861119387607
896 130 0.5513881261944672
896 718 0.25425700470812757
897 410 0.9999999986339884
897 206 1.0859329867478547e-10
897 635 2.2039030283616163e-10
897 687 5.081279249293615e-10
897 87 1.7983935344078062e-10
897 997 2.7720607146168323e-19
897 523 3.4906060518214573e-10
898 87 1.4887923230520615e-10
898 628 4.06925168001156e-10
898 635 0.827463002157529
898 410 0.17253699679635326
898 687 4.903133433573901e-10
899 523 0.32302079324626426
899 410 0.007552322833634847
899 687 2.723253406376776e-13
899 997 0.6694268839198285
900 87 0.9960666234602351
900 533 1.3820813380348756e-10
900 635 0.002234295384177499
900 818 1.33712797839707e-10
900 206 0.0016990801150423883
900 231 2.7488089541644283e-10
900 828 1.2643988465591932e-10
900 410 3.6730294068298016e-10
901 48 1.1170813151976575e-09
901 687 1.2758978176148807e-09
901 115 1.8805211319350775e-10
901 997 0.9999999974189688
902 410 0.5524578895870881
902 523 0.02788489608164817
902 87 1.960229741145068e-10
902 206 0.4196572141352409
903 206 0.9999999979919881
903 533 1.2543916781908783e-09
903 87 5.855925493662657e-10
903 236 1.6802775984074233e-10
904 348 3.946291149241752e-10
904 718 0.8316674640877739
904 762 0.1683324684023496
904 130 6.711524734996589e-08
905 441 0.3841437182167556
905 523 0.6158562811624142
905 410 9.094741123502129e-11
905 206 5.298828587099289e-10
906 350 1.8246318923909532e-09
906 236 5.023729922535387e-10
906 77 0.9999999973062119
906 932 3.667832204828679e-10
907 997 0.9999999910192194
907 523 8.980780497407693e-09
908 70 1.0
909 687 1.0
910 339 0.4706007777495469
910 1001 0.00847633921831513
910 712 0.05378594802405063
910 548 1.0026396713851962e-07
910 865 0.4246165569702618
910 329 0.04252027777385838
911 715 0.3849106632161173
911 678 0.13242184522347053
911 694 0.0008604912482173793
911 718 0.04597513089316804
911 96 0.04965476260216403
911 70 0.026902412888028568
911 94 0.18250808548890957
911 711 0.17676660843992464
912 206 0.9758621008718003
912 350 2.1274922947667478e-11
912 523 0.014823535414859616
912 410 2.1805688945545136e-10
912 533 0.009314362393649245
912 441 3.4247263940269674e-10
912 236 1.7967965127016924e-10
912 87 5.582064992393151e-10
913 712 5.792674799159741e-10
913 711 0.6794284961768742
913 678 7.989140680821824e-11
913 809 8.782591099419161e-10
913 96 0.32057150228570785
914 206 1.0
915 329 0.13768524352822237
915 339 0.8623147564717776
916 590 1.587381108832314e-09
916 350 0.9999999984126189
917 126 1.0020417501966574e-10
917 115 0.04902546146147366
917 486 5.204891757235331e-10
917 48 2.4139271936798883e-10
917 51 0.9509745374481737
917 289 2.2826638782891913e-10
918 350 3.679107459572495e-10
918 77 8.307651876051975e-11
918 236 0.9967576429475662
918 206 3.214784411375309e-10
918 533 0.00324235627996808
919 711 1.0
920 590 0.0652717908458667
920 441 0.014825366970767407
920 863 0.00658168744648339
920 997 0.06714533215598723
920 115 0.2846376574336169
920 523 0.01128384880724005
920 289 0.5502543161592612
920 51 1.8077710207267892e-10
921 997 1.0
922 281 0.15792977435575264
922 785 0.05699853304100418
922 77 2.1636042922671188e-10
922 932 0.07592103866617184
922 370 0.02623993132252773
922 567 0.6829107223981832
923 906 0.2776651087585832
923 233 0.0991544273101201
923 842 0.06133676920160497
923 847 0.44748612870294574
923 299 0.11435756602674604
924 847 2.379659223765252e-08
924 842 0.9999999762034077
925 906 0.03857675610727572
925 835 4.226693373986918e-11
925 804 0.023129899132934097
925 4 0.9310588782921022
925 121 0.00723446642542113
926 638 6.804631609707066e-08
926 814 0.999999931953684
927 129 0.007808745237855962
927 233 1.9663286031436107e-10
927 490 0.7381986086481926
927 814 0.030795702015257526
927 919 0.22319694309647434
927 638 5.632574804510997e-10
927 337 2.4232927510950693e-10
928 585 9.213262314394478e-10
928 667 0.4780748287261177
928 129 0.521925169878228
928 490 4.743281482300066e-10
929 884 0.035776174143028534
929 399 1.1622355779647116e-09
929 79 0.10668856388441277
929 352 0.857535260572503
929 216 2.378201820232799e-10
930 445 1.3719838258270874e-10
930 352 0.03558564273526963
930 458 1.5101806896697815e-10
930 216 0.46707792454103997
930 937 0.11394700152384114
930 895 0.18631433377962378
930 884 0.19707509713200896
931 642 0.025191522273047887
931 648 2.422563391571506e-11
931 517 0.01619873822276163
931 597 0.01657843353072589
931 256 0.942031305949239
932 906 0.005307698904880559
932 74 0.5236550593987214
932 847 0.12741484450456375
932 835 0.2722694941875137
932 233 1.0623655139236824e-11
932 4 8.28767035139497e-12
932 299 0.07135290298540918
933 121 6.073465919318627e-13
933 804 3.9585905928933974e-10
933 958 0.9999999996035336
934 597 0.43815645210391635
934 224 3.493606607060573e-10
934 642 0.5179256882457534
934 835 6.535276353480304e-11
934 911 0.04040129630513735
934 256 0.0035165629304794153
935 958 0.28381097201178146
935 804 0.0028719815390336177
935 121 0.7133170464491849
936 157 3.266880315609901e-10
936 690 0.8114063672292096
936 550 2.307257236877033e-11
936 354 0.1885936324210297
937 911 1.433131451410609e-10
937 642 8.328166174651058e-08
937 224 0.999999916492964
937 804 8.206111782037501e-11
938 814 0.9999999966907357
938 919 9.504027198975147e-10
938 638 2.358861526665768e-09
939 256 5.390968429712867e-10
939 517 0.6008837206602062
939 884 5.528263874026462e-08
939 648 9.196382494162969e-11
939 445 0.3991162234260943
940 808 2.2637743350636366e-10
940 157 0.765100393731258
940 690 0.23489960577301333
940 916 1.1383788286264634e-10
940 626 3.226288481768109e-11
940 628 1.2325041683949293e-10
941 828 8.948675225699901e-10
941 236 0.007737543484693218
941 87 5.216890564901461e-10
941 533 0.992262454886761
941 206 2.1198929349807174e-10
942 835 0.498042853414121
942 74 0.501957146585879
943 280 3.1649277309089436e-10
943 634 0.0014923786698142938
943 895 0.9666235085920778
943 937 0.004151775928464377
943 458 0.027732336246702488
943 550 3.8091529875804814e-11
943 216 2.0835693423597616e-10
944 828 6.051971006016623e-12
944 593 3.5581859088365383e-10
944 919 1.673503675645738e-10
