0	0.318
1	73.36399999999999
2	28.125999999999998
3	13.360999999999999
4	24.711
5	18.651
6	10.07
7	91.65700000000001
8	93.838
9	8.601
10	17.593
11	5.735
12	82.26
13	92.39200000000001
14	79.82600000000001
15	12.909
16	1.514
17	6.942
18	38.195
19	17.292
20	21.406
21	109.921
22	3.342
23	52.47
24	13.408
25	8.571
26	8.11
27	21.451999999999998
28	45.341
29	2.1959999999999997
30	69.391
31	18.755
32	13.252
33	23.776999999999997
34	20.05
35	13.923
36	31.585
37	38.264
38	16.969
39	11.456
40	104.615
41	12.674000000000001
42	93.072
43	8.69
44	22.494
45	63.651
46	1.629
47	14.38
48	16.557000000000002
49	13.249
50	20.546999999999997
51	10.970999999999998
52	21.726999999999997
53	5.574
54	10.868
55	9.283999999999999
56	2.397
57	4.998
58	11.434000000000001
59	3.702
60	4.916
61	28.987
62	193.595
63	7.591
64	1.672
65	9.184
