0	19.003
1	2.461
2	12.401
3	2.02
4	3.733
5	57.075
6	71.07600000000001
7	68.03399999999999
8	3.6510000000000002
9	28.671999999999997
10	4.863
11	2.5839999999999996
12	6.55
13	3.534
14	0.172
15	58.17
16	65.475
17	0.365
18	41.559
19	13.96
20	14.025
21	106.736
22	34.509
23	5.867000000000001
24	104.15
25	52.852
26	37.133
27	67.50399999999999
28	4.107
29	57.653
30	25.298000000000002
31	48.315
32	18.070999999999998
33	10.226
34	9.345
35	3.562
36	45.911
37	12.136
38	15.755999999999998
39	1.994
40	47.486000000000004
41	22.148000000000003
42	28.811999999999998
43	63.6
44	10.575
45	9.817
46	18.076
47	26.473000000000003
48	119.15899999999999
49	1.171
50	14.012
51	7.893
52	1.68
53	0.41700000000000004
54	37.384
55	21.689
56	17.897000000000002
57	17.660999999999998
58	26.712
59	26.636
60	0.28300000000000003
61	0.02
62	3.6260000000000003
63	6.351
64	10.398
65	29.456999999999997
66	56.263999999999996
67	4.323
68	124.755
69	8.222999999999999
70	5.0360000000000005
71	42.34
72	0.8290000000000001
73	2.6060000000000003
74	88.835
75	76.32600000000001
76	43.606
77	0.028999999999999998
