100	6217
2	82	24
2	83	8
2	84	8
2	86	65
2	87	16
2	90	8
2	91	114
2	92	24
2	98	8
3	0	2
3	1	713
3	2	2
3	3	314
3	4	586
3	5	10
3	7	209
3	8	333
3	9	45
3	11	687
3	12	490
3	13	189
3	14	244
3	15	242
3	16	263
3	17	56
3	18	196
3	19	418
3	21	434
3	25	39
3	27	95
3	29	82
3	30	333
3	31	654
3	32	1047
3	34	19
3	35	2
3	36	842
3	37	6
3	38	8
3	39	71
3	40	2467
3	41	1627
3	44	150
3	45	2
3	46	301
3	47	357
3	48	4
3	50	61
3	51	89
3	52	6
3	54	327
3	55	34
3	56	89
3	57	23
3	58	2
3	62	235
3	64	143
3	65	17
3	66	279
3	67	1027
3	69	2
3	70	578
3	71	639
3	73	237
3	74	320
3	77	226
3	78	877
3	79	2
3	80	37
3	81	56
3	82	6
3	83	418
3	84	8
3	86	999
3	87	392
3	92	309
3	93	41
3	96	124
3	97	161
4	0	9
4	1	235
4	3	88
4	4	577
4	5	4
4	7	95
4	8	219
4	9	38
4	10	2
4	11	332
4	12	303
4	13	47
4	14	192
4	15	67
4	16	235
4	17	18
4	18	99
4	19	373
4	21	282
4	25	11
4	27	33
4	29	81
4	30	221
4	31	380
4	32	504
4	34	11
4	36	364
4	37	4
4	38	2
4	39	20
4	40	2229
4	41	715
4	44	95
4	46	169
4	47	192
4	48	6
4	50	61
4	51	56
4	52	4
4	54	190
4	55	13
4	56	108
4	57	36
4	62	95
4	64	101
4	65	6
4	66	79
4	67	278
4	68	2
4	69	2
4	70	310
4	71	300
4	73	316
4	74	228
4	77	237
4	78	337
4	80	11
4	81	29
4	83	253
4	86	239
4	87	273
4	92	212
4	93	27
4	96	65
4	97	124
5	0	6
5	1	105
5	3	13
5	4	197
5	5	183
5	7	72
5	8	240
5	9	8
5	11	157
5	12	166
5	13	35
5	14	59
5	15	10
5	16	203
5	17	2
5	18	770
5	19	323
5	21	348
5	25	67
5	27	313
5	28	15
5	29	192
5	30	122
5	31	260
5	32	376
5	34	374
5	35	2
5	36	109
5	37	24
5	39	24
5	40	1063
5	41	794
5	44	63
5	46	262
5	47	37
5	50	19
5	51	6
5	52	2
5	54	102
5	55	2
5	56	78
5	57	17
5	59	2
5	62	13
5	64	15
5	65	8
5	66	32
5	67	137
5	70	601
5	71	98
5	73	65
5	74	339
5	76	2
5	77	35
5	78	52
5	79	2
5	80	30
5	81	17
5	83	48
5	84	2
5	86	76
5	87	258
5	92	639
5	93	24
5	96	477
5	97	67
5	98	2
5	99	10
6	1	2
6	4	5
6	6	2
6	7	2
6	11	2
6	21	5
6	25	2
6	27	2
6	31	2
6	32	2
6	37	2
6	38	2
6	39	2
6	40	2
6	41	2
6	46	14
6	47	2
6	65	2
6	66	11
6	78	2
6	80	31
7	1	40
7	3	21
7	4	115
7	7	127
7	8	74
7	9	28
7	11	336
7	12	158
7	13	12
7	14	102
7	15	24
7	16	71
7	17	12
7	18	37
7	19	214
7	21	140
7	25	6
7	27	28
7	29	34
7	30	136
7	31	124
7	32	124
7	34	3
7	35	3
7	36	127
7	37	6
7	38	3
7	39	18
7	40	734
7	41	192
7	44	46
7	46	56
7	47	152
7	50	15
7	51	12
7	54	28
7	56	62
7	57	9
7	62	24
7	64	18
7	65	15
7	66	18
7	67	96
7	70	62
7	71	217
7	73	96
7	74	56
7	76	3
7	77	37
7	78	74
7	80	31
7	81	9
7	83	34
7	84	3
7	86	96
7	87	99
7	92	84
7	93	24
7	96	9
7	97	59
8	0	20
8	1	200
8	3	43
8	4	786
8	5	32
8	7	200
8	8	2292
8	9	88
8	10	6
8	11	1057
8	12	854
8	13	73
8	14	362
8	15	75
8	16	1522
8	17	16
8	18	819
8	19	2228
8	20	4
8	21	2931
8	25	86
8	26	2
8	27	577
8	28	12
8	29	944
8	30	1036
8	31	909
8	32	1108
8	34	112
8	36	364
8	37	30
8	38	2
8	39	90
8	40	4904
8	41	2013
8	44	1161
8	45	2
8	46	432
8	47	198
8	48	4
8	50	286
8	51	53
8	52	20
8	54	383
8	55	14
8	56	583
8	57	63
8	58	6
8	62	104
8	64	176
8	65	20
8	66	81
8	67	395
8	68	2
8	70	1065
8	71	520
8	73	489
8	74	1524
8	76	2
8	77	198
8	78	213
8	79	2
8	80	110
8	81	53
8	82	4
8	83	188
8	84	2
8	86	292
8	87	1526
8	91	4
8	92	1421
8	93	239
8	95	2
8	96	592
8	97	233
8	99	4
9	1	78
9	2	2
9	4	121
9	5	13
9	7	52
9	8	102
9	9	1068
9	11	544
9	12	115
9	13	23
9	14	192
9	15	26
9	16	257
9	17	15
9	18	55
9	19	144
9	21	221
9	25	2
9	27	52
9	29	73
9	30	408
9	31	123
9	32	121
9	34	5
9	36	157
9	37	15
9	38	2
9	39	60
9	40	668
9	41	231
9	43	2
9	44	94
9	45	7
9	46	68
9	47	86
9	48	2
9	50	26
9	51	10
9	52	7
9	54	31
9	55	13
9	56	71
9	57	97
9	62	26
9	64	18
9	65	7
9	66	18
9	67	86
9	70	78
9	71	276
9	73	52
9	74	78
9	77	31
9	78	63
9	79	2
9	80	52
9	81	10
9	82	2
9	83	42
9	84	2
9	85	2
9	86	107
9	87	150
9	91	7
9	92	52
9	93	215
9	95	2
9	96	23
9	97	21
9	99	5
10	1	11
10	3	2
10	4	49
10	7	9
10	8	59
10	9	9
10	11	94
10	12	70
10	13	2
10	14	44
10	15	9
10	16	182
10	18	23
10	19	115
10	21	250
10	25	9
10	27	28
10	29	18
10	30	153
10	31	35
10	32	49
10	36	21
10	37	4
10	39	2
10	40	286
10	41	115
10	44	35
10	46	18
10	47	11
10	50	14
10	51	4
10	52	2
10	54	21
10	56	23
10	62	7
10	64	9
10	65	2
10	66	2
10	67	18
10	68	2
10	70	61
10	71	42
10	73	18
10	74	28
10	77	7
10	78	18
10	80	4
10	81	4
10	83	14
10	84	2
10	86	26
10	87	49
10	92	54
10	93	52
10	96	21
10	97	16
11	0	40
11	1	562
11	2	2
11	3	120
11	4	911
11	5	2
11	7	573
11	8	935
11	9	868
11	10	9
11	11	6087
11	12	1282
11	13	165
11	14	1756
11	15	316
11	16	1530
11	17	113
11	18	432
11	19	1279
11	21	2040
11	25	44
11	27	290
11	28	7
11	29	396
11	30	3190
11	31	1560
11	32	1112
11	33	2
11	34	40
11	36	1407
11	37	30
11	38	21
11	39	162
11	40	5258
11	41	1997
11	44	528
11	45	7
11	46	368
11	47	1050
11	48	4
11	50	219
11	51	73
11	52	11
11	53	4
11	54	469
11	55	125
11	56	599
11	57	389
11	58	4
11	62	210
11	64	233
11	65	14
11	66	106
11	67	762
11	69	16
11	70	807
11	71	3216
11	73	609
11	74	661
11	76	2
11	77	314
11	78	654
11	79	4
11	80	139
11	81	103
11	82	2
11	83	297
11	84	4
11	86	1183
11	87	1147
11	88	2
11	90	2
11	92	668
11	93	415
11	95	2
11	96	321
11	97	413
11	98	2
11	99	4
12	0	10
12	1	167
12	3	32
12	4	649
12	5	5
12	7	151
12	8	354
12	9	46
12	10	1
12	11	500
12	12	1422
12	13	56
12	14	279
12	15	44
12	16	461
12	17	26
12	18	227
12	19	1724
12	20	1
12	21	792
12	25	32
12	27	78
12	28	3
12	29	197
12	30	477
12	31	341
12	32	558
12	34	19
12	36	217
12	37	14
12	38	5
12	39	39
12	40	3663
12	41	961
12	44	270
12	46	355
12	47	119
12	49	1
12	50	108
12	51	19
12	54	108
12	55	12
12	56	423
12	57	26
12	58	1
12	62	51
12	64	83
12	65	17
12	66	55
12	67	233
12	70	318
12	71	315
12	73	354
12	74	304
12	77	140
12	78	105
12	80	44
12	81	40
12	82	3
12	83	113
12	86	181
12	87	457
12	92	398
12	93	78
12	95	1
12	96	94
12	97	138
12	99	3
13	0	22
13	1	1760
13	3	178
13	4	1299
13	5	12
13	6	4
13	7	333
13	8	340
13	9	61
13	10	7
13	11	598
13	12	652
13	13	4228
13	14	262
13	15	169
13	16	254
13	17	68
13	18	262
13	19	644
13	20	31
13	21	416
13	25	125
13	27	127
13	28	9
13	29	88
13	30	394
13	31	414
13	32	2135
13	33	9
13	34	39
13	35	12
13	36	1120
13	37	159
13	38	181
13	39	1135
13	40	5540
13	41	2976
13	44	191
13	45	17
13	46	752
13	47	468
13	49	7
13	50	44
13	51	49
13	52	2
13	54	237
13	55	61
13	56	90
13	57	31
13	58	9
13	62	1112
13	64	115
13	65	68
13	66	784
13	67	1348
13	68	4
13	69	7
13	70	502
13	71	853
13	73	205
13	74	257
13	76	7
13	77	262
13	78	997
13	79	34
13	80	482
13	81	201
13	82	127
13	83	411
13	84	31
13	85	2
13	86	1387
13	87	455
13	91	24
13	92	328
13	93	66
13	95	51
13	96	115
13	97	134
13	98	7
13	99	4
14	0	31
14	1	479
14	3	142
14	4	823
14	5	26
14	7	513
14	8	656
14	9	394
14	10	7
14	11	4175
14	12	1352
14	13	238
14	14	2025
14	15	195
14	16	934
14	17	74
14	18	420
14	19	1117
14	20	7
14	21	1321
14	25	55
14	27	190
14	28	10
14	29	254
14	30	1993
14	31	1082
14	32	1011
14	33	2
14	34	39
14	35	2
14	36	1300
14	37	37
14	38	15
14	39	177
14	40	5274
14	41	1633
14	44	505
14	45	2
14	46	349
14	47	1260
14	48	10
14	50	219
14	51	68
14	52	10
14	54	357
14	55	63
14	56	479
14	57	190
14	58	2
14	62	235
14	64	262
14	65	34
14	66	185
14	67	730
14	69	5
14	70	696
14	71	2457
14	73	529
14	74	553
14	77	439
14	78	540
14	79	7
14	80	111
14	81	42
14	82	23
14	83	317
14	84	10
14	86	910
14	87	977
14	92	603
14	93	238
14	95	7
14	96	219
14	97	413
14	99	5
15	0	144
15	1	35
15	2	5
15	3	7
15	4	55
15	5	2
15	7	32
15	8	22
15	9	10
15	11	118
15	12	35
15	13	7
15	14	35
15	15	70
15	16	32
15	17	15
15	18	20
15	19	58
15	21	32
15	27	10
15	28	2
15	29	7
15	30	40
15	31	32
15	32	70
15	36	181
15	38	5
15	39	15
15	40	232
15	41	103
15	44	7
15	45	2
15	46	37
15	47	42
15	48	5
15	50	2
15	51	2
15	54	17
15	55	20
15	56	15
15	62	30
15	64	2
15	65	5
15	66	22
15	67	65
15	69	2
15	70	40
15	71	194
15	73	15
15	74	17
15	77	35
15	78	45
15	79	2
15	80	7
15	81	7
15	82	10
15	83	35
15	84	2
15	86	156
15	87	35
15	92	20
15	93	5
15	96	10
15	97	15
15	99	2
16	0	4
16	1	127
16	2	4
16	3	45
16	4	565
16	5	17
16	6	2
16	7	116
16	8	1263
16	9	118
16	10	10
16	11	1006
16	12	743
16	13	49
16	14	306
16	15	36
16	16	2561
16	17	19
16	18	488
16	19	1546
16	20	2
16	21	4019
16	25	73
16	27	401
16	28	6
16	29	840
16	30	1282
16	31	574
16	32	697
16	33	2
16	34	97
16	36	308
16	37	23
16	38	8
16	39	64
16	40	3784
16	41	1663
16	43	2
16	44	589
16	46	298
16	47	151
16	48	10
16	50	120
16	51	28
16	52	21
16	54	319
16	55	10
16	56	390
16	57	34
16	58	6
16	62	56
16	64	82
16	65	28
16	66	36
16	67	237
16	70	745
16	71	425
16	73	319
16	74	764
16	77	151
16	78	181
16	79	2
16	80	101
16	81	56
16	82	2
16	83	174
16	84	2
16	86	276
16	87	868
16	92	974
16	93	395
16	95	2
16	96	399
16	97	142
16	99	8
17	0	2
17	1	42
17	3	10
17	4	37
17	7	26
17	8	26
17	9	16
17	11	109
17	12	37
17	13	32
17	14	16
17	15	99
17	16	42
17	17	53
17	18	42
17	19	18
17	20	10
17	21	88
17	25	5
17	27	8
17	29	5
17	30	56
17	31	40
17	32	91
17	34	2
17	36	262
17	37	5
17	39	34
17	40	182
17	41	147
17	44	2
17	46	26
17	47	37
17	50	5
17	51	5
17	54	18
17	55	10
17	56	2
17	57	2
17	62	24
17	64	16
17	65	5
17	66	24
17	67	80
17	69	2
17	70	24
17	71	163
17	73	24
17	74	24
17	77	16
17	78	37
17	80	21
17	81	2
17	82	5
17	83	13
17	84	2
17	86	337
17	87	40
17	92	50
17	93	2
17	96	8
17	97	5
18	0	4
18	1	209
18	3	33
18	4	674
18	5	158
18	7	133
18	8	832
18	9	37
18	10	2
18	11	511
18	12	470
18	13	60
18	14	196
18	15	51
18	16	669
18	17	11
18	18	2745
18	19	836
18	21	1055
18	25	171
18	27	459
18	28	35
18	29	484
18	30	437
18	31	783
18	32	1265
18	34	270
18	36	247
18	37	20
18	38	6
18	39	37
18	40	3595
18	41	2263
18	44	256
18	46	814
18	47	156
18	48	6
18	50	98
18	51	37
18	52	11
18	54	513
18	55	22
18	56	142
18	57	11
18	58	6
18	62	84
18	64	98
18	65	17
18	66	69
18	67	495
18	68	2
18	70	2421
18	71	256
18	73	301
18	74	861
18	76	2
18	77	142
18	78	178
18	79	8
18	80	122
18	81	73
18	83	178
18	84	2
18	86	249
18	87	749
18	91	4
18	92	1794
18	93	71
18	95	4
18	96	653
18	97	229
18	99	15
19	0	36
19	1	258
19	2	18
19	3	36
19	4	55
19	7	73
19	8	350
19	11	166
19	12	221
19	13	166
19	14	92
19	16	184
19	18	110
19	19	1421
19	20	18
19	21	276
19	25	129
19	26	55
19	27	332
19	28	36
19	29	73
19	30	239
19	31	129
19	32	184
19	34	55
19	36	184
19	37	18
19	39	92
19	40	978
19	41	424
19	44	92
19	46	73
19	47	92
19	50	73
19	54	36
19	55	18
19	56	332
19	58	18
19	62	110
19	64	55
19	65	73
19	66	203
19	67	166
19	70	147
19	71	110
19	73	258
19	74	166
19	77	36
19	78	55
19	80	203
19	83	18
19	86	110
19	87	221
19	91	18
19	92	184
19	96	73
19	97	55
20	0	5
20	1	8
20	3	5
20	4	5
20	11	11
20	12	5
20	13	20
20	14	5
20	16	8
20	19	14
20	20	5
20	21	2
20	27	2
20	30	5
20	31	2
20	32	14
20	33	2
20	34	2
20	36	14
20	38	5
20	39	23
20	40	61
20	41	34
20	46	5
20	47	2
20	50	2
20	56	5
20	62	49
20	64	2
20	66	2
20	67	11
20	70	5
20	71	26
20	73	2
20	74	2
20	77	5
20	78	8
20	82	2
20	83	8
20	86	20
20	87	5
20	92	5
20	93	2
20	96	2
21	0	6
21	1	155
21	2	4
21	3	26
21	4	854
21	5	20
21	7	170
21	8	1372
21	9	110
21	10	13
21	11	1063
21	12	780
21	13	94
21	14	346
21	15	51
21	16	2816
21	17	13
21	18	659
21	19	1871
21	21	5146
21	25	69
21	27	546
21	28	15
21	29	1050
21	30	1309
21	31	668
21	32	915
21	34	56
21	35	4
21	36	341
21	37	24
21	38	15
21	39	67
21	40	4631
21	41	1932
21	44	836
21	45	2
21	46	409
21	47	182
21	48	11
21	50	168
21	51	35
21	52	15
21	54	350
21	55	24
21	56	535
21	57	67
21	58	4
21	62	76
21	64	134
21	65	20
21	66	71
21	67	335
21	69	2
21	70	737
21	71	596
21	73	382
21	74	893
21	77	195
21	78	211
21	79	2
21	80	107
21	81	47
21	82	2
21	83	146
21	84	6
21	86	335
21	87	1122
21	91	2
21	92	1140
21	93	481
21	95	2
21	96	458
21	97	233
21	99	4
22	0	14
22	1	9
22	2	4
22	11	4
22	13	19
22	14	4
22	18	9
22	19	4
22	21	4
22	22	9
22	31	19
22	36	4
22	38	29
22	39	238
22	40	9
22	43	9
22	45	19
22	46	4
22	47	4
22	54	4
22	58	4
22	62	4
22	65	14
22	66	4
22	67	14
22	70	4
22	72	34
22	78	9
22	79	218
22	80	19
22	81	4
22	82	4
22	86	24
22	87	4
22	91	14
22	97	4
22	98	19
23	8	4
23	13	4
23	16	4
23	27	28
23	28	45
23	29	4
23	32	4
23	34	16
23	40	8
23	46	8
23	67	4
23	70	4
23	75	4
23	87	4
23	92	8
23	96	4
23	97	4
23	99	8
24	1	5
24	7	2
24	13	2
24	14	2
24	19	2
24	21	2
24	24	2
24	25	2
24	27	2
24	30	2
24	32	5
24	36	5
24	37	16
24	40	5
24	41	5
24	54	2
24	62	2
24	65	8
24	66	5
24	70	5
24	73	2
24	74	2
24	80	33
24	84	8
24	92	2
24	97	2
25	0	5
25	1	220
25	3	20
25	4	243
25	5	71
25	7	71
25	8	95
25	9	17
25	11	159
25	12	87
25	13	105
25	14	66
25	15	30
25	16	79
25	17	12
25	18	354
25	19	166
25	21	138
25	25	1659
25	27	46
25	28	10
25	29	25
25	30	89
25	31	238
25	32	752
25	34	159
25	35	2
25	36	174
25	37	66
25	38	10
25	39	97
25	40	1083
25	41	958
25	44	43
25	46	960
25	47	33
25	49	2
25	50	23
25	51	7
25	54	172
25	55	2
25	56	25
25	57	5
25	58	53
25	62	43
25	64	46
25	65	146
25	66	364
25	67	282
25	69	2
25	70	554
25	71	95
25	72	2
25	73	69
25	74	213
25	77	43
25	78	84
25	79	7
25	80	755
25	81	74
25	82	2
25	83	82
25	84	23
25	86	146
25	87	128
25	92	303
25	93	10
25	95	2
25	96	82
25	97	89
25	98	2
25	99	2
26	8	19
26	9	7
26	11	3
26	16	19
26	18	3
26	19	3
26	21	15
26	25	3
26	26	3
26	27	15
26	30	23
26	31	3
26	36	7
26	40	23
26	41	3
26	44	3
26	47	3
26	70	3
26	71	7
26	74	3
26	77	11
26	78	3
26	83	7
26	86	3
26	87	11
26	93	15
26	96	19
27	0	19
27	1	307
27	3	72
27	4	538
27	5	247
27	7	180
27	8	1234
27	9	60
27	11	1135
27	12	591
27	13	144
27	14	363
27	15	36
27	16	1306
27	17	24
27	18	1395
27	19	1051
27	21	2278
27	23	4
27	25	137
27	26	16
27	27	10851
27	28	115
27	29	2040
27	30	1092
27	31	962
27	32	1203
27	33	2
27	34	695
27	35	4
27	36	435
27	37	43
27	38	21
27	39	98
27	40	3493
27	41	1992
27	43	2
27	44	433
27	46	495
27	47	243
27	50	146
27	51	33
27	52	247
27	54	399
27	55	26
27	56	310
27	57	31
27	58	2
27	59	2
27	62	108
27	64	166
27	65	45
27	66	89
27	67	555
27	68	4
27	69	2
27	70	1306
27	71	478
27	73	332
27	74	1371
27	75	2
27	76	2
27	77	144
27	78	250
27	79	4
27	80	180
27	81	79
27	83	182
27	84	4
27	86	274
27	87	1200
27	91	2
27	92	1809
27	93	421
27	95	2
27	96	2163
27	97	267
27	98	2
27	99	76
28	1	53
28	3	11
28	4	71
28	5	83
28	7	35
28	8	155
28	9	11
28	11	167
28	12	59
28	13	11
28	14	47
28	16	107
28	17	17
28	18	317
28	19	137
28	21	197
28	23	17
28	25	59
28	26	5
28	27	863
28	28	3472
28	29	203
28	30	107
28	31	179
28	32	161
28	34	365
28	36	89
28	37	5
28	38	5
28	39	29
28	40	335
28	41	173
28	44	53
28	46	143
28	47	71
28	48	5
28	50	29
28	52	23
28	54	53
28	56	35
28	57	17
28	62	11
28	64	5
28	65	11
28	66	23
28	67	101
28	70	329
28	71	59
28	73	11
28	74	233
28	75	35
28	77	47
28	78	41
28	80	113
28	81	17
28	83	35
28	86	47
28	87	269
28	92	269
28	93	149
28	95	5
28	96	221
28	97	35
28	99	389
29	0	6
29	1	224
29	3	72
29	4	681
29	5	59
29	7	224
29	8	1467
29	9	79
29	10	10
29	11	946
29	12	799
29	13	119
29	14	377
29	15	47
29	16	1686
29	17	14
29	18	1017
29	19	1838
29	21	3337
29	25	81
29	26	4
29	27	1446
29	28	27
29	29	2883
29	30	981
29	31	833
29	32	934
29	34	126
29	35	2
29	36	329
29	37	25
29	38	8
29	39	72
29	40	4094
29	41	2189
29	44	610
29	46	394
29	47	186
29	49	2
29	50	154
29	51	47
29	52	51
29	54	338
29	55	36
29	56	385
29	57	47
29	58	8
29	59	2
29	62	53
29	64	117
29	65	38
29	66	70
29	67	404
29	68	2
29	70	994
29	71	475
29	72	2
29	73	329
29	74	1180
29	77	160
29	78	209
29	79	6
29	80	119
29	81	57
29	82	2
29	83	143
29	84	4
29	86	329
29	87	1281
29	91	2
29	92	1686
29	93	250
29	95	2
29	96	1371
29	97	192
29	98	2
29	99	8
30	0	12
30	1	288
30	2	2
30	3	112
30	4	1235
30	5	26
30	7	362
30	8	1108
30	9	332
30	10	14
30	11	3722
30	12	1469
30	13	129
30	14	1027
30	15	135
30	16	2455
30	17	50
30	18	687
30	19	2471
30	21	3442
30	25	62
30	26	4
30	27	407
30	28	12
30	29	703
30	30	6278
30	31	945
30	32	1169
30	34	56
30	36	731
30	37	22
30	38	18
30	39	122
30	40	7602
30	41	2586
30	44	1019
30	45	2
30	46	407
30	47	493
30	48	16
30	50	233
30	51	62
30	52	16
30	53	2
30	54	316
30	55	52
30	56	868
30	57	229
30	58	12
30	60	2
30	62	102
30	64	231
30	65	32
30	66	104
30	67	592
30	69	2
30	70	1019
30	71	1382
30	72	2
30	73	598
30	74	774
30	76	2
30	77	346
30	78	334
30	79	10
30	80	106
30	81	72
30	83	294
30	84	6
30	86	586
30	87	1564
30	91	4
30	92	1060
30	93	516
30	95	4
30	96	437
30	97	278
30	98	2
30	99	4
31	0	8
31	1	558
31	3	131
31	4	807
31	5	33
31	7	416
31	8	1523
31	9	140
31	10	10
31	11	1457
31	12	954
31	13	155
31	14	505
31	15	233
31	16	988
31	17	21
31	18	1204
31	19	1106
31	20	2
31	21	1716
31	25	293
31	26	2
31	27	420
31	28	4
31	29	437
31	30	1162
31	31	3616
31	32	2107
31	34	142
31	36	641
31	37	25
31	38	8
31	39	87
31	40	4017
31	41	3172
31	44	565
31	46	992
31	47	463
31	48	19
31	49	4
31	50	212
31	51	78
31	52	6
31	54	1398
31	55	44
31	56	295
31	57	53
31	58	16
31	62	129
31	64	322
31	65	31
31	66	237
31	67	835
31	69	4
31	70	2320
31	71	981
31	73	524
31	74	1672
31	77	257
31	78	635
31	79	2
31	80	150
31	81	65
31	82	6
31	83	250
31	84	2
31	86	937
31	87	1602
31	91	6
31	92	1415
31	93	152
31	95	2
31	96	601
31	97	926
31	98	4
31	99	2
32	0	9
32	1	847
32	3	190
32	4	1079
32	5	41
32	7	373
32	8	977
32	9	57
32	10	5
32	11	944
32	12	969
32	13	375
32	14	434
32	15	143
32	16	887
32	17	72
32	18	1245
32	19	1378
32	20	1
32	21	1550
32	23	1
32	25	249
32	27	342
32	28	19
32	29	462
32	30	755
32	31	1591
32	32	5521
32	33	1
32	34	116
32	35	5
32	36	782
32	37	76
32	38	17
32	39	153
32	40	6562
32	41	5334
32	44	436
32	46	1988
32	47	352
32	48	5
32	49	5
32	50	161
32	51	96
32	52	9
32	54	869
32	55	23
32	56	310
32	57	29
32	58	13
32	62	234
32	64	354
32	65	100
32	66	391
32	67	1365
32	68	9
32	69	3
32	70	2154
32	71	603
32	73	540
32	74	1007
32	76	1
32	77	275
32	78	584
32	79	21
32	80	411
32	81	318
32	82	1
32	83	432
32	84	23
32	86	704
32	87	1052
32	91	3
32	92	1453
32	93	143
32	95	7
32	96	495
32	97	566
32	98	1
32	99	5
33	0	55
33	1	34
33	3	6
33	4	52
33	7	34
33	8	31
33	9	6
33	11	102
33	12	21
33	13	46
33	14	31
33	15	18
33	16	37
33	17	3
33	18	24
33	19	93
33	21	55
33	25	9
33	27	12
33	29	12
33	30	52
33	31	15
33	32	83
33	33	74
33	35	214
33	36	121
33	37	9
33	38	21
33	39	478
33	40	245
33	41	99
33	43	3
33	44	18
33	45	6
33	46	15
33	47	46
33	48	12
33	50	3
33	51	3
33	53	12
33	54	21
33	55	21
33	56	15
33	57	6
33	62	114
33	64	12
33	65	6
33	66	12
33	67	49
33	69	3
33	70	52
33	71	99
33	73	18
33	74	27
33	76	9
33	77	27
33	78	55
33	79	6
33	80	15
33	81	12
33	82	27
33	83	34
33	84	15
33	86	127
33	87	31
33	91	3
33	92	31
33	93	6
33	95	3
33	96	18
33	97	31
33	98	3
34	1	102
34	3	15
34	4	202
34	5	222
34	7	56
34	8	236
34	9	9
34	11	188
34	12	168
34	13	27
34	14	65
34	15	11
34	16	222
34	17	4
34	18	702
34	19	275
34	21	309
34	23	2
34	25	118
34	26	4
34	27	609
34	28	38
34	29	209
34	30	193
34	31	302
34	32	368
34	34	1239
34	36	106
34	37	4
34	38	2
34	39	27
34	40	1027
34	41	645
34	44	84
34	46	288
34	47	52
34	50	38
34	51	15
34	52	9
34	54	118
34	56	56
34	57	9
34	58	2
34	59	13
34	62	54
34	64	25
34	65	15
34	66	72
34	67	136
34	70	675
34	71	120
34	73	59
34	74	350
34	77	54
34	78	29
34	79	2
34	80	59
34	81	34
34	83	68
34	84	2
34	86	54
34	87	284
34	91	2
34	92	516
34	93	79
34	95	4
34	96	370
34	97	111
34	99	61
35	0	53
35	1	50
35	2	3
35	3	3
35	4	67
35	5	3
35	7	43
35	8	50
35	9	3
35	11	111
35	12	40
35	13	53
35	14	33
35	15	30
35	16	37
35	17	40
35	18	26
35	19	94
35	21	50
35	25	20
35	27	13
35	29	6
35	30	64
35	31	37
35	32	124
35	33	138
35	34	3
35	35	435
35	36	155
35	37	10
35	38	84
35	39	971
35	40	310
35	41	87
35	43	3
35	44	6
35	45	30
35	46	37
35	47	50
35	48	3
35	49	3
35	50	3
35	51	3
35	53	13
35	54	33
35	55	3
35	56	10
35	57	3
35	62	141
35	64	10
35	65	10
35	66	23
35	67	40
35	69	3
35	70	47
35	71	134
35	73	30
35	74	33
35	77	10
35	78	53
35	79	16
35	80	43
35	81	6
35	82	13
35	83	67
35	84	3
35	86	192
35	87	47
35	91	26
35	92	50
35	95	3
35	96	6
35	97	16
35	98	6
36	0	81
36	1	934
36	3	270
