84	4841
3	50	36
3	51	6
3	53	435
3	54	695
3	55	2987
3	56	775
3	59	346
3	60	530
3	61	429
3	62	223
3	64	3
3	65	306
3	66	1241
3	67	367
3	68	799
3	69	21
3	70	242
3	71	122
3	72	760
3	74	3
3	75	208
3	76	3
3	79	686
3	80	962
3	82	303
3	83	24
4	0	640
4	1	8
4	2	230
4	3	1061
4	4	2637
4	5	230
4	6	437
4	7	4
4	8	72
4	9	745
4	10	125
4	11	153
4	13	206
4	14	137
4	15	109
4	17	8
4	18	76
4	19	1110
4	20	745
4	21	145
4	25	129
4	26	964
4	27	8
4	28	52
4	29	1341
4	31	178
4	32	4
4	33	964
4	34	514
4	35	12
4	36	384
4	39	664
4	40	510
4	43	636
4	44	60
4	46	133
4	47	344
4	48	2544
4	49	105
4	50	97
4	51	4
4	53	271
4	54	1673
4	55	2155
4	56	753
4	59	652
4	60	380
4	61	190
4	62	141
4	63	4
4	64	4
4	65	267
4	66	563
4	67	903
4	68	632
4	69	28
4	70	186
4	71	113
4	72	380
4	74	4
4	75	522
4	76	8
4	79	786
4	80	875
4	82	109
4	83	68
5	0	438
5	1	6
5	2	542
5	3	802
5	4	116
5	5	1259
5	6	784
5	7	3
5	8	147
5	9	153
5	10	159
5	11	107
5	13	122
5	14	379
5	15	64
5	16	6
5	18	186
5	19	750
5	20	450
5	21	49
5	25	229
5	26	860
5	27	3
5	28	110
5	29	471
5	31	294
5	33	119
5	34	30
5	36	186
5	39	214
5	40	1302
5	41	3
5	43	677
5	44	52
5	46	199
5	47	536
5	48	346
5	49	159
5	50	30
5	51	3
5	53	269
5	54	275
5	55	1372
5	56	245
5	59	119
5	60	275
5	61	404
5	62	306
5	63	3
5	64	3
5	65	205
5	66	275
5	67	211
5	68	597
5	69	3
5	70	291
5	71	202
5	72	842
5	75	107
5	76	15
5	79	340
5	80	398
5	82	324
6	0	655
6	2	533
6	3	902
6	4	42
6	5	478
6	6	4902
6	7	9
6	8	792
6	9	152
6	10	152
6	11	60
6	13	134
6	14	292
6	15	48
6	16	3
6	18	213
6	19	719
6	20	384
6	21	91
6	24	9
6	25	176
6	26	1149
6	28	387
6	29	310
6	31	1027
6	32	6
6	33	57
6	34	21
6	35	9
6	36	152
6	39	189
6	40	893
6	43	1704
6	44	85
6	46	231
6	47	338
6	48	283
6	49	905
6	51	12
6	53	320
6	54	198
6	55	1573
6	56	292
6	57	6
6	58	3
6	59	131
6	60	368
6	61	237
6	62	1036
6	63	6
6	64	9
6	65	295
6	66	228
6	67	97
6	68	679
6	69	9
6	70	1167
6	71	182
6	72	3055
6	74	3
6	75	60
6	76	51
6	79	463
6	80	515
6	82	268
6	83	6
7	0	118
7	1	28
7	2	25
7	3	43
7	4	10
7	5	64
7	6	82
7	7	333
7	8	17
7	9	43
7	10	7
7	11	3
7	13	2015
7	14	7
7	15	7
7	16	28
7	18	25
7	19	50
7	20	32
7	21	14
7	25	3
7	26	125
7	28	7
7	29	68
7	31	43
7	32	35
7	33	14
7	35	3
7	36	21
7	39	17
7	40	78
7	41	3
7	42	3
7	43	261
7	44	7
7	46	17
7	47	7
7	48	46
7	49	60
7	50	3
7	52	7
7	53	14
7	54	43
7	55	157
7	56	60
7	59	7
7	60	21
7	61	17
7	62	35
7	63	3
7	65	294
7	66	53
7	67	17
7	68	46
7	69	3
7	70	17
7	71	7
7	72	46
7	74	3
7	75	7
7	76	3
7	77	10
7	79	82
7	80	46
7	82	39
8	0	445
8	1	3
8	2	322
8	3	639
8	4	35
8	5	268
8	6	2748
8	7	3
8	8	1889
8	9	93
8	10	138
8	11	71
8	13	129
8	14	145
8	15	22
8	16	9
8	18	229
8	19	429
8	20	287
8	21	87
8	24	3
8	25	87
8	26	784
8	27	3
8	28	474
8	29	238
8	31	574
8	32	9
8	33	83
8	34	29
8	35	9
8	36	83
8	39	129
8	40	381
8	43	1585
8	44	48
8	46	145
8	47	196
8	48	180
8	49	623
8	50	3
8	51	19
8	53	103
8	54	235
8	55	1372
8	56	310
8	59	103
8	60	238
8	61	138
8	62	687
8	63	9
8	64	16
8	65	339
8	66	238
8	67	93
8	68	416
8	69	6
8	70	755
8	71	87
8	72	1546
8	74	3
8	75	32
8	76	22
8	77	6
8	79	248
8	80	500
8	82	248
9	0	790
9	1	6
9	2	291
9	3	1931
9	4	693
9	5	379
9	6	732
9	7	6
9	8	87
9	9	6374
9	10	324
9	11	252
9	13	187
9	14	178
9	15	116
9	18	132
9	19	1736
9	20	2154
9	21	343
9	23	3
9	24	9
9	25	136
9	26	2200
9	28	97
9	29	1876
9	31	174
9	33	580
9	34	544
9	35	16
9	36	887
9	37	3
9	39	1331
9	40	667
9	43	1049
9	44	77
9	46	174
9	47	531
9	48	2689
9	49	204
9	50	200
9	53	440
9	54	3308
9	55	9241
9	56	1853
9	59	3843
9	60	1027
9	61	278
9	62	285
9	63	6
9	65	411
9	66	1049
9	67	1276
9	68	1351
9	69	64
9	70	294
9	71	74
9	72	618
9	75	1059
9	76	19
9	77	6
9	79	1523
9	80	1973
9	82	226
9	83	19
10	0	318
10	2	253
10	3	2090
10	4	157
10	5	300
10	6	525
10	7	2
10	8	67
10	9	253
10	10	875
10	11	67
10	13	140
10	14	183
10	15	49
10	18	113
10	19	945
10	20	648
10	21	93
10	25	72
10	26	875
10	27	2
10	28	84
10	29	677
10	31	160
10	32	2
10	33	151
10	34	93
10	35	5
10	36	201
10	39	277
10	40	1158
10	43	697
10	44	58
10	46	122
10	47	548
10	48	470
10	49	72
10	50	11
10	51	2
10	53	198
10	54	458
10	55	3112
10	56	808
10	57	2
10	59	166
10	60	309
10	61	189
10	62	134
10	64	11
10	65	242
10	66	826
10	67	230
10	68	434
10	70	210
10	71	58
10	72	458
10	75	131
10	76	11
10	79	545
10	80	861
10	82	186
10	83	17
11	0	399
11	2	319
11	3	904
11	4	169
11	5	199
11	6	674
11	7	4
11	8	104
11	9	444
11	10	154
11	11	16458
11	13	169
11	14	209
11	15	224
11	17	119
11	18	109
11	19	1054
11	20	649
11	21	64
11	23	4
11	24	9
11	25	144
11	26	639
11	27	414
11	28	79
11	29	439
11	31	269
11	33	254
11	34	64
11	36	364
11	37	9
11	38	4
11	39	424
11	40	514
11	43	644
11	44	64
11	46	109
11	47	274
11	48	354
11	49	204
11	50	14
11	51	14
11	53	374
11	54	629
11	55	2019
11	56	1204
11	59	329
11	60	584
11	61	184
11	62	249
11	64	14
11	65	254
11	66	489
11	67	249
11	68	864
11	69	19
11	70	234
11	71	119
11	72	549
11	73	54
11	74	4
11	75	274
11	76	14
11	79	384
11	80	904
11	82	159
12	0	23
12	1	3
12	2	15
12	3	11
12	5	7
12	6	50
12	7	7
12	8	15
12	9	11
12	10	7
12	11	11
12	12	7
12	13	119
12	14	3
12	16	3
12	19	30
12	20	15
12	21	3
12	24	123
12	25	19
12	26	34
12	28	23
12	29	11
12	31	34
12	36	3
12	39	15
12	41	11
12	43	81
12	46	15
12	48	7
12	49	166
12	51	7
12	52	7
12	53	11
12	54	7
12	55	69
12	56	19
12	59	7
12	60	7
12	61	7
12	62	30
12	65	69
12	66	11
12	67	19
12	68	15
12	70	23
12	72	57
12	74	46
12	76	3
12	78	27
12	79	19
12	80	3
12	82	3
13	0	1106
13	1	458
13	2	200
13	3	549
13	4	50
13	5	218
13	6	611
13	7	1172
13	8	91
13	9	178
13	10	134
13	11	61
13	12	3
13	13	15965
13	14	94
13	15	29
13	16	305
13	18	149
13	19	338
13	20	364
13	21	80
13	24	50
13	25	72
13	26	1015
13	27	3
13	28	145
13	29	476
13	31	251
13	32	578
13	33	83
13	34	50
13	35	29
13	36	138
13	38	25
13	39	152
13	40	484
13	41	40
13	43	2031
13	44	32
13	45	3
13	46	54
13	47	138
13	48	349
13	49	542
13	50	7
13	51	14
13	52	72
13	53	156
13	54	134
13	55	1241
13	56	378
13	57	7
13	59	145
13	60	225
13	61	160
13	62	203
13	63	3
13	64	10
13	65	2261
13	66	294
13	67	149
13	68	222
13	69	3
13	70	203
13	71	83
13	72	502
13	74	236
13	75	54
13	76	50
13	77	10
13	78	101
13	79	407
13	80	251
13	82	203
13	83	3
14	0	1200
14	2	1519
14	3	1408
14	4	113
14	5	1018
14	6	2552
14	7	23
14	8	339
14	9	271
14	10	324
14	11	107
14	12	2
14	13	315
14	14	1626
14	15	145
14	16	17
14	18	577
14	19	1361
14	20	705
14	21	163
14	24	2
14	25	381
14	26	1867
14	27	2
14	28	384
14	29	819
14	31	950
14	32	8
14	33	190
14	34	80
14	35	17
14	36	271
14	39	262
14	40	1909
14	42	2
14	43	2031
14	44	145
14	46	378
14	47	646
14	48	559
14	49	500
14	50	20
14	51	20
14	53	437
14	54	402
14	55	2314
14	56	542
14	57	5
14	58	2
14	59	211
14	60	378
14	61	571
14	62	1036
14	63	20
14	64	17
14	65	607
14	66	425
14	67	196
14	68	977
14	69	11
14	70	920
14	71	417
14	72	2713
14	73	2
14	74	5
14	75	151
14	76	98
14	77	2
14	79	792
14	80	646
14	82	646
14	83	5
15	0	463
15	1	15
15	2	340
15	3	1360
15	4	225
15	5	403
15	6	1057
15	7	3
15	8	103
15	9	275
15	10	272
15	11	391
15	13	118
15	14	178
15	15	1683
15	16	3
15	17	3
15	18	87
15	19	1354
15	20	1360
15	21	172
15	25	134
15	26	1151
15	27	6
15	28	93
15	29	707
15	31	297
15	32	3
15	33	222
15	34	71
15	35	9
15	36	791
15	37	3
15	38	3
15	39	509
15	40	728
15	43	866
15	44	184
15	46	250
15	47	406
15	48	478
15	49	218
15	50	31
15	51	3
15	52	3
15	53	685
15	54	700
15	55	6172
15	56	1110
15	57	6
15	59	269
15	60	1241
15	61	284
15	62	334
15	65	247
15	66	791
15	67	422
15	68	2862
15	69	15
15	70	347
15	71	109
15	72	819
15	75	297
15	76	31
15	79	753
15	80	1245
15	82	131
15	83	6
16	0	206
16	1	7
16	2	39
16	3	81
16	4	14
16	5	24
16	6	131
16	7	67
16	8	46
16	9	17
16	10	21
16	11	7
16	12	3
16	13	804
16	14	28
16	16	227
16	18	10
16	19	64
16	20	60
16	21	10
16	25	14
16	26	185
16	28	17
16	29	99
16	31	46
16	32	14
16	33	14
16	34	10
16	36	3
16	39	35
16	40	121
16	42	3
16	43	666
16	44	7
16	46	17
16	47	46
16	48	64
16	49	39
16	52	7
16	53	10
16	54	35
16	55	121
16	56	49
16	59	7
16	60	21
16	61	21
16	62	35
16	64	10
16	65	694
16	66	60
16	67	17
16	68	60
16	70	49
16	71	21
16	72	89
16	75	3
16	76	3
16	78	3
16	79	96
16	80	28
16	82	39
17	2	13
17	11	104
17	13	13
17	14	13
17	19	13
17	26	13
17	40	13
17	56	13
17	66	13
17	70	26
18	0	1398
18	1	5
18	2	1063
18	3	854
18	4	97
18	5	518
18	6	1687
18	7	29
18	8	368
18	9	238
18	10	250
18	11	58
18	13	388
18	14	406
18	15	58
18	16	29
18	18	1725
18	19	736
18	20	506
18	21	170
18	24	2
18	25	217
18	26	1802
18	28	226
18	29	639
18	31	600
18	32	2
18	33	94
18	34	70
18	36	194
18	38	2
18	39	235
18	40	1478
18	43	3192
18	44	67
18	46	212
18	47	397
18	48	438
18	49	359
18	50	8
18	51	35
18	53	244
18	54	270
18	55	1940
18	56	518
18	58	2
18	59	253
18	60	250
18	61	288
18	62	574
18	63	5
18	64	5
18	65	833
18	66	326
18	67	147
18	68	535
18	69	14
18	70	547
18	71	209
18	72	1478
18	75	55
18	76	44
18	77	5
18	79	803
18	80	524
18	81	2
18	82	777
18	83	20
19	0	502
19	1	3
19	2	189
19	3	1388
19	4	224
19	5	421
19	6	499
19	8	92
19	9	355
19	10	208
19	11	232
19	13	116
19	14	162
19	15	139
19	16	3
19	17	3
19	18	77
19	19	2414
19	20	843
19	21	88
19	25	274
19	26	897
19	27	11
19	28	96
19	29	719
19	31	131
19	33	274
19	34	131
19	36	367
19	39	324
19	40	866
19	43	487
19	44	177
19	45	3
19	46	251
19	47	588
19	48	669
19	49	104
19	50	42
19	51	3
19	52	3
19	53	1025
19	54	487
19	55	2166
19	56	437
19	59	290
19	60	491
19	61	487
19	62	263
19	65	162
19	66	475
19	67	352
19	68	1036
19	69	7
19	70	270
19	71	131
19	72	541
19	75	197
19	76	7
19	79	460
19	80	812
19	82	158
19	83	15
20	0	74
20	2	52
20	3	300
20	4	93
20	5	104
20	6	90
20	7	2
20	8	8
20	9	68
20	10	41
20	11	68
20	13	22
20	14	19
20	15	27
20	18	33
20	19	248
20	20	758
20	21	13
20	25	33
20	26	190
20	27	2
20	28	8
20	29	140
20	31	46
20	33	96
20	34	19
20	36	88
20	39	239
20	40	151
20	43	121
20	44	16
20	46	16
20	47	74
20	48	168
20	49	49
20	53	49
20	54	206
20	55	1874
20	56	217
20	57	2
20	59	49
20	60	129
20	61	13
20	62	30
20	65	46
20	66	308
20	67	148
20	68	192
20	70	68
20	71	11
20	72	88
20	75	74
20	79	107
20	80	419
20	82	57
20	83	2
21	0	288
21	2	37
21	3	164
21	4	29
21	5	29
21	6	88
21	7	13
21	8	16
21	9	88
21	10	37
21	11	21
21	13	56
21	14	24
21	15	2
21	18	16
21	19	110
21	20	102
21	21	70
21	25	10
21	26	471
21	27	2
21	28	10
21	29	153
21	31	24
21	33	37
21	34	26
21	36	51
21	39	51
21	40	96
21	43	339
21	44	5
21	46	29
21	47	35
21	48	102
21	49	29
21	50	2
21	53	16
21	54	102
21	55	511
21	56	118
21	59	56
21	60	40
21	61	26
21	62	10
21	63	2
21	65	99
21	66	51
21	67	45
21	68	64
21	69	8
21	70	45
21	71	10
21	72	70
21	75	8
21	79	236
21	80	86
21	82	16
21	83	5
22	2	3
22	13	3
22	19	3
22	20	3
22	29	3
22	31	3
22	40	3
22	55	3
22	67	3
22	78	3
23	6	18
23	8	9
23	9	9
23	11	9
23	20	9
23	23	9
23	33	9
23	39	18
23	43	9
23	47	9
23	48	9
23	50	9
23	54	9
23	55	66
23	59	28
23	65	18
23	71	9
23	75	9
23	80	9
24	0	94
24	1	10
24	2	32
24	3	51
24	4	3
24	5	21
24	6	189
24	7	25
24	8	43
24	9	14
24	10	25
24	11	18
24	12	43
24	13	339
24	14	25
24	15	3
24	16	3
24	18	29
24	19	98
24	20	43
24	21	14
24	24	251
24	25	29
24	26	102
24	28	58
24	29	40
24	31	105
24	32	3
24	33	3
24	35	14
24	36	14
24	39	29
24	40	73
24	41	25
24	43	211
24	44	3
24	45	7
24	46	29
24	47	14
24	48	21
24	49	361
24	51	3
24	52	18
24	53	25
24	54	21
24	55	94
24	56	40
24	59	29
24	60	43
24	61	18
24	62	102
24	63	14
24	65	105
24	66	62
24	67	18
24	68	43
24	70	102
24	71	10
24	72	171
24	74	160
24	76	18
24	78	65
24	79	51
24	80	54
24	82	18
25	0	799
25	1	6
25	2	700
25	3	1218
25	4	195
25	5	867
25	6	1624
25	7	12
25	8	198
25	9	229
25	10	251
25	11	241
25	12	3
25	13	142
25	14	526
25	15	139
25	18	334
25	19	1168
25	20	678
25	21	108
25	25	1400
25	26	1190
25	27	3
25	28	189
25	29	737
25	31	573
25	32	3
25	33	266
25	34	74
25	35	12
25	36	303
25	37	3
25	39	387
25	40	1413
25	43	1013
25	44	229
25	46	430
25	47	836
25	48	560
25	49	223
25	50	30
25	51	12
25	53	629
25	54	551
25	55	1971
25	56	396
25	57	3
25	59	182
25	60	437
25	61	1066
25	62	706
25	63	9
25	64	3
25	65	223
25	66	334
25	67	306
25	68	957
25	69	3
25	70	734
25	71	517
25	72	1537
25	75	195
25	76	24
25	77	3
25	78	3
25	79	523
25	80	703
25	82	430
25	83	6
26	0	3700
26	1	11
26	2	796
26	3	1804
26	4	353
26	5	687
26	6	1570
26	7	20
26	8	256
26	9	506
26	10	397
26	11	164
26	13	483
26	14	342
26	15	132
26	16	11
26	18	434
26	19	1392
26	20	1093
26	21	414
26	24	2
26	25	238
26	26	8205
26	27	11
26	28	106
26	29	1680
26	31	287
26	32	11
26	33	322
26	34	235
26	35	11
26	36	474
26	38	5
26	39	489
26	40	1499
26	41	2
26	43	4002
26	44	69
26	46	181
26	47	483
26	48	1314
26	49	250
26	50	37
26	51	25
26	52	2
26	53	460
26	54	828
26	55	4623
26	56	1053
26	57	2
26	59	512
26	60	552
26	61	445
26	62	506
26	63	5
26	64	5
26	65	857
26	66	903
26	67	411
26	68	946
26	69	40
26	70	477
26	71	235
26	72	1087
26	74	8
26	75	250
26	76	23
26	78	2
26	79	2488
26	80	1165
26	81	5
26	82	520
26	83	23
27	0	9
27	2	38
27	3	58
27	6	87
27	8	19
27	9	38
27	10	19
27	11	1132
27	13	67
27	15	9
27	17	38
27	19	77
27	21	19
27	24	9
27	25	9
27	26	125
27	27	580
27	29	29
27	31	29
27	33	19
27	35	9
27	36	19
27	37	67
27	38	9
27	39	19
27	40	29
27	43	19
27	44	19
27	46	19
27	47	19
27	48	19
27	49	48
27	52	9
27	53	19
27	54	58
27	55	135
27	56	58
27	59	38
27	60	9
27	61	9
27	62	19
27	65	9
27	66	19
27	67	19
27	68	67
27	69	9
27	70	19
27	71	48
27	72	106
27	75	48
27	76	9
27	79	9
27	80	67
28	0	158
28	1	3
28	2	177
28	3	301
28	4	21
28	5	140
28	6	1132
28	8	398
28	9	62
28	10	46
28	11	40
28	13	84
28	14	77
28	15	12
28	16	3
28	18	65
28	19	192
28	20	127
28	21	12
28	24	6
28	25	49
28	26	295
28	27	3
28	28	1229
28	29	168
28	31	911
28	33	28
28	34	9
28	35	9
28	36	74
28	38	3
28	39	90
28	40	202
28	41	3
28	42	3
28	43	550
28	44	28
28	46	84
28	47	161
28	48	102
28	49	858
28	51	108
28	52	3
28	53	74
28	54	118
28	55	712
28	56	127
28	58	3
28	59	24
28	60	108
28	61	96
28	62	569
28	63	9
28	64	49
28	65	192
28	66	80
28	67	49
28	68	245
28	70	360
28	71	52
28	72	899
28	74	3
28	75	3
28	76	118
28	77	3
28	78	3
28	79	155
28	80	248
28	82	87
28	83	3
29	0	955
29	1	14
29	2	318
29	3	1707
29	4	662
29	5	386
29	6	636
29	7	5
29	8	146
29	9	512
29	10	360
29	11	160
29	12	2
29	13	197
29	14	174
29	15	126
29	16	5
29	18	174
29	19	1344
29	20	1096
29	21	242
29	25	84
29	26	2000
29	27	2
29	28	73
29	29	2395
29	31	197
29	33	476
29	34	183
29	35	8
29	36	512
29	39	755
29	40	975
29	43	1169
29	44	84
29	46	174
29	47	453
29	48	1203
29	49	140
29	50	56
29	53	343
29	54	842
29	55	4737
29	56	1180
29	59	479
29	60	538
29	61	250
29	62	259
29	63	5
29	64	11
29	65	369
29	66	1518
29	67	588
29	68	774
29	69	14
29	70	307
29	71	121
29	72	510
29	74	5
29	75	287
29	76	11
29	79	1854
29	80	1124
29	82	304
29	83	8
30	33	10
30	35	10
30	47	10
30	60	10
30	64	21
30	79	10
31	0	343
31	1	2
31	2	329
31	3	467
31	4	28
31	5	283
31	6	2073
31	8	433
31	9	92
31	10	72
31	11	60
31	13	124
31	14	274
31	15	92
31	16	2
31	18	187
31	19	502
31	20	268
31	21	72
31	24	2
31	25	106
31	26	716
31	27	5
31	28	722
31	29	233
31	31	2671
31	32	5
31	33	43
31	34	23
31	35	14
31	36	129
31	39	86
31	40	534
31	41	2
31	43	1077
31	44	46
31	46	135
31	47	274
31	48	187
31	49	1241
31	50	5
31	51	28
31	52	2
31	53	170
31	54	129
31	55	1189
31	56	213
31	59	121
31	60	233
31	61	173
31	62	1787
31	63	8
31	64	14
31	65	216
31	66	155
31	67	106
31	68	456
31	69	8
31	70	875
31	71	170
31	72	2330
31	75	31
31	76	101
31	79	297
31	80	335
31	82	179
31	83	11
32	0	93
32	1	260
32	2	15
32	3	54
32	4	7
32	5	58
32	6	42
32	7	171
32	8	15
32	9	7
32	10	11
32	11	15
32	13	1911
32	14	19
32	16	23
32	18	11
32	19	38
32	20	27
32	21	15
32	24	3
32	25	11
32	26	124
32	28	11
32	29	58
32	31	42
32	32	225
32	33	3
32	34	15
32	35	3
32	36	15
32	39	11
32	40	50
32	43	186
32	45	7
32	46	11
32	47	27
32	48	31
32	49	85
32	50	3
32	51	3
32	52	3
32	53	7
32	54	27
32	55	151
32	56	66
32	59	27
32	60	15
32	61	15
32	62	15
32	64	3
32	65	303
32	66	23
32	67	7
32	68	31
32	70	54
32	71	11
32	72	89
32	74	3
32	75	19
32	76	7
32	78	7
32	79	77
32	80	38
32	82	19
33	0	711
33	2	206
33	3	1165
33	4	1006
33	5	336
33	6	520
33	7	6
33	8	76
33	9	701
33	10	184
33	11	142
33	13	209
33	14	130
33	15	60
33	16	3
33	18	101
33	19	1315
33	20	1343
33	21	149
33	25	76
33	26	1137
33	27	3
33	28	63
33	29	1550
33	31	152
33	32	6
33	33	1937
33	34	266
33	35	3
33	36	406
33	39	1089
33	40	657
33	43	654
33	44	63
33	46	158
33	47	381
33	48	1762
33	49	82
33	50	117
33	51	3
33	53	298
33	54	1292
33	55	4326
33	56	1550
33	59	593
33	60	527
33	61	301
33	62	165
33	63	3
33	64	3
33	65	238
33	66	1029
33	67	1006
33	68	800
33	69	44
33	70	130
33	71	107
33	72	371
33	75	466
33	76	6
33	78	3
33	79	746
33	80	1340
33	82	133
33	83	44
34	0	628
34	1	2
34	2	153
34	3	854
34	4	342
34	5	161
34	6	431
34	8	69
34	9	1015
34	10	189
34	11	183
34	13	147
34	14	136
34	15	38
34	18	72
34	19	587
34	20	698
34	21	147
34	25	105
34	26	1157
34	27	2
34	28	47
34	29	823
34	31	83
34	32	2
34	33	286
34	34	1057
34	35	2
34	36	297
34	39	456
34	40	431
34	43	792
34	44	11
34	46	105
34	47	228
34	48	1560
34	49	97
34	50	69
34	51	11
34	53	158
34	54	1302
34	55	2968
34	56	717
34	59	1385
34	60	306
34	61	155
34	62	219
34	65	272
34	66	447
34	67	289
34	68	383
34	69	38
34	70	153
34	71	50
34	72	308
34	75	319
34	78	2
34	79	1023
34	80	631
34	82	91
34	83	33
35	1	4
35	2	14
35	3	42
35	4	9
35	5	14
35	6	66
35	9	28
35	10	4
35	11	9
35	13	9
35	14	19
35	15	14
35	18	19
35	19	47
35	20	38
35	21	4
35	25	9
35	26	52
35	28	19
35	29	33
35	31	33
35	33	23
35	34	14
35	35	1202
35	36	23
35	38	47
35	39	28
35	40	33
35	42	9
35	43	38
35	44	4
35	46	9
35	47	14
35	48	33
35	49	66
35	53	4
35	54	9
35	55	57
35	56	19
35	57	19
35	59	23
35	60	14
35	61	9
35	62	23
35	64	684
35	65	19
35	66	4
35	67	14
35	68	33
35	69	4
35	70	9
35	71	9
35	72	14
35	75	4
35	76	4
35	77	95
35	79	19
35	80	9
35	82	9
36	0	198
36	2	132
36	3	479
36	4	99
36	5	165
36	6	239
36	8	24
36	9	223
36	10	86
36	11	268
36	13	45
36	14	103
36	15	70
36	17	8
36	18	20
36	19	714
36	20	611
36	21	8
36	25	78
36	26	429
36	27	12
36	28	66
36	29	454
36	31	115
36	32	4
36	33	144
36	34	86
36	36	1872
36	39	297
36	40	318
36	43	210
36	44	33
36	46	119
36	47	169
36	48	314
36	49	57
36	50	28
36	51	4
36	52	4
36	53	247
36	54	297
36	55	2000
36	56	359
36	58	4
36	59	123
36	60	309
36	61	173
36	62	99
36	65	57
36	66	293
36	67	264
36	68	413
36	69	16
36	70	95
36	71	28
36	72	301
36	75	123
36	76	12
36	78	4
36	79	198
36	80	380
36	82	49
37	3	11
37	4	11
37	6	33
37	11	145
37	13	22
37	19	11
37	20	11
37	27	134
37	29	11
37	31	11
37	40	11
37	43	22
37	54	33
37	56	22
37	62	11
37	68	11
37	72	11
38	0	15
38	2	7
38	5	15
38	6	22
38	7	7
38	9	7
38	11	15
38	13	22
38	14	7
38	18	15
38	19	7
38	20	30
38	25	22
38	26	38
38	28	7
38	29	7
38	31	7
38	32	7
38	33	30
38	35	191
38	36	7
38	38	84
38	40	15
38	43	38
38	48	7
38	49	38
38	54	15
38	55	30
38	56	22
38	57	7
38	59	7
38	60	7
38	61	15
38	64	244
38	65	7
38	66	7
38	68	22
38	69	7
38	71	7
38	72	22
38	77	7
38	79	15
38	80	30
38	82	7
39	0	204
39	1	5
39	2	96
39	3	705
39	4	309
39	5	213
39	6	179
39	7	2
39	8	44
39	9	246
39	10	141
39	11	102
39	13	71
39	14	52
39	15	91
39	18	38
39	19	611
39	20	1267
39	21	55
39	25	55
39	26	545
39	28	27
39	29	495
39	31	82
39	33	262
39	34	66
39	35	2
39	36	348
39	39	1253
39	40	262
39	43	240
39	44	47
39	46	60
39	47	163
39	48	309
39	49	58
39	50	24
39	51	8
39	53	174
39	54	450
39	55	4788
39	56	857
39	59	193
39	60	398
39	61	99
39	62	85
39	64	5
39	65	85
39	66	730
39	67	594
39	68	403
39	69	8
39	70	107
39	71	41
39	72	193
39	75	196
39	76	2
39	79	331
39	80	1206
