63	3551
15	46	1274
15	47	140
15	48	108
15	50	97
15	51	609
15	52	13
15	53	267
15	55	13
15	56	326
15	57	355
15	58	396
15	59	149
15	60	113
15	61	2
15	62	4
16	0	274
16	1	311
16	2	27
16	3	45
16	4	1
16	5	2625
16	6	2610
16	7	540
16	8	653
16	9	43
16	10	274
16	12	124
16	13	1346
16	14	7
16	15	15
16	16	843
16	17	777
16	18	7
16	19	98
16	20	584
16	21	1318
16	22	130
16	23	39
16	24	294
16	25	59
16	26	266
16	27	507
16	28	207
16	29	309
16	30	347
16	31	1249
16	32	2365
16	33	124
16	35	460
16	36	65
16	37	159
16	38	7
16	39	114
16	40	963
16	41	1038
16	42	1
16	43	179
16	44	232
16	45	521
16	46	2898
16	47	1713
16	48	78
16	49	3
16	50	173
16	51	1782
16	52	35
16	53	329
16	55	75
16	56	870
16	57	161
16	58	679
16	59	689
16	60	203
16	61	1
17	0	402
17	1	498
17	2	9
17	3	172
17	4	15
17	5	480
17	6	3905
17	7	4355
17	8	816
17	9	290
17	10	329
17	11	3
17	12	350
17	13	2738
17	14	15
17	15	54
17	16	181
17	17	4098
17	18	51
17	19	226
17	20	1523
17	21	577
17	22	610
17	23	96
17	24	897
17	25	148
17	26	374
17	27	568
17	28	359
17	29	1027
17	30	2031
17	31	749
17	32	7832
17	33	323
17	35	187
17	36	90
17	37	791
17	38	18
17	39	359
17	40	565
17	41	1577
17	42	51
17	43	568
17	44	507
17	45	1333
17	46	3083
17	47	1097
17	48	450
17	49	9
17	50	713
17	51	3001
17	52	184
17	53	813
17	54	18
17	55	81
17	56	1880
17	57	544
17	58	1916
17	59	1045
17	60	1762
17	61	21
17	62	3
18	0	258
18	1	21
18	2	4
18	3	73
18	4	11
18	5	33
18	6	625
18	7	469
18	8	94
18	9	64
18	10	52
18	12	239
18	13	765
18	14	9
18	15	26
18	16	14
18	17	436
18	18	71
18	19	177
18	20	395
18	21	123
18	22	215
18	23	7
18	24	535
18	25	116
18	26	175
18	27	154
18	28	187
18	29	168
18	30	341
18	31	104
18	32	1337
18	33	156
18	35	16
18	36	14
18	37	45
18	38	2
18	39	213
18	40	68
18	41	692
18	42	26
18	43	206
18	44	154
18	45	144
18	46	1275
18	47	109
18	48	75
18	49	4
18	50	128
18	51	614
18	52	2
18	53	329
18	54	2
18	55	23
18	56	433
18	57	521
18	58	395
18	59	113
18	60	111
18	61	14
19	0	583
19	1	141
19	2	27
19	3	228
19	4	50
19	5	179
19	6	2572
19	7	1870
19	8	388
19	9	352
19	10	215
19	12	604
19	13	2563
19	14	29
19	15	90
19	16	63
19	17	1468
19	18	38
19	19	1251
19	20	949
19	21	369
19	22	837
19	23	63
19	24	1481
19	25	346
19	26	488
19	27	551
19	28	450
19	29	376
19	30	1116
19	31	513
19	32	4022
19	33	378
19	35	82
19	36	69
19	37	198
19	38	8
19	39	579
19	40	177
19	41	2162
19	42	44
19	43	492
19	44	336
19	45	471
19	46	4637
19	47	426
19	48	372
19	49	2
19	50	367
19	51	2322
19	52	31
19	53	885
19	54	6
19	55	46
19	56	1390
19	57	1063
19	58	1316
19	59	420
19	60	465
19	61	14
19	62	12
20	0	203
20	1	184
20	2	16
20	3	10
20	4	2
20	5	176
20	6	2535
20	7	429
20	8	462
20	9	35
20	10	260
20	12	92
20	13	910
20	15	13
20	16	78
20	17	597
20	18	10
20	19	38
20	20	1413
20	21	277
20	22	141
20	23	24
20	24	212
20	25	51
20	26	127
20	27	214
20	28	201
20	29	462
20	30	356
20	31	361
20	32	5609
20	33	141
20	35	95
20	36	54
20	37	152
20	38	2
20	39	67
20	40	214
20	41	448
20	42	2
20	43	173
20	44	225
20	45	597
20	46	804
20	47	429
20	48	119
20	49	8
20	50	187
20	51	1163
20	52	32
20	53	481
20	54	5
20	55	27
20	56	842
20	57	119
20	58	739
20	59	494
20	60	157
21	0	489
21	1	198
21	2	35
21	3	60
21	4	15
21	5	1045
21	6	5198
21	7	576
21	8	1262
21	9	91
21	10	839
21	11	6
21	12	335
21	13	1324
21	14	20
21	15	8
21	16	194
21	17	1139
21	18	2
21	19	107
21	20	1472
21	21	4521
21	22	165
21	23	46
21	24	478
21	25	145
21	26	480
21	27	877
21	28	415
21	29	433
21	30	359
21	31	1988
21	32	5642
21	33	250
21	35	594
21	36	140
21	37	142
21	38	2
21	39	259
21	40	527
21	41	1393
21	42	24
21	43	194
21	44	435
21	45	645
21	46	3596
21	47	1492
21	48	120
21	49	2
21	50	216
21	51	2653
21	52	26
21	53	661
21	54	11
21	55	283
21	56	1279
21	57	212
21	58	962
21	59	944
21	60	154
21	61	4
21	62	2
22	0	542
22	1	128
22	2	19
22	3	78
22	4	50
22	5	150
22	6	2114
22	7	1376
22	8	293
22	9	213
22	10	117
22	11	2
22	12	411
22	13	1604
22	14	15
22	15	41
22	16	32
22	17	1182
22	18	28
22	19	291
22	20	862
22	21	357
22	22	1202
22	23	39
22	24	1030
22	25	259
22	26	315
22	27	402
22	28	313
22	29	461
22	30	1119
22	31	363
22	32	3384
22	33	293
22	35	43
22	36	32
22	37	139
22	38	4
22	39	359
22	40	169
22	41	1472
22	42	30
22	43	526
22	44	250
22	45	311
22	46	3157
22	47	400
22	48	300
22	50	394
22	51	1668
22	52	43
22	53	812
22	55	43
22	56	1204
22	57	762
22	58	1043
22	59	372
22	60	359
22	61	6
22	62	6
23	0	229
23	1	440
23	2	19
23	3	35
23	4	13
23	5	378
23	6	2777
23	7	1033
23	8	486
23	9	70
23	10	249
23	12	96
23	13	1627
23	14	6
23	15	8
23	16	122
23	17	1303
23	18	4
23	19	45
23	20	1279
23	21	551
23	22	135
23	23	249
23	24	311
23	25	63
23	26	168
23	27	254
23	28	183
23	29	843
23	30	536
23	31	407
23	32	6807
23	33	118
23	35	118
23	36	35
23	37	519
23	38	2
23	39	98
23	40	444
23	41	1062
23	42	15
23	43	168
23	44	275
23	45	1005
23	46	2128
23	47	897
23	48	122
23	49	2
23	50	304
23	51	1677
23	52	76
23	53	374
23	54	8
23	55	37
23	56	1195
23	57	151
23	58	1027
23	59	694
23	60	420
23	61	2
23	62	4
24	0	730
24	1	118
24	2	19
24	3	21
24	4	8
24	5	146
24	6	2469
24	7	987
24	8	443
24	9	112
24	10	239
24	12	768
24	13	1475
24	14	36
24	15	12
24	16	46
24	17	811
24	18	23
24	19	172
24	20	1138
24	21	367
24	22	382
24	23	33
24	24	1894
24	25	454
24	26	333
24	27	552
24	28	490
24	29	431
24	30	826
24	31	375
24	32	4990
24	33	579
24	35	87
24	36	53
24	37	197
24	38	4
24	39	458
24	40	178
24	41	1316
24	42	21
24	43	516
24	44	320
24	45	569
24	46	2862
24	47	428
24	48	197
24	49	2
24	50	416
24	51	1813
24	52	27
24	53	1076
24	54	2
24	55	42
24	56	1284
24	57	488
24	58	1178
24	59	416
24	60	203
24	61	6
24	62	2
25	0	761
25	1	101
25	2	15
25	3	31
25	4	6
25	5	180
25	6	1592
25	7	451
25	8	296
25	9	91
25	10	91
25	12	751
25	13	1014
25	14	37
25	15	6
25	16	50
25	17	552
25	18	3
25	19	88
25	20	616
25	21	315
25	22	192
25	23	28
25	24	957
25	25	1389
25	26	385
25	27	480
25	28	407
25	29	249
25	30	388
25	31	360
25	32	2618
25	33	413
25	35	88
25	36	31
25	37	94
25	38	3
25	39	230
25	40	154
25	41	909
25	42	12
25	43	259
25	44	180
25	45	259
25	46	2214
25	47	293
25	48	107
25	49	3
25	50	236
25	51	1130
25	52	18
25	53	720
25	54	3
25	55	34
25	56	660
25	57	293
25	58	903
25	59	180
25	60	82
25	62	3
26	0	783
26	1	101
26	2	47
26	3	32
26	4	3
26	5	165
26	6	3473
26	7	452
26	8	737
26	9	74
26	10	388
26	11	3
26	12	557
26	13	988
26	14	49
26	15	19
26	16	47
26	17	1183
26	18	5
26	19	114
26	20	1692
26	21	723
26	22	158
26	23	23
26	24	627
26	25	190
26	26	1166
26	27	1366
26	28	794
26	29	365
26	30	354
26	31	659
26	32	7902
26	33	359
26	35	174
26	36	81
26	37	118
26	38	3
26	39	210
26	40	218
26	41	1081
26	42	12
26	43	218
26	44	507
26	45	447
26	46	2162
26	47	574
26	48	116
26	49	3
26	50	272
26	51	2871
26	52	16
26	53	941
26	54	1
26	55	105
26	56	1843
26	57	370
26	58	1066
26	59	510
26	60	136
26	61	25
26	62	1
27	0	435
27	1	66
27	2	33
27	3	13
27	5	121
27	6	2204
27	7	317
27	8	415
27	9	51
27	10	215
27	12	275
27	13	789
27	14	8
27	15	1
27	16	29
27	17	734
27	18	8
27	19	53
27	20	921
27	21	372
27	22	78
27	23	21
27	24	302
27	25	132
27	26	402
27	27	1109
27	28	365
27	29	269
27	30	187
27	31	323
27	32	4837
27	33	184
27	35	83
27	36	46
27	37	56
27	38	8
27	39	152
27	40	139
27	41	548
27	42	9
27	43	116
27	44	280
27	45	209
27	46	1267
27	47	406
27	48	64
27	50	134
27	51	1981
27	52	9
27	53	490
27	54	1
27	55	46
27	56	1254
27	57	124
27	58	667
27	59	323
27	60	83
27	61	8
28	0	1049
28	1	167
28	2	28
28	3	22
28	4	5
28	5	212
28	6	3867
28	7	684
28	8	726
28	9	88
28	10	457
28	12	771
28	13	1649
28	14	45
28	15	18
28	16	73
28	17	1366
28	18	3
28	19	131
28	20	1835
28	21	671
28	22	307
28	23	58
28	24	731
28	25	240
28	26	690
28	27	1058
28	28	1390
28	29	562
28	30	562
28	31	574
28	32	10556
28	33	521
28	35	148
28	36	90
28	37	135
28	38	7
28	39	287
28	40	300
28	41	1308
28	42	5
28	43	356
28	44	514
28	45	688
28	46	2676
28	47	720
28	48	159
28	50	467
28	51	3357
28	52	37
28	53	1371
28	54	5
28	55	69
28	56	3143
28	57	384
28	58	1698
28	59	540
28	60	163
28	61	9
29	0	320
29	1	379
29	2	22
29	3	27
29	5	315
29	6	3259
29	7	1280
29	8	547
29	9	76
29	10	305
29	11	2
29	12	145
29	13	1973
29	14	7
29	15	24
29	16	143
29	17	1354
29	18	4
29	19	103
29	20	1618
29	21	397
29	22	209
29	23	76
29	24	412
29	25	96
29	26	197
29	27	300
29	28	209
29	29	1648
29	30	824
29	31	530
29	32	8171
29	33	204
29	35	86
29	36	81
29	37	421
29	38	2
29	39	160
29	40	446
29	41	1006
29	42	19
29	43	318
29	44	377
29	45	1122
29	46	1991
29	47	920
29	48	172
29	50	310
29	51	2114
29	52	66
29	53	495
29	54	9
29	55	56
29	56	1500
29	57	234
29	58	1389
29	59	954
29	60	449
29	61	7
30	0	507
30	1	265
30	2	20
30	3	76
30	4	14
30	5	225
30	6	2748
30	7	2196
30	8	517
30	9	251
30	10	193
30	12	418
30	13	1852
30	14	32
30	15	36
30	16	56
30	17	1433
30	18	10
30	19	169
30	20	1109
30	21	295
30	22	634
30	23	58
30	24	899
30	25	159
30	26	265
30	27	442
30	28	370
30	29	620
30	30	1882
30	31	459
30	32	5473
30	33	332
30	35	78
30	36	62
30	37	255
30	38	4
30	39	344
30	40	301
30	41	1755
30	42	44
30	43	571
30	44	293
30	45	555
30	46	3205
30	47	702
30	48	448
30	50	438
30	51	2021
30	52	56
30	53	599
30	54	10
30	55	36
30	56	1238
30	57	577
30	58	1415
30	59	591
30	60	646
30	61	4
30	62	8
31	0	565
31	1	265
31	2	27
31	3	54
31	4	7
31	5	1122
31	6	5495
31	7	697
31	8	1179
31	9	50
31	10	477
31	11	1
31	12	274
31	13	1491
31	14	9
31	15	7
31	16	198
31	17	1159
31	18	5
31	19	128
31	20	1454
31	21	1922
31	22	231
31	23	56
31	24	469
31	25	113
31	26	407
31	27	816
31	28	385
31	29	493
31	30	461
31	31	2590
31	32	5853
31	33	259
31	35	545
31	36	105
31	37	177
31	38	19
31	39	200
31	40	810
31	41	1539
31	42	7
31	43	257
31	44	378
31	45	762
31	46	3818
31	47	2070
31	48	124
31	49	5
31	50	210
31	51	2549
31	52	35
31	53	619
31	54	3
31	55	124
31	56	1422
31	57	231
31	58	974
31	59	1165
31	60	187
31	61	5
32	0	48
32	1	31
32	2	4
32	3	4
32	5	43
32	6	750
32	7	181
32	8	152
32	9	16
32	10	33
32	12	29
32	13	300
32	16	16
32	17	203
32	19	4
32	20	520
32	21	130
32	22	33
32	23	31
32	24	121
32	25	19
32	26	72
32	27	87
32	28	65
32	29	210
32	30	106
32	31	106
32	32	1842
32	33	24
32	35	55
32	36	21
32	37	55
32	38	2
32	39	33
32	40	55
32	41	145
32	42	2
32	43	45
32	44	72
32	45	130
32	46	341
32	47	121
32	48	31
32	50	79
32	51	384
32	52	19
32	53	157
32	55	9
32	56	288
32	57	21
32	58	321
32	59	147
32	60	29
33	0	598
33	1	77
33	2	9
33	3	19
33	4	3
33	5	107
33	6	1652
33	7	469
33	8	301
33	9	53
33	10	172
33	12	503
33	13	903
33	14	35
33	15	9
33	16	37
33	17	644
33	18	13
33	19	75
33	20	630
33	21	293
33	22	237
33	23	13
33	24	663
33	25	194
33	26	255
33	27	374
33	28	330
33	29	293
33	30	342
33	31	245
33	32	3287
33	33	695
33	35	43
33	36	63
33	37	116
33	39	208
33	40	136
33	41	832
33	42	5
33	43	287
33	44	194
33	45	422
33	46	1769
33	47	338
33	48	110
33	49	1
33	50	299
33	51	1387
33	52	23
33	53	723
33	55	41
33	56	824
33	57	325
33	58	949
33	59	382
33	60	118
33	61	23
33	62	3
34	1	4
34	5	8
34	6	8
34	8	4
34	12	4
34	20	8
34	21	13
34	22	4
34	24	4
34	31	4
34	32	22
34	37	4
34	41	4
34	45	8
34	46	4
34	47	4
34	48	4
34	51	13
34	55	4
34	56	4
34	59	4
34	61	4
35	0	302
35	1	117
35	2	14
35	3	48
35	4	10
35	5	1064
35	6	3093
35	7	434
35	8	654
35	9	34
35	10	349
35	11	2
35	12	180
35	13	932
35	14	18
35	15	16
35	16	249
35	17	731
35	18	12
35	19	73
35	20	761
35	21	1432
35	22	93
35	23	30
35	24	383
35	25	138
35	26	272
35	27	530
35	28	197
35	29	312
35	30	247
35	31	1332
35	32	3059
35	33	142
35	35	920
35	36	91
35	37	99
35	38	2
35	39	123
35	40	643
35	41	918
35	42	6
35	43	95
35	44	235
35	45	505
35	46	2517
35	47	1399
35	48	67
35	49	4
35	50	142
35	51	1499
35	52	16
35	53	306
35	54	8
35	55	89
35	56	621
35	57	136
35	58	646
35	59	572
35	60	136
35	61	4
36	0	259
36	1	58
36	2	37
36	3	25
36	4	6
36	5	208
36	6	2483
36	7	386
36	8	526
36	9	42
36	10	451
36	11	8
36	12	265
36	13	829
36	14	10
36	15	5
36	16	46
36	17	726
36	18	1
36	19	29
36	20	1082
36	21	837
36	22	94
36	23	25
36	24	283
36	25	111
36	26	326
36	27	677
36	28	225
36	29	278
36	30	234
36	31	514
36	32	4718
36	33	148
36	35	116
36	36	501
36	37	99
36	38	23
36	39	99
36	40	201
36	41	711
36	42	5
36	43	70
36	44	533
36	45	256
36	46	1516
36	47	446
36	48	70
36	49	5
36	50	152
36	51	1836
36	52	15
36	53	335
36	54	8
36	55	157
36	56	762
36	57	143
36	58	641
36	59	398
36	60	68
36	61	5
37	0	492
37	1	777
37	2	20
37	3	144
37	4	12
37	5	649
37	6	5208
37	7	2946
37	8	1027
37	9	162
37	10	579
37	11	2
37	12	301
37	13	3565
37	14	20
37	15	74
37	16	221
37	17	3083
37	18	7
37	19	188
37	20	2442
37	21	814
37	22	533
37	23	244
37	24	826
37	25	218
37	26	427
37	27	631
37	28	466
37	29	1749
37	30	1589
37	31	826
37	32	12032
37	33	342
37	35	213
37	36	164
37	37	1535
37	38	5
37	39	327
37	40	950
37	41	2194
37	42	38
37	43	672
37	44	659
37	45	1787
37	46	4265
37	47	1728
37	48	334
37	49	10
37	50	677
37	51	3580
37	52	224
37	53	978
37	54	18
37	55	126
37	56	2434
37	57	507
37	58	2393
37	59	1316
37	60	1210
37	61	2
37	62	2
38	0	37
38	1	10
38	2	5
38	3	2
38	4	4
38	5	20
38	6	248
38	7	26
38	8	65
38	9	3
38	10	45
38	12	31
38	13	78
38	15	1
38	16	4
38	17	60
38	18	1
38	19	3
38	20	103
38	21	57
38	22	7
38	23	1
38	24	25
38	25	5
38	26	44
38	27	65
38	28	22
38	29	19
38	30	21
38	31	44
38	32	433
38	33	9
38	35	9
38	36	21
38	37	14
38	38	11
38	39	7
38	40	25
38	41	72
38	43	13
38	44	44
38	45	18
38	46	156
38	47	36
38	48	7
38	50	8
38	51	164
38	52	1
38	53	41
38	55	8
38	56	84
38	57	9
38	58	58
38	59	16
38	60	4
39	0	1412
39	1	144
39	2	31
39	3	84
39	4	33
39	5	289
39	6	2968
39	7	1487
39	8	488
39	9	244
39	10	242
39	12	1166
39	13	2081
39	14	49
39	15	35
39	16	74
39	17	1410
39	18	22
39	19	384
39	20	1398
39	21	417
39	22	862
39	23	43
39	24	2147
39	25	626
39	26	606
39	27	794
39	28	693
39	29	633
39	30	1110
39	31	562
39	32	6289
39	33	744
39	35	119
39	36	80
39	37	188
39	38	2
39	39	1570
39	40	254
39	41	1981
39	42	33
39	43	711
39	44	417
39	45	537
39	46	4783
39	47	581
39	48	316
39	49	6
39	50	626
39	51	2689
39	52	53
39	53	1330
39	54	8
39	55	55
39	56	1630
39	57	1057
39	58	1750
