126	10484
2	28	2
2	29	29
2	30	8
2	31	80
2	33	25
2	34	63
2	36	46
2	37	18
2	38	4
2	39	21
2	40	18
2	42	2
2	50	35
2	54	6
2	56	2
2	58	2
2	59	12
2	61	94
2	62	107
2	63	35
2	64	27
2	65	52
2	68	107
2	71	80
2	73	4
2	75	4
2	76	137
2	78	10
2	80	21
2	81	48
2	83	33
2	84	8
2	85	151
2	86	143
2	87	8
2	88	6
2	89	12
2	90	225
2	91	2
2	92	37
2	93	59
2	95	29
2	97	21
2	99	244
2	102	40
2	103	16
2	104	12
2	105	14
2	106	8
2	109	65
2	110	362
2	111	8
2	112	18
2	113	42
2	114	27
2	118	312
2	119	18
2	120	130
2	121	18
2	122	75
2	123	18
2	124	8
3	0	34
3	1	9
3	2	9
3	3	275
3	4	266
3	6	168
3	7	9
3	8	161
3	9	133
3	10	3
3	11	177
3	12	76
3	17	168
3	18	212
3	19	19
3	20	9
3	21	57
3	23	282
3	24	82
3	25	60
3	27	63
3	29	9
3	30	69
3	31	120
3	33	111
3	34	342
3	36	145
3	37	72
3	38	3
3	39	28
3	40	139
3	42	9
3	50	3
3	54	9
3	56	22
3	59	76
3	61	377
3	62	85
3	63	88
3	64	50
3	65	82
3	68	88
3	70	9
3	71	15
3	75	3
3	76	345
3	78	3
3	80	19
3	81	66
3	83	19
3	84	31
3	85	101
3	86	88
3	87	66
3	88	12
3	89	95
3	90	152
3	91	6
3	92	183
3	93	145
3	95	82
3	97	202
3	99	250
3	100	9
3	102	114
3	103	34
3	104	50
3	105	57
3	106	6
3	107	3
3	109	139
3	110	1351
3	111	12
3	112	63
3	113	76
3	114	57
3	115	9
3	116	34
3	118	69
3	119	50
3	120	187
3	121	12
3	122	136
3	123	22
3	124	117
4	0	83
4	1	2
4	2	10
4	3	78
4	4	2237
4	6	176
4	7	35
4	8	963
4	9	619
4	11	80
4	12	57
4	16	10
4	17	78
4	18	1288
4	19	52
4	20	7
4	21	65
4	23	171
4	24	211
4	25	57
4	27	314
4	29	130
4	30	7
4	31	234
4	33	65
4	34	163
4	35	7
4	36	130
4	37	15
4	38	2
4	39	35
4	40	70
4	42	5
4	46	2
4	50	22
4	54	72
4	55	2
4	56	10
4	58	10
4	59	37
4	61	234
4	62	133
4	63	67
4	64	27
4	65	62
4	68	619
4	70	15
4	71	52
4	73	2
4	76	309
4	78	15
4	79	2
4	80	128
4	81	70
4	82	5
4	83	20
4	84	20
4	85	329
4	86	412
4	87	45
4	88	40
4	89	27
4	90	840
4	91	2
4	92	118
4	93	118
4	95	153
4	97	67
4	99	795
4	100	5
4	101	2
4	102	105
4	103	138
4	104	72
4	105	78
4	106	15
4	108	20
4	109	88
4	110	822
4	111	22
4	112	37
4	113	55
4	114	67
4	116	7
4	118	181
4	119	45
4	120	525
4	121	72
4	122	299
4	123	55
4	124	45
5	7	8
5	21	2
5	31	5
5	34	2
5	36	2
5	38	2
5	61	2
5	65	2
5	79	16
5	87	5
5	88	2
5	89	2
5	90	2
5	95	2
5	101	2
5	105	2
5	106	2
5	109	2
5	110	8
5	112	2
5	118	2
5	119	2
5	120	2
5	123	5
6	0	75
6	1	10
6	2	5
6	3	291
6	4	862
6	6	1088
6	7	27
6	8	518
6	9	636
6	11	191
6	12	67
6	14	2
6	15	2
6	17	254
6	18	905
6	19	40
6	20	15
6	21	191
6	23	565
6	24	193
6	25	231
6	27	286
6	29	22
6	30	57
6	31	545
6	33	75
6	34	259
6	36	442
6	37	77
6	38	2
6	39	52
6	40	98
6	42	7
6	45	2
6	46	2
6	50	17
6	52	5
6	54	50
6	56	10
6	57	2
6	58	2
6	59	60
6	61	568
6	62	128
6	63	301
6	64	50
6	65	178
6	68	306
6	69	2
6	70	7
6	71	50
6	73	2
6	75	7
6	76	1028
6	78	10
6	80	115
6	81	130
6	82	5
6	83	12
6	84	70
6	85	276
6	86	173
6	87	115
6	88	72
6	89	67
6	90	301
6	91	2
6	92	528
6	93	216
6	95	203
6	97	135
6	98	2
6	99	1174
6	101	10
6	102	150
6	103	90
6	104	188
6	105	128
6	106	12
6	107	2
6	108	12
6	109	304
6	110	2152
6	111	20
6	112	143
6	113	158
6	114	143
6	115	2
6	116	40
6	118	186
6	119	173
6	120	709
6	121	12
6	122	689
6	123	50
6	124	130
7	0	43
7	1	7
7	2	2
7	3	91
7	4	457
7	6	209
7	7	1480
7	8	459
7	9	647
7	10	52
7	11	110
7	12	33
7	14	4
7	15	2
7	16	4
7	17	149
7	18	683
7	19	40
7	20	19
7	21	132
7	23	197
7	24	524
7	25	98
7	27	368
7	29	24
7	30	108
7	31	558
7	33	108
7	34	467
7	36	298
7	37	12
7	38	173
7	39	173
7	40	250
7	41	2
7	42	26
7	43	26
7	45	2
7	46	2
7	50	9
7	51	4
7	53	2
7	54	67
7	56	48
7	58	14
7	59	19
7	61	414
7	62	40
7	63	89
7	64	84
7	65	72
7	68	163
7	70	81
7	71	33
7	73	7
7	75	36
7	76	580
7	78	14
7	79	33
7	80	187
7	81	89
7	82	2
7	83	4
7	84	161
7	85	132
7	86	117
7	87	341
7	88	1740
7	89	158
7	90	286
7	91	9
7	92	320
7	93	122
7	95	1054
7	97	142
7	98	69
7	99	977
7	100	4
7	101	228
7	102	60
7	103	117
7	104	204
7	105	1733
7	106	69
7	107	2
7	108	9
7	109	125
7	110	1405
7	111	33
7	112	267
7	113	113
7	114	893
7	116	45
7	118	62
7	119	86
7	120	288
7	121	12
7	122	397
7	123	678
7	124	40
7	125	2
8	0	148
8	2	22
8	3	175
8	4	2831
8	6	478
8	7	65
8	8	6853
8	9	3903
8	10	13
8	11	215
8	12	175
8	15	8
8	16	20
8	17	375
8	18	3121
8	19	413
8	20	2
8	21	170
8	22	11
8	23	381
8	24	660
8	25	208
8	27	1258
8	29	316
8	30	80
8	31	743
8	33	105
8	34	262
8	35	8
8	36	494
8	37	74
8	38	6
8	39	49
8	40	96
8	42	22
8	43	2
8	45	2
8	46	6
8	48	2
8	50	58
8	54	420
8	56	20
8	57	6
8	58	38
8	59	65
8	61	898
8	62	226
8	63	285
8	64	114
8	65	107
8	66	2
8	68	2026
8	70	4
8	71	217
8	72	2
8	73	24
8	75	26
8	76	1105
8	78	26
8	79	2
8	80	919
8	81	276
8	82	35
8	83	40
8	84	47
8	85	438
8	86	564
8	87	125
8	88	114
8	89	65
8	90	2476
8	91	11
8	92	519
8	93	258
8	95	577
8	96	2
8	97	112
8	98	11
8	99	2986
8	100	4
8	101	4
8	102	328
8	103	1465
8	104	384
8	105	182
8	106	6
8	108	62
8	109	224
8	110	2889
8	111	253
8	112	175
8	113	173
8	114	222
8	115	4
8	116	26
8	118	440
8	119	123
8	120	1786
8	121	71
8	122	937
8	123	125
8	124	107
8	125	2
9	0	54
9	2	7
9	3	88
9	4	2072
9	6	464
9	7	77
9	8	3718
9	9	11661
9	10	7
9	11	145
9	12	54
9	14	2
9	15	7
9	16	88
9	17	163
9	18	3043
9	19	238
9	20	5
9	21	186
9	23	272
9	24	1038
9	25	148
9	27	1911
9	29	179
9	30	80
9	31	1015
9	33	49
9	34	202
9	36	524
9	37	15
9	38	7
9	39	80
9	40	51
9	42	5
9	45	5
9	46	5
9	50	12
9	51	2
9	52	2
9	54	911
9	56	7
9	57	12
9	58	51
9	59	20
9	61	643
9	62	98
9	63	293
9	64	57
9	65	75
9	68	1033
9	70	25
9	71	90
9	73	41
9	75	33
9	76	724
9	78	20
9	79	2
9	80	1656
9	81	285
9	82	23
9	83	23
9	84	59
9	85	319
9	86	431
9	87	59
9	88	228
9	89	75
9	90	1446
9	91	5
9	92	537
9	93	90
9	95	867
9	97	46
9	98	12
9	99	4320
9	100	2
9	101	7
9	102	371
9	103	1142
9	104	363
9	105	270
9	106	15
9	108	54
9	109	101
9	110	2181
9	111	171
9	112	199
9	113	127
9	114	186
9	115	2
9	116	15
9	118	199
9	119	171
9	120	1493
9	121	31
9	122	1028
9	123	129
9	124	20
10	0	26
10	1	15
10	2	3
10	3	34
10	4	189
10	5	7
10	6	56
10	7	245
10	8	83
10	9	264
10	10	1876
10	11	41
10	12	30
10	14	3
10	17	26
10	18	238
10	19	15
10	20	3
10	21	22
10	23	68
10	24	192
10	25	22
10	27	83
10	29	11
10	30	41
10	31	155
10	33	15
10	34	132
10	36	68
10	37	7
10	38	140
10	40	49
10	43	41
10	50	11
10	51	75
10	54	7
10	59	7
10	61	87
10	62	18
10	63	30
10	64	18
10	65	26
10	67	3
10	68	60
10	70	166
10	71	15
10	73	7
10	75	18
10	76	41
10	78	7
10	79	49
10	80	71
10	81	30
10	83	3
10	84	41
10	85	71
10	86	45
10	87	102
10	88	945
10	89	64
10	90	147
10	92	75
10	93	34
10	95	302
10	97	52
10	98	37
10	99	291
10	101	68
10	102	30
10	103	60
10	104	45
10	105	442
10	106	26
10	108	15
10	109	45
10	110	268
10	111	18
10	112	71
10	113	30
10	114	158
10	116	11
10	118	56
10	119	11
10	120	105
10	121	11
10	122	75
10	123	268
10	124	15
10	125	7
11	0	10
11	2	2
11	3	48
11	4	69
11	6	46
11	7	2
11	8	25
11	9	19
11	11	48
11	12	23
11	14	4
11	15	2
11	17	42
11	18	46
11	20	2
11	21	23
11	23	52
11	24	12
11	25	8
11	27	12
11	30	19
11	31	44
11	33	29
11	34	95
11	36	29
11	37	6
11	39	21
11	40	48
11	42	2
11	45	6
11	50	2
11	54	4
11	56	4
11	59	14
11	61	67
11	62	21
11	63	33
11	64	10
11	65	14
11	68	12
11	69	2
11	71	4
11	76	129
11	80	10
11	81	14
11	84	8
11	85	23
11	86	14
11	87	4
11	88	4
11	89	21
11	90	25
11	92	44
11	93	19
11	95	14
11	97	31
11	99	84
11	102	33
11	103	8
11	104	10
11	105	6
11	106	2
11	109	21
11	110	499
11	112	21
11	113	14
11	114	19
11	115	2
11	116	8
11	118	8
11	119	21
11	120	46
11	121	4
11	122	40
11	123	6
11	124	10
12	0	506
12	1	4
12	2	45
12	3	312
12	4	576
12	6	289
12	7	45
12	8	464
12	9	439
12	11	297
12	12	1455
12	15	16
12	17	481
12	18	762
12	19	97
12	20	16
12	21	110
12	22	8
12	23	441
12	24	162
12	25	122
12	27	279
12	28	8
12	29	54
12	30	120
12	31	489
12	33	177
12	34	414
12	35	29
12	36	283
12	37	576
12	38	2
12	39	166
12	40	189
12	42	10
12	45	24
12	46	2
12	47	2
12	50	385
12	52	2
12	53	2
12	54	49
12	56	37
12	58	6
12	59	124
12	61	691
12	62	343
12	63	183
12	64	181
12	65	189
12	68	285
12	70	2
12	71	458
12	75	12
12	76	960
12	78	116
12	79	2
12	80	81
12	81	202
12	83	127
12	84	68
12	85	345
12	86	258
12	87	97
12	88	62
12	89	131
12	90	666
12	91	31
12	92	268
12	93	908
12	94	2
12	95	141
12	97	204
12	98	4
12	99	916
12	100	12
12	101	6
12	102	214
12	103	112
12	104	137
12	105	108
12	106	20
12	107	2
12	108	4
12	109	981
12	110	2882
12	111	24
12	112	156
12	113	229
12	114	158
12	115	47
12	116	52
12	118	379
12	119	127
12	120	493
12	121	58
12	122	374
12	123	89
12	124	199
13	0	6
13	3	9
13	4	18
13	6	12
13	7	9
13	8	37
13	9	12
13	11	28
13	12	3
13	13	201
13	15	25
13	17	6
13	18	37
13	20	53
13	23	25
13	24	6
13	25	12
13	27	15
13	30	154
13	31	37
13	33	145
13	34	602
13	36	6
13	37	9
13	39	176
13	40	347
13	42	12
13	47	41
13	50	12
13	53	44
13	55	3
13	56	66
13	60	6
13	61	31
13	62	3
13	63	6
13	64	3
13	65	15
13	68	12
13	69	15
13	71	22
13	74	9
13	76	59
13	80	15
13	81	12
13	83	3
13	84	337
13	85	6
13	86	22
13	87	9
13	88	6
13	89	123
13	90	28
13	91	6
13	92	34
13	93	3
13	95	22
13	97	183
13	99	85
13	103	3
13	104	6
13	105	22
13	106	429
13	107	12
13	109	15
13	110	198
13	111	6
13	112	31
13	113	6
13	114	12
13	116	208
13	118	18
13	119	9
13	120	50
13	122	9
13	123	18
13	124	18
13	125	85
14	0	7
14	1	4
14	3	9
14	4	48
14	6	19
14	7	7
14	8	66
14	9	75
14	11	12
14	12	2
14	14	107
14	15	2
14	16	2
14	17	14
14	18	88
14	19	7
14	20	4
14	21	34
14	23	14
14	24	44
14	25	4
14	27	29
14	29	4
14	30	7
14	31	129
14	34	19
14	36	46
14	37	7
14	38	2
14	39	2
14	40	7
14	50	2
14	52	9
14	54	7
14	59	2
14	61	66
14	62	4
14	63	22
14	68	17
14	70	7
14	71	4
14	75	2
14	76	68
14	80	12
14	81	22
14	84	17
14	85	34
14	86	12
14	87	12
14	88	48
14	89	7
14	90	24
14	92	58
14	93	17
14	95	90
14	97	4
14	99	178
14	102	19
14	103	12
14	104	70
14	105	12
14	109	14
14	110	293
14	111	4
14	112	14
14	113	4
14	114	34
14	118	12
14	119	2
14	120	36
14	122	63
14	123	66
14	124	2
15	0	20
15	1	7
15	3	30
15	4	66
15	6	25
15	7	2
15	8	30
15	9	35
15	11	43
15	12	20
15	15	166
15	17	38
15	18	84
15	19	2
15	20	82
15	21	33
15	22	2
15	23	51
15	24	12
15	25	7
15	27	25
15	30	236
15	31	61
15	33	738
15	34	1223
15	36	33
15	37	7
15	39	243
15	40	761
15	42	48
15	47	5
15	50	7
15	53	5
15	54	2
15	55	2
15	56	100
15	59	20
15	60	10
15	61	64
15	62	25
15	63	12
15	64	20
15	65	12
15	68	15
15	69	17
15	70	2
15	71	15
15	76	120
15	78	2
15	80	10
15	81	20
15	83	17
15	84	220
15	85	15
15	86	12
15	87	28
15	88	30
15	89	302
15	90	30
15	91	35
15	92	66
15	93	28
15	95	46
15	97	287
15	99	112
15	100	2
15	102	10
15	103	10
15	104	15
15	105	30
15	106	41
15	107	5
15	109	17
15	110	454
15	112	56
15	113	5
15	114	41
15	116	151
15	118	12
15	119	30
15	120	79
15	122	56
15	123	28
15	124	12
16	0	2
16	3	4
16	4	52
16	6	7
16	7	2
16	8	69
16	9	195
16	11	4
16	12	2
16	14	2
16	16	17
16	17	9
16	18	54
16	23	2
16	24	37
16	25	4
16	27	39
16	29	4
16	31	27
16	34	4
16	36	32
16	37	4
16	39	7
16	40	2
16	42	2
16	54	49
16	57	2
16	58	7
16	61	12
16	63	2
16	68	14
16	73	2
16	75	4
16	76	12
16	80	101
16	81	7
16	85	9
16	86	12
16	87	2
16	88	7
16	89	4
16	90	37
16	92	9
16	93	4
16	95	14
16	99	84
16	102	2
16	103	37
16	104	14
16	105	7
16	108	2
16	109	2
16	110	37
16	112	9
16	114	7
16	116	2
16	119	2
16	120	29
16	122	12
16	123	9
16	124	2
17	0	50
17	1	6
17	2	6
17	3	209
17	4	378
17	6	158
17	7	27
17	8	280
17	9	375
17	10	3
17	11	192
17	12	81
17	14	3
17	15	10
17	16	3
17	17	740
17	18	463
17	19	13
17	20	3
17	21	155
17	23	361
17	24	131
17	25	50
17	27	175
17	29	20
17	30	94
17	31	297
17	33	118
17	34	270
17	35	3
17	36	240
17	37	98
17	39	84
17	40	158
17	42	20
17	47	3
17	50	6
17	54	47
17	55	3
17	56	30
17	58	3
17	59	47
17	61	1552
17	62	74
17	63	111
17	64	118
17	65	94
17	68	81
17	69	3
17	70	10
17	71	50
17	75	3
17	76	1339
17	78	6
17	79	6
17	80	40
17	81	155
17	83	3
17	84	87
17	85	125
17	86	84
17	87	50
17	88	54
17	89	54
17	90	213
17	91	3
17	92	267
17	93	114
17	95	131
17	97	142
17	99	588
17	101	13
17	102	142
17	103	67
17	104	114
17	105	91
17	106	13
17	109	114
17	110	2319
17	111	16
17	112	142
17	113	98
17	114	91
17	115	3
17	116	30
17	118	104
17	119	162
17	120	300
17	121	3
17	122	331
17	123	43
17	124	101
18	0	99
18	1	2
18	2	13
18	3	93
18	4	1287
18	6	308
18	7	42
18	8	1349
18	9	1555
18	10	6
18	11	86
18	12	77
18	15	6
18	16	13
18	17	175
18	18	2401
18	19	113
18	20	4
18	21	108
18	23	230
18	24	392
18	25	77
18	27	796
18	29	108
18	30	44
18	31	488
18	33	62
18	34	137
18	35	4
18	36	284
18	37	19
18	38	8
18	39	57
18	40	84
18	43	2
18	46	4
18	47	2
18	50	13
18	52	2
18	54	179
18	56	4
18	58	19
18	59	31
18	61	492
18	62	99
18	63	153
18	64	51
18	65	48
18	68	525
18	70	11
18	71	57
18	73	11
18	75	11
18	76	588
18	78	15
18	80	261
18	81	188
18	82	2
18	83	15
18	84	28
18	85	286
18	86	290
18	87	79
18	88	119
18	89	48
18	90	636
18	91	2
18	92	233
18	93	113
18	95	403
18	97	62
18	98	4
18	99	2434
18	100	4
18	101	6
18	102	135
18	103	315
18	104	268
18	105	124
18	106	15
18	107	4
18	108	11
18	109	135
18	110	1480
18	111	37
18	112	88
18	113	90
18	114	146
18	115	2
18	116	15
18	118	168
18	119	113
18	120	938
18	121	88
18	122	612
18	123	95
18	124	59
19	0	330
19	1	7
19	2	110
19	3	112
19	4	2614
19	6	337
19	7	89
19	8	3015
19	9	1710
19	10	13
19	11	151
19	12	248
19	14	2
19	15	10
19	17	206
19	18	1912
19	19	6313
19	20	7
19	21	73
19	22	20
19	23	261
19	24	416
19	25	117
19	27	539
19	28	2
19	29	1231
19	30	52
19	31	445
19	33	75
19	34	251
19	35	15
19	36	309
19	37	78
19	38	2
19	39	52
19	40	75
19	42	7
19	43	2
19	45	7
19	48	2
19	50	241
19	52	2
19	54	175
19	56	23
19	58	36
19	59	115
19	61	398
19	62	424
19	63	159
19	64	99
19	65	167
19	66	2
19	68	7358
19	70	28
19	71	770
19	73	18
19	74	2
19	75	34
19	76	602
19	78	68
19	80	780
19	81	188
19	82	186
19	83	68
19	84	41
19	85	620
19	86	791
19	87	112
19	88	141
19	89	65
19	90	6153
19	91	5
19	92	288
19	93	301
19	94	2
19	95	450
19	96	7
19	97	136
19	98	15
19	99	1592
19	100	214
19	101	10
19	102	170
19	103	1498
19	104	154
19	105	206
19	106	15
19	107	2
19	108	303
19	109	387
19	110	1571
19	111	327
19	112	151
19	113	188
19	114	225
19	116	31
19	118	1134
19	119	91
19	120	1089
19	121	102
19	122	623
19	123	115
19	124	70
20	0	50
20	1	70
20	2	6
20	3	68
20	4	179
20	6	95
20	7	81
20	8	110
20	9	139
20	10	4
20	11	170
20	12	35
20	13	28
20	14	2
20	15	70
20	17	106
20	18	269
20	19	28
20	20	915
20	21	55
20	22	2
20	23	165
20	24	70
20	25	33
20	27	121
20	29	11
20	30	590
20	31	269
20	33	1140
20	34	5483
20	35	2
20	36	97
20	37	30
20	38	4
20	39	1311
20	40	4063
20	41	2
20	42	106
20	43	2
20	44	39
20	47	19
20	50	30
20	53	37
20	54	13
20	55	6
20	56	300
20	57	2
20	59	15
20	60	44
20	61	280
20	62	33
20	63	79
20	64	61
20	65	79
20	68	42
20	69	13
20	71	35
20	74	2
20	76	552
20	78	8
20	80	33
20	81	99
20	83	30
20	84	809
20	85	55
20	86	48
20	87	46
20	88	68
20	89	1353
20	90	106
20	91	68
20	92	152
20	93	66
20	95	123
20	97	1335
20	99	395
20	100	4
20	101	11
20	102	53
20	103	19
20	104	44
20	105	99
20	106	267
20	107	17
20	109	72
20	110	1585
20	111	6
20	112	187
20	113	61
20	114	84
20	115	2
20	116	1191
20	118	28
20	119	44
20	120	223
20	121	6
20	122	137
20	123	66
20	124	68
20	125	17
21	0	47
21	1	6
21	2	8
21	3	138
21	4	314
21	6	190
21	7	41
21	8	355
21	9	580
21	10	6
21	11	151
21	12	65
21	13	2
21	14	4
21	15	10
21	16	6
21	17	182
21	18	522
21	19	32
21	20	4
21	21	700
21	22	2
21	23	340
21	24	166
21	25	117
21	27	247
21	29	28
21	30	88
21	31	743
21	33	127
21	34	212
21	35	6
21	36	474
21	37	26
21	38	8
21	39	125
21	40	192
21	42	13
21	45	4
21	47	2
21	50	13
21	54	26
21	55	2
21	56	39
21	57	4
21	58	2
21	59	34
21	61	986
21	62	65
21	63	158
21	64	47
21	65	67
21	68	114
21	70	2
21	71	41
21	75	6
21	76	1239
21	78	8
21	79	2
21	80	80
21	81	195
21	82	2
21	83	2
21	84	56
21	85	149
21	86	60
21	87	93
21	88	108
21	89	112
21	90	173
21	91	13
21	92	353
21	93	86
21	95	182
21	97	84
21	98	4
21	99	981
21	101	8
21	102	214
21	103	73
21	104	234
21	105	153
21	106	21
21	108	6
21	109	101
21	110	3107
21	111	15
21	112	318
21	113	88
21	114	175
21	115	6
21	116	52
21	118	62
21	119	182
21	120	370
21	121	6
21	122	351
21	123	121
21	124	39
22	0	75
22	1	3
22	2	22
22	3	28
22	4	132
22	6	78
22	7	3
22	8	63
22	9	25
22	11	47
22	12	81
22	17	85
22	18	186
22	19	50
22	20	6
22	21	15
22	22	331
22	23	104
22	24	6
22	25	12
22	27	18
22	29	34
22	30	6
22	31	72
22	32	6
22	33	25
22	34	204
22	35	22
22	36	50
22	37	56
22	39	18
22	40	47
22	43	3
22	45	3
22	47	3
22	50	119
22	53	3
22	54	6
22	56	12
22	57	3
22	59	22
22	61	148
22	62	75
22	63	34
22	64	40
22	65	40
22	66	63
22	68	72
22	71	967
22	75	3
22	76	189
22	78	53
22	80	18
22	81	53
22	83	709
22	84	18
22	85	69
22	86	88
22	87	6
22	88	6
22	89	91
22	90	192
22	92	47
22	93	63
22	94	37
22	95	9
22	97	145
22	99	56
22	100	40
22	102	37
22	103	12
22	105	3
22	106	12
22	108	3
22	109	107
22	110	353
22	112	37
22	113	53
22	114	12
22	116	9
22	117	6
22	118	94
22	119	15
22	120	154
22	121	12
22	122	37
22	123	9
22	124	28
23	0	30
23	1	2
23	2	5
23	3	242
23	4	234
23	6	176
23	7	28
23	8	140
23	9	148
23	10	2
23	11	176
23	12	84
23	15	7
23	17	186
23	18	273
23	19	17
23	20	12
23	21	217
23	23	582
23	24	51
23	25	68
23	27	112
23	29	22
23	30	102
23	31	288
23	33	104
23	34	194
23	35	2
23	36	265
23	37	35
23	39	68
23	40	127
23	42	10
23	50	10
23	51	2
23	53	2
23	54	20
23	56	22
23	59	38
23	61	551
23	62	43
23	63	89
23	64	43
23	65	66
23	68	71
23	70	12
23	71	35
23	75	2
23	76	743
23	80	22
23	81	94
23	83	2
23	84	71
23	85	94
23	86	38
23	87	61
23	88	30
23	89	63
23	90	102
23	91	2
23	92	201
23	93	102
23	95	68
23	97	109
23	99	503
23	100	2
23	102	112
23	103	17
23	104	76
23	105	79
23	106	7
23	108	2
23	109	109
23	110	1871
23	111	7
23	112	155
23	113	66
23	114	91
23	116	28
23	118	53
23	119	109
23	120	224
23	121	12
23	122	257
23	123	51
23	124	53
24	0	98
24	1	9
24	2	16
24	3	175
24	4	1875
24	6	453
24	7	268
24	8	2041
24	9	4096
24	10	23
24	11	201
24	12	91
24	13	2
24	14	28
24	15	7
24	16	140
24	17	336
24	18	2789
24	19	114
24	20	21
24	21	257
24	23	427
24	24	4590
24	25	201
24	27	2476
24	29	107
24	30	109
24	31	1283
24	33	161
24	34	418
24	35	4
24	36	666
24	37	58
24	38	23
24	39	240
24	40	212
24	42	11
24	43	16
24	46	14
24	47	7
24	48	4
24	50	49
24	51	4
24	52	9
24	53	2
24	54	949
24	56	25
24	57	37
24	58	77
24	59	70
24	60	2
24	61	869
24	62	219
24	63	240
24	64	91
24	65	130
24	68	671
24	70	49
24	71	86
24	72	4
24	73	53
24	75	425
24	76	1236
24	78	9
24	79	4
24	80	904
24	81	315
24	82	2
24	83	39
24	84	151
24	85	437
24	86	367
24	87	226
24	88	685
24	89	144
24	90	1108
24	91	4
24	92	659
24	93	144
24	95	2836
24	96	7
24	97	126
24	98	51
24	99	4894
24	100	2
24	101	18
24	102	301
24	103	507
24	104	734
24	105	708
24	106	14
24	108	21
24	109	198
24	110	3194
24	111	67
24	112	299
24	113	226
24	114	500
24	115	7
24	116	63
24	118	264
24	119	154
24	120	1367
24	121	93
24	122	1505
24	123	427
24	124	72
25	0	46
25	2	10
25	3	125
25	4	354
25	6	246
25	7	24
25	8	299
25	9	378
25	10	4
25	11	96
25	12	35
25	17	153
25	18	461
25	19	24
25	20	6
25	21	195
25	23	325
25	24	123
25	25	255
25	27	241
25	29	57
25	30	52
25	31	514
25	33	98
25	34	142
25	36	281
25	37	19
25	38	6
25	39	28
25	40	61
25	42	8
25	50	2
25	54	37
25	56	28
25	59	28
25	61	391
25	62	87
25	63	116
25	64	59
25	65	72
25	68	134
25	71	10
25	75	4
25	76	516
25	78	6
25	79	2
25	80	63
25	81	74
25	82	2
25	83	2
25	84	48
25	85	151
25	86	79
25	87	61
25	88	48
25	89	43
25	90	195
25	91	6
25	92	343
25	93	92
25	95	116
25	97	94
25	99	727
25	101	2
25	102	96
25	103	48
25	104	169
25	105	74
25	106	15
25	108	2
25	109	129
25	110	1559
25	111	10
25	112	131
25	113	96
25	114	116
25	115	4
25	116	13
25	118	92
25	119	107
25	120	294
25	121	13
25	122	580
25	123	50
25	124	65
26	7	3
26	9	3
26	31	3
26	88	3
26	92	3
26	95	3
26	105	3
26	112	3
26	120	6
26	122	6
27	0	33
27	1	4
27	2	7
27	3	69
27	4	472
27	6	127
27	7	16
27	8	525
27	9	1169
27	10	2
27	11	36
27	12	40
27	14	19
