131	11796
3	54	373
3	55	48
3	56	805
3	57	892
3	58	4
3	59	228
3	60	155
3	61	38
3	62	4
3	63	126
3	64	169
3	65	43
3	66	4
3	67	14
3	70	43
3	71	77
3	72	155
3	73	9
3	74	189
3	75	1320
3	76	82
3	77	87
3	78	150
3	79	33
3	80	121
3	81	339
3	82	14
3	83	184
3	84	116
3	85	33
3	86	621
3	87	145
3	88	101
3	89	97
3	90	63
3	91	145
3	93	116
3	94	247
3	95	4
3	96	165
3	97	48
3	98	334
3	99	4
3	100	48
3	101	9
3	102	121
3	103	29
3	104	29
3	105	257
3	106	33
3	107	29
3	108	160
3	109	165
3	110	14
3	111	33
3	113	72
3	114	456
3	115	155
3	116	121
3	117	19
3	118	436
3	119	131
3	121	325
3	122	9
3	123	67
3	124	106
3	128	77
3	129	92
3	130	558
4	3	5
4	7	5
4	8	5
4	11	5
4	13	5
4	14	5
4	19	11
4	22	5
4	27	5
4	29	77
4	31	11
4	32	11
4	45	5
4	57	16
4	59	5
4	60	5
4	66	5
4	71	5
4	78	5
4	81	5
4	84	5
4	88	5
4	90	11
4	91	5
4	92	5
4	93	16
4	94	11
4	95	11
4	96	5
4	101	22
4	102	11
4	108	5
4	109	5
4	113	11
4	114	5
4	115	5
4	117	5
4	121	5
4	122	5
4	129	38
5	3	16
5	5	1598
5	7	1049
5	8	83
5	9	72
5	10	244
5	11	216
5	12	5
5	13	1038
5	14	22
5	18	210
5	19	66
5	20	11
5	22	754
5	25	72
5	26	5
5	27	77
5	30	5
5	31	38
5	32	11
5	33	527
5	34	111
5	37	532
5	38	16
5	39	55
5	40	155
5	42	360
5	43	16
5	45	77
5	46	55
5	47	16
5	48	77
5	49	144
5	50	122
5	51	599
5	52	66
5	53	904
5	55	11
5	56	11
5	57	227
5	59	321
5	60	44
5	61	33
5	62	172
5	63	5
5	64	72
5	65	5
5	67	11
5	70	205
5	71	38
5	72	405
5	73	305
5	74	116
5	76	61
5	77	283
5	78	44
5	79	199
5	80	55
5	81	88
5	82	5
5	83	77
5	84	77
5	85	16
5	86	255
5	87	582
5	88	55
5	89	921
5	90	971
5	91	55
5	93	66
5	94	111
5	95	11
5	96	116
5	97	49
5	98	111
5	100	5
5	101	5
5	102	299
5	103	210
5	104	22
5	106	299
5	107	5
5	108	11
5	111	5
5	113	444
5	114	27
5	115	27
5	117	5
5	119	99
5	121	177
5	123	383
5	124	22
5	128	61
5	129	5
5	130	27
6	3	132
6	6	39
6	7	26
6	8	13
6	10	39
6	14	13
6	19	106
6	20	13
6	27	13
6	30	13
6	37	13
6	39	26
6	41	13
6	43	13
6	44	79
6	51	13
6	54	132
6	56	53
6	57	26
6	59	13
6	65	13
6	72	26
6	74	13
6	75	66
6	77	13
6	80	26
6	83	26
6	85	13
6	86	26
6	89	13
6	91	26
6	93	13
6	94	13
6	96	13
6	98	26
6	100	13
6	109	13
6	114	39
6	115	39
6	118	26
6	123	13
6	124	26
6	129	13
6	130	66
7	0	15
7	3	30
7	5	934
7	7	6085
7	8	318
7	9	75
7	10	1469
7	11	1954
7	13	929
7	14	262
7	16	5
7	18	419
7	19	126
7	21	10
7	22	545
7	23	10
7	25	70
7	27	196
7	28	5
7	30	5
7	31	252
7	32	95
7	33	474
7	34	353
7	37	712
7	38	60
7	39	65
7	40	904
7	42	1969
7	43	15
7	44	50
7	45	116
7	46	90
7	47	30
7	48	70
7	49	50
7	50	277
7	51	2696
7	52	65
7	53	696
7	55	35
7	56	65
7	57	1489
7	59	1540
7	60	308
7	61	40
7	62	267
7	63	35
7	64	530
7	65	60
7	67	35
7	68	10
7	70	631
7	71	202
7	72	1611
7	73	262
7	74	1025
7	75	5
7	76	656
7	77	323
7	78	282
7	79	247
7	80	262
7	81	595
7	82	25
7	83	207
7	84	95
7	85	90
7	86	1636
7	87	2853
7	88	171
7	89	4085
7	90	868
7	91	65
7	93	510
7	94	510
7	95	15
7	96	808
7	97	247
7	98	651
7	99	5
7	100	101
7	101	20
7	102	1237
7	103	111
7	104	136
7	105	60
7	106	439
7	107	5
7	108	50
7	109	20
7	111	20
7	113	1792
7	114	106
7	115	75
7	117	75
7	119	813
7	121	1080
7	122	5
7	123	671
7	124	242
7	126	10
7	128	616
7	129	25
7	130	85
8	8	99
8	9	4
8	10	74
8	11	29
8	12	4
8	13	4
8	14	89
8	16	4
8	19	14
8	22	4
8	23	4
8	25	4
8	27	4
8	31	94
8	34	34
8	39	4
8	40	19
8	42	19
8	43	9
8	44	4
8	51	34
8	53	4
8	57	292
8	59	19
8	60	14
8	63	4
8	64	59
8	65	4
8	67	9
8	71	14
8	72	9
8	74	24
8	76	4
8	77	4
8	78	14
8	79	4
8	80	4
8	81	79
8	83	44
8	84	9
8	85	44
8	86	94
8	87	19
8	88	19
8	89	19
8	93	49
8	94	64
8	95	4
8	96	39
8	98	44
8	100	39
8	102	24
8	104	9
8	105	9
8	113	19
8	114	4
8	117	4
8	119	9
8	121	104
8	123	14
8	124	29
8	128	54
8	130	4
9	0	35
9	5	30
9	7	40
9	8	30
9	9	4203
9	10	91
9	11	61
9	13	132
9	14	20
9	16	40
9	18	10
9	19	15
9	20	10
9	22	40
9	23	15
9	24	5
9	25	10
9	26	15
9	27	61
9	29	25
9	30	5
9	31	45
9	32	25
9	33	40
9	34	55
9	37	96
9	38	111
9	39	656
9	40	5
9	42	127
9	43	284
9	44	15
9	45	2310
9	46	30
9	47	386
9	48	45
9	51	132
9	52	1099
9	53	35
9	55	208
9	56	25
9	57	91
9	58	15
9	59	45
9	60	10
9	61	5
9	62	25
9	63	264
9	65	20
9	68	30
9	69	5
9	70	10
9	71	40
9	72	30
9	73	20
9	74	30
9	76	15
9	77	30
9	78	5
9	79	35
9	80	15
9	81	40
9	84	396
9	86	106
9	87	10
9	88	20
9	89	35
9	90	30
9	91	2193
9	93	25
9	94	50
9	95	15
9	96	15
9	97	15
9	98	30
9	101	10
9	102	61
9	103	5
9	104	5
9	105	15
9	106	15
9	107	71
9	108	671
9	110	15
9	111	315
9	113	91
9	114	20
9	115	1343
9	117	5
9	119	20
9	120	5
9	121	35
9	123	40
9	124	40
9	128	15
9	129	20
9	130	20
10	0	15
10	3	55
10	5	35
10	7	90
10	8	1506
10	9	50
10	10	16254
10	11	557
10	13	276
10	14	406
10	18	35
10	19	326
10	21	20
10	22	60
10	23	10
10	25	25
10	27	100
10	29	5
10	30	20
10	31	401
10	32	1662
10	33	45
10	34	823
10	37	90
10	38	30
10	39	80
10	40	95
10	42	627
10	43	20
10	44	130
10	45	125
10	46	60
10	47	30
10	48	95
10	50	40
10	51	1094
10	52	75
10	53	50
10	54	10
10	55	20
10	56	140
10	57	2029
10	59	773
10	60	1868
10	61	55
10	63	40
10	64	1115
10	65	5
10	67	241
10	68	5
10	70	120
10	71	125
10	72	261
10	73	10
10	74	1793
10	76	652
10	77	15
10	78	467
10	79	45
10	80	1461
10	81	1461
10	82	50
10	83	542
10	84	65
10	85	125
10	86	8438
10	87	210
10	88	2601
10	89	145
10	90	45
10	91	100
10	93	592
10	94	512
10	95	10
10	96	552
10	97	80
10	98	4319
10	100	205
10	101	20
10	102	552
10	103	15
10	104	442
10	105	65
10	106	50
10	107	5
10	108	50
10	109	50
10	111	5
10	113	713
10	114	210
10	115	35
10	117	1260
10	119	517
10	121	3395
10	122	5
10	123	150
10	124	678
10	127	5
10	128	1592
10	129	30
10	130	326
11	0	3
11	3	35
11	5	172
11	7	543
11	8	449
11	9	39
11	10	1294
11	11	6798
11	13	383
11	14	293
11	15	3
11	16	7
11	18	121
11	19	62
11	20	7
11	21	7
11	22	136
11	23	31
11	25	7
11	27	175
11	31	277
11	32	50
11	33	109
11	34	570
11	37	105
11	38	23
11	39	50
11	40	867
11	42	4206
11	43	31
11	44	35
11	45	97
11	46	86
11	47	31
11	48	39
11	49	15
11	50	113
11	51	4167
11	52	66
11	53	101
11	56	70
11	57	1821
11	59	2353
11	60	277
11	61	156
11	62	31
11	63	39
11	64	617
11	65	58
11	66	3
11	67	105
11	70	433
11	71	129
11	72	957
11	73	35
11	74	1419
11	75	11
11	76	1059
11	77	125
11	78	402
11	79	50
11	80	265
11	81	742
11	82	35
11	83	195
11	84	58
11	85	117
11	86	2212
11	87	695
11	88	281
11	89	512
11	90	129
11	91	117
11	93	433
11	94	539
11	95	19
11	96	1509
11	97	254
11	98	723
11	100	136
11	101	58
11	102	3725
11	103	66
11	104	207
11	105	39
11	106	54
11	108	23
11	109	35
11	110	3
11	111	11
11	113	4065
11	114	109
11	115	50
11	117	86
11	119	1481
11	121	1208
11	123	547
11	124	390
11	127	7
11	128	699
11	129	46
11	130	93
12	2	58
12	3	248
12	6	26
12	8	32
12	9	6
12	10	26
12	11	13
12	12	268
12	13	6
12	16	45
12	17	19
12	19	58
12	25	6
12	26	19
12	27	19
12	31	6
12	37	19
12	38	6
12	39	13
12	41	490
12	43	19
12	44	13
12	45	32
12	46	6
12	48	32
12	50	6
12	51	26
12	52	6
12	53	13
12	54	85
12	55	6
12	56	19
12	57	65
12	59	6
12	60	6
12	63	6
12	64	6
12	65	6
12	67	39
12	70	6
12	71	19
12	72	19
12	74	13
12	75	117
12	76	6
12	78	19
12	79	13
12	80	26
12	81	32
12	82	6
12	83	19
12	84	26
12	86	26
12	87	6
12	88	13
12	91	19
12	93	6
12	94	13
12	95	6
12	96	6
12	97	6
12	98	19
12	102	13
12	105	6
12	109	6
12	110	6
12	113	26
12	114	13
12	115	13
12	116	13
12	118	124
12	119	6
12	121	45
12	124	32
12	130	78
13	3	75
13	5	462
13	7	832
13	8	201
13	9	193
13	10	622
13	11	445
13	13	10293
13	14	50
13	18	487
13	19	117
13	20	42
13	21	8
13	22	2892
13	25	109
13	26	25
13	27	67
13	29	16
13	30	16
13	31	159
13	32	42
13	33	840
13	34	395
13	37	807
13	38	42
13	39	92
13	40	159
13	42	941
13	43	42
13	44	25
13	45	327
13	46	100
13	47	58
13	48	109
13	49	33
13	50	58
13	51	1051
13	52	126
13	53	496
13	54	8
13	55	25
13	56	50
13	57	681
13	59	740
13	60	185
13	61	75
13	62	75
13	63	50
13	64	159
13	65	25
13	67	25
13	68	8
13	70	193
13	71	58
13	72	563
13	73	723
13	74	470
13	76	285
13	77	285
13	78	159
13	79	361
13	80	117
13	81	201
13	82	33
13	83	168
13	84	142
13	85	42
13	86	815
13	87	327
13	88	92
13	89	437
13	90	1168
13	91	117
13	92	8
13	93	243
13	94	344
13	95	16
13	96	412
13	97	100
13	98	302
13	100	50
13	101	58
13	102	361
13	103	159
13	104	58
13	105	58
13	106	1084
13	108	67
13	109	42
13	111	25
13	113	1135
13	114	109
13	115	126
13	117	42
13	119	327
13	121	428
13	123	454
13	124	151
13	126	16
13	128	193
13	129	16
13	130	117
14	0	8
14	3	85
14	5	49
14	7	130
14	8	1188
14	9	71
14	10	2381
14	11	587
14	13	116
14	14	3628
14	16	13
14	18	35
14	19	134
14	20	13
14	21	13
14	22	40
14	23	107
14	25	8
14	27	161
14	29	35
14	30	4
14	31	2292
14	32	98
14	33	58
14	34	856
14	35	4
14	37	103
14	38	40
14	39	26
14	40	103
14	42	583
14	43	44
14	44	53
14	45	94
14	46	161
14	47	26
14	48	103
14	50	26
14	51	1538
14	52	62
14	53	31
14	54	4
14	55	22
14	56	107
14	57	5719
14	59	403
14	60	322
14	61	143
14	62	13
14	63	49
14	64	2090
14	65	26
14	66	13
14	67	121
14	68	4
14	70	40
14	71	291
14	72	381
14	73	17
14	74	1166
14	75	4
14	76	228
14	77	58
14	78	681
14	79	13
14	80	592
14	81	2023
14	82	85
14	83	1448
14	84	174
14	85	650
14	86	2682
14	87	493
14	88	479
14	89	300
14	90	98
14	91	134
14	92	4
14	93	1229
14	94	1718
14	95	35
14	96	708
14	97	130
14	98	816
14	99	4
14	100	919
14	101	44
14	102	488
14	103	17
14	104	497
14	105	44
14	106	53
14	107	17
14	108	22
14	109	76
14	113	610
14	114	161
14	115	103
14	117	116
14	119	318
14	121	2368
14	123	89
14	124	1067
14	125	4
14	127	31
14	128	1273
14	129	62
14	130	148
15	0	3
15	5	3
15	8	30
15	9	6
15	10	6
15	11	10
15	13	6
15	14	20
15	15	30
15	18	3
15	19	10
15	23	3
15	27	3
15	31	6
15	33	3
15	34	27
15	35	27
15	39	6
15	42	6
15	44	3
15	45	13
15	46	13
15	51	47
15	52	3
15	53	3
15	57	47
15	59	13
15	62	3
15	63	6
15	65	6
15	68	3
15	69	3
15	71	67
15	72	10
15	73	3
15	74	16
15	80	3
15	81	30
15	83	3
15	86	10
15	87	3
15	89	13
15	90	3
15	91	10
15	93	57
15	94	67
15	96	13
15	97	3
15	98	3
15	99	3
15	100	6
15	102	6
15	104	10
15	108	6
15	109	3
15	110	3
15	113	30
15	114	13
15	115	6
15	119	10
15	121	16
15	122	13
15	123	10
15	124	6
15	129	20
15	130	10
16	0	13
16	3	145
16	5	34
16	7	96
16	8	290
16	9	290
16	10	200
16	11	82
16	12	20
16	13	69
16	14	89
16	16	7901
16	18	41
16	19	165
16	20	41
16	21	6
16	22	138
16	23	6
16	24	41
16	25	34
16	26	994
16	27	75
16	28	6
16	30	13
16	31	151
16	32	48
16	33	69
16	34	34
16	36	6
16	37	124
16	38	1692
16	39	207
16	40	55
16	41	20
16	42	214
16	43	89
16	44	62
16	45	476
16	46	234
16	47	145
16	48	110
16	51	283
16	52	158
16	53	41
16	55	214
16	56	138
16	57	400
16	58	6
16	59	145
16	60	62
16	61	13
16	62	6
16	63	704
16	64	138
16	67	6
16	68	6
16	70	41
16	71	117
16	72	110
16	73	6
16	74	89
16	75	41
16	76	96
16	77	82
16	78	41
16	79	41
16	80	69
16	81	248
16	82	13
16	83	117
16	84	338
16	85	13
16	86	234
16	87	75
16	88	75
16	89	62
16	90	89
16	91	1077
16	92	6
16	93	96
16	94	89
16	95	13
16	96	103
16	97	48
16	98	138
16	100	48
16	101	34
16	102	55
16	104	34
16	105	103
16	106	48
16	107	1443
16	108	179
16	109	20
16	110	34
16	111	48
16	113	110
16	114	145
16	115	186
16	117	20
16	118	6
16	119	96
16	120	6
16	121	200
16	122	20
16	123	34
16	124	110
16	126	6
16	128	48
16	129	117
16	130	290
17	3	27
17	40	9
17	41	9
17	45	9
17	113	9
18	3	24
18	5	242
18	7	621
18	8	80
18	9	31
18	10	485
18	11	323
18	13	827
18	14	87
18	16	12
18	18	1492
18	19	18
18	20	24
18	22	665
18	23	12
18	25	18
18	27	62
18	31	74
18	32	55
18	33	335
18	34	87
18	37	329
18	38	12
18	39	31
18	40	74
18	42	628
18	43	6
18	44	24
18	45	62
18	46	55
18	47	12
18	48	68
18	49	24
18	50	49
18	51	516
18	52	24
18	53	416
18	55	12
18	56	24
18	57	385
18	59	752
18	60	124
18	61	18
18	62	31
18	63	12
18	64	130
18	65	18
18	67	37
18	68	6
18	70	485
18	71	74
18	72	323
18	73	62
18	74	267
18	76	391
18	77	186
18	78	55
18	79	161
18	80	74
18	81	124
18	82	12
18	83	118
18	84	24
18	85	24
18	86	646
18	87	298
18	88	87
18	89	491
18	90	783
18	91	49
18	93	174
18	94	124
18	95	6
18	96	261
18	97	93
18	98	248
18	100	31
18	101	49
18	102	360
18	103	516
18	104	62
18	105	6
18	106	752
18	108	18
18	109	6
18	111	12
18	113	478
18	114	43
18	115	31
18	117	37
18	119	254
18	121	279
18	123	286
18	124	93
18	128	136
18	129	12
18	130	43
19	0	5
19	3	674
19	5	47
19	6	20
19	7	62
19	8	1233
19	9	36
19	10	1207
19	11	188
19	12	26
19	13	83
19	14	198
19	16	20
19	18	26
19	19	9966
19	21	177
19	22	52
19	25	10
19	27	67
19	29	31
19	30	271
19	31	261
19	32	67
19	33	78
19	34	271
19	37	94
19	38	52
19	39	88
19	40	26
19	41	15
19	42	172
19	43	57
19	44	2201
19	45	57
19	46	41
19	47	31
19	48	36
19	50	15
19	51	397
19	52	41
19	53	10
19	54	156
19	55	36
19	56	2954
19	57	1411
19	58	5
19	59	282
19	60	209
19	61	36
19	62	10
19	63	26
19	64	381
19	65	10
19	67	99
19	70	15
19	71	109
19	72	198
19	73	5
19	74	533
19	75	120
19	76	99
19	77	62
19	78	256
19	79	15
19	80	209
19	81	679
19	82	15
19	83	203
19	84	57
19	85	130
19	86	1223
19	87	318
19	88	261
19	89	115
19	90	20
19	91	67
19	93	203
19	94	308
19	95	15
19	96	198
19	97	26
19	98	475
19	99	36
19	100	135
19	101	41
19	102	109
19	103	10
19	104	209
19	105	1767
19	106	10
19	107	5
19	108	57
19	109	648
19	111	15
19	113	235
19	114	2771
19	115	57
19	116	5
19	117	99
19	118	26
19	119	177
19	121	836
19	122	26
19	123	83
19	124	350
19	125	5
19	128	392
19	129	88
19	130	4193
20	0	6
20	3	6
20	5	30
20	7	18
20	8	18
20	9	73
20	10	24
20	13	55
20	14	6
20	16	6
20	20	2079
20	21	12
20	22	18
20	25	6
20	27	30
20	30	6
20	31	12
20	32	6
20	33	55
20	34	6
20	37	158
20	38	6
20	39	61
20	40	6
20	41	12
20	42	36
20	43	36
20	45	91
20	46	30
20	47	6
20	48	36
20	50	6
20	51	18
20	52	24
20	56	24
20	57	30
20	59	6
20	60	18
20	63	36
20	64	12
20	68	6
20	71	18
20	72	12
20	73	6
20	74	24
20	76	18
20	77	36
20	79	61
20	82	6
20	83	6
20	84	30
20	86	18
20	88	6
20	89	6
20	90	12
20	91	79
20	93	6
20	94	6
20	96	6
20	101	12
20	102	18
20	103	6
20	104	6
20	106	30
20	107	18
20	108	42
20	111	24
20	113	30
20	114	6
20	115	48
20	119	6
20	122	12
20	123	24
20	124	18
20	126	97
20	128	12
20	129	6
21	3	172
21	5	18
21	6	12
21	7	18
21	8	178
21	9	37
21	10	166
21	11	12
21	12	12
21	13	12
21	14	12
21	15	6
21	16	24
21	17	6
21	18	12
21	19	431
21	20	6
21	21	919
21	22	18
21	24	18
21	25	6
21	27	18
21	29	24
21	30	37
21	31	12
21	32	6
21	33	6
21	34	12
21	35	6
21	37	12
21	38	55
21	39	30
21	40	24
21	41	12
21	42	80
21	43	18
21	44	148
21	45	80
21	46	6
21	48	12
21	51	43
21	52	30
21	54	18
21	55	30
21	56	567
21	57	185
21	58	24
21	59	55
21	60	18
21	62	12
21	63	55
21	64	37
21	65	6
21	67	6
21	68	6
21	70	24
21	71	24
21	72	61
21	73	12
21	74	80
21	75	43
21	76	12
21	77	18
21	78	37
21	79	12
21	80	43
21	81	74
21	82	12
21	83	61
21	84	49
21	85	12
21	86	148
21	87	18
21	88	43
21	89	37
21	90	18
21	91	67
21	92	6
21	93	43
21	94	30
21	96	43
21	97	12
21	98	111
21	99	12
21	100	18
21	102	61
21	103	6
21	104	43
21	105	209
21	106	6
21	107	30
21	108	12
21	109	55
21	113	12
21	114	117
21	115	30
21	117	12
21	118	30
21	119	12
21	120	6
21	121	104
21	122	67
21	124	37
21	126	6
21	128	55
21	129	166
21	130	370
22	0	7
22	3	53
22	5	757
22	7	1117
22	8	237
22	9	176
22	10	972
22	11	574
22	13	9385
22	14	76
22	16	15
22	18	612
22	19	145
22	20	61
22	21	7
22	22	8497
22	25	214
22	26	22
22	27	130
22	29	7
22	30	7
22	31	214
22	32	22
22	33	1194
22	34	306
22	35	7
22	37	1492
22	38	61
22	39	183
22	40	122
22	41	7
22	42	1247
22	43	114
22	44	76
22	45	298
22	46	160
22	47	53
22	48	313
22	49	15
22	50	122
22	51	1293
22	52	206
22	53	849
22	54	15
22	55	38
22	56	61
22	57	872
22	59	1117
22	60	137
22	61	91
22	62	61
22	63	99
22	64	244
22	65	15
22	67	68
22	70	497
22	71	229
22	72	658
22	73	1125
22	74	558
22	76	421
22	77	466
22	78	137
22	79	451
22	80	137
22	81	298
22	82	45
22	83	199
22	84	160
22	85	45
22	86	1171
22	87	589
22	88	221
22	89	910
22	90	2051
22	91	244
22	92	7
22	93	267
22	94	367
22	95	15
22	96	321
22	97	130
22	98	367
22	100	30
22	101	53
22	102	574
22	103	283
22	104	91
22	105	68
22	106	1722
22	107	15
22	108	99
22	109	45
22	111	22
22	113	1768
22	114	91
22	115	153
22	117	22
22	118	7
22	119	413
22	121	535
22	122	7
22	123	926
22	124	107
22	126	7
22	128	283
22	129	61
22	130	122
23	3	11
23	5	5
23	6	2
23	7	26
23	8	266
23	9	17
23	10	142
23	11	82
23	13	17
23	14	186
23	15	5
23	19	5
23	20	8
23	21	2
23	22	11
23	23	269
23	25	2
23	27	71
23	28	2
23	29	20
23	30	2
23	31	216
23	32	5
23	33	11
23	34	346
23	35	8
23	37	11
23	38	2
23	39	11
23	40	14
23	42	65
23	43	5
23	44	11
23	45	2
23	46	56
23	47	8
23	48	23
23	50	5
23	51	210
23	52	11
23	55	5
23	56	5
23	57	654
23	59	14
23	60	14
23	61	17
23	63	5
23	64	139
23	65	73
23	67	11
23	70	2
23	71	334
23	72	53
23	73	2
23	74	62
23	75	2
23	76	26
23	77	26
23	78	68
23	79	5
23	80	47
23	81	266
23	82	8
23	83	284
23	84	29
23	85	65
23	86	142
23	87	85
23	88	20
23	89	35
23	90	5
23	91	41
23	93	843
23	94	1145
23	95	8
23	96	100
23	97	20
23	98	85
23	99	2
23	100	91
23	101	29
23	102	115
23	104	53
23	105	8
23	106	2
23	107	5
23	108	11
23	113	201
23	114	11
23	115	17
23	117	2
23	119	44
23	121	171
23	123	62
23	124	156
23	127	2
23	128	82
23	129	35
23	130	23
24	3	25
24	7	12
24	8	25
24	9	31
24	10	18
24	13	6
24	14	18
24	16	94
24	19	37
24	21	31
24	24	106
24	25	6
24	27	12
24	28	12
24	31	18
24	33	12
24	34	12
24	37	6
24	38	471
24	39	43
24	42	18
24	43	43
24	44	6
24	45	87
24	46	18
24	47	6
24	48	37
24	51	31
24	52	50
24	53	12
24	55	31
24	56	18
24	57	25
24	59	6
24	60	18
24	61	6
24	63	25
24	64	31
24	67	6
24	70	12
24	71	18
24	72	31
24	74	31
24	76	6
24	77	12
24	78	18
24	79	6
24	80	12
24	81	87
24	83	56
24	84	37
24	85	6
24	86	12
24	87	6
24	88	6
24	89	31
24	91	157
24	93	6
24	94	31
24	97	6
24	98	18
24	102	6
24	104	12
24	105	6
24	107	201
24	108	25
24	109	6
24	110	6
24	113	12
24	114	25
24	115	69
24	120	37
24	121	31
24	123	12
24	124	18
24	128	12
24	129	12
24	130	31
25	0	8
25	3	12
25	5	245
25	7	335
25	8	114
25	9	77
25	10	159
25	11	204
25	13	409
25	14	85
25	15	4
25	16	8
25	18	49
25	19	36
25	20	28
25	21	8
25	22	212
25	23	8
25	24	4
25	25	855
25	27	253
25	29	24
25	30	4
25	31	81
25	32	4
25	33	1182
25	34	147
25	37	1244
25	38	20
25	39	49
25	40	73
25	41	4
25	42	245
25	43	24
25	44	20
25	45	65
25	46	216
25	47	24
25	48	290
25	49	12
25	50	49
25	51	560
25	52	28
25	53	73
25	55	32
25	56	4
25	57	442
25	59	126
25	60	20
25	61	24
25	62	81
25	63	28
25	64	130
25	65	45
25	67	16
25	68	8
25	70	73
25	71	126
25	72	331
25	73	36
25	74	176
25	76	28
25	77	1420
25	78	81
25	79	548
25	80	36
25	81	204
25	82	8
25	83	69
25	84	57
25	85	24
25	86	270
25	87	429
25	88	36
25	89	315
25	90	135
25	91	180
25	92	4
25	93	249
25	94	196
25	96	135
25	97	102
25	98	90
25	100	32
25	101	20
25	102	212
25	103	8
25	104	28
25	105	20
25	106	53
25	107	4
25	108	49
25	109	8
25	110	4
25	111	8
25	113	397
25	114	32
25	115	77
25	117	16
25	119	106
25	121	163
25	122	8
25	123	315
25	124	53
25	128	73
25	129	4
25	130	45
26	5	25
26	7	25
26	8	75
26	9	125
26	10	50
26	13	50
26	16	728
26	18	25
26	19	75
26	21	25
26	22	25
26	24	25
26	26	175
26	31	25
26	33	50
26	34	25
26	38	175
26	39	25
26	40	25
26	42	25
26	44	25
26	45	50
26	46	25
26	48	25
26	51	175
26	52	25
26	55	50
26	57	25
26	59	50
26	60	25
26	61	25
26	63	175
26	64	25
26	65	75
26	70	25
26	71	50
26	74	50
26	78	25
26	79	50
26	83	50
26	84	25
26	86	25
26	90	50
26	91	125
26	93	25
26	94	75
26	95	25
26	96	25
26	98	75
26	101	25
26	102	25
26	107	251
26	108	50
26	109	25
26	111	25
26	114	25
26	115	25
26	119	25
26	121	25
26	122	25
26	123	25
26	130	25
27	0	25
27	3	28
27	5	157
27	7	435
27	8	1146
27	9	284
27	10	435
27	11	438
27	13	322
27	14	625
27	15	3
27	16	28
27	18	53
27	19	63
27	20	15
27	21	6
27	22	123
27	23	82
27	24	3
27	25	104
27	27	5346
27	28	18
27	29	6
27	31	697
27	32	25
27	33	416
27	34	1651
27	35	34
27	37	426
27	38	91
27	39	56
27	40	104
27	42	558
27	43	66
27	44	41
27	45	176
27	46	3278
27	47	82
27	48	1923
27	50	97
27	51	1105
27	52	88
27	53	63
27	54	9
27	55	113
27	56	37
27	57	2416
27	58	12
27	59	296
27	60	44
27	61	135
27	62	18
27	63	50
27	64	502
27	65	1032
27	66	6
27	67	18
27	69	3
27	70	44
27	71	1354
27	72	628
27	73	47
27	74	315
27	76	107
27	77	385
27	78	230
27	79	205
27	80	91
27	81	1124
27	82	28
27	83	836
27	84	104
27	85	233
27	86	492
27	87	568
27	88	82
27	89	309
27	90	116
27	91	1304
27	92	9
27	93	1815
27	94	1964
27	95	6
27	96	334
27	97	145
27	98	227
27	100	277
27	101	60
27	102	476
27	103	22
27	104	63
27	105	53
27	106	56
27	107	18
27	108	322
27	109	9
27	110	3
27	111	18
27	113	1234
27	114	60
27	115	420
27	117	22
27	119	164
27	121	356
27	122	12
27	123	625
27	124	296
27	127	3
27	128	360
27	129	44
27	130	63
28	0	4
28	5	4
28	9	44
28	10	8
28	11	4
28	13	28
