158	18978
2	60	362
2	61	10
2	62	144
2	63	171
2	64	82
2	66	59
2	67	8
2	68	6
2	70	2
2	71	68
2	72	16
2	73	45
2	74	61
2	75	119
2	76	59
2	77	59
2	78	18
2	79	169
2	80	150
2	81	148
2	83	84
2	84	10
2	86	49
2	87	22
2	89	2
2	90	74
2	91	16
2	93	16
2	94	2
2	95	53
2	97	16
2	98	123
2	99	2
2	100	84
2	101	14
2	103	43
2	105	8
2	106	22
2	107	92
2	108	53
2	109	32
2	110	16
2	111	197
2	113	1536
2	114	8
2	115	55
2	116	2
2	117	377
2	118	4
2	121	185
2	122	18
2	123	47
2	124	4
2	125	4
2	126	4
2	127	39
2	128	8
2	129	26
2	130	59
2	131	2
2	133	4
2	134	16
2	135	30
2	136	8
2	138	3936
2	139	255
2	140	119
2	141	317
2	142	63
2	143	30
2	144	2
2	145	2
2	146	53
2	147	24
2	149	70
2	150	35
2	151	152
2	152	121
2	153	8
2	155	10
2	156	20
2	157	150
3	0	5
3	1	31
3	2	5
3	3	88
3	6	10
3	8	10
3	11	5
3	12	15
3	14	5
3	16	5
3	19	56
3	20	5
3	22	10
3	30	15
3	32	5
3	33	15
3	34	51
3	35	5
3	36	10
3	37	10
3	39	10
3	41	5
3	42	25
3	44	25
3	45	5
3	46	5
3	47	46
3	48	5
3	49	20
3	50	5
3	51	25
3	52	5
3	53	5
3	54	20
3	57	25
3	59	15
3	60	10
3	61	56
3	64	5
3	73	5
3	74	10
3	78	67
3	79	5
3	80	5
3	81	15
3	83	36
3	87	10
3	90	20
3	91	5
3	92	10
3	93	20
3	95	10
3	98	10
3	99	10
3	100	5
3	102	41
3	103	10
3	107	10
3	109	5
3	110	10
3	111	20
3	113	10
3	115	5
3	117	20
3	118	5
3	120	15
3	127	15
3	129	5
3	130	25
3	132	20
3	134	5
3	138	56
3	139	20
3	140	5
3	141	15
3	142	36
3	146	5
3	150	5
3	151	10
3	152	103
4	0	16
4	1	21
4	2	65
4	4	1720
4	5	43
4	6	35
4	7	10
4	8	90
4	9	5
4	10	5
4	11	93
4	12	618
4	14	49
4	15	71
4	16	2
4	19	38
4	20	13
4	22	5
4	23	170
4	24	217
4	25	2
4	27	30
4	29	137
4	30	283
4	32	225
4	33	544
4	34	590
4	35	19
4	37	74
4	38	35
4	39	35
4	40	19
4	41	148
4	42	8
4	44	2212
4	45	206
4	46	107
4	47	30
4	48	508
4	49	140
4	50	85
4	51	2
4	52	13
4	53	134
4	54	239
4	55	30
4	56	5
4	57	1357
4	58	140
4	59	8
4	60	173
4	61	2
4	62	329
4	63	104
4	64	469
4	66	57
4	67	27
4	68	10
4	69	2
4	70	2
4	71	21
4	72	21
4	73	5
4	74	52
4	75	101
4	76	131
4	77	30
4	78	2
4	79	351
4	80	74
4	81	27
4	83	13
4	84	96
4	85	2
4	86	2
4	87	13
4	89	5
4	90	184
4	91	5
4	93	16
4	95	68
4	96	8
4	97	5
4	98	142
4	100	27
4	101	2
4	103	76
4	105	8
4	106	54
4	107	74
4	108	41
4	109	24
4	110	13
4	111	2236
4	113	478
4	114	10
4	115	197
4	116	2
4	117	181
4	121	621
4	122	8
4	123	398
4	124	2
4	125	2
4	126	5
4	127	27
4	128	2
4	129	24
4	130	35
4	131	2
4	134	32
4	135	63
4	136	2
4	137	5
4	138	1167
4	139	610
4	140	57
4	141	142
4	142	10
4	143	299
4	146	68
4	148	2
4	149	285
4	150	13
4	151	74
4	152	46
4	153	2
4	155	19
4	156	10
4	157	810
5	0	1453
5	1	31
5	2	39
5	4	62
5	5	7175
5	6	282
5	7	74
5	8	239
5	9	204
5	10	11
5	11	714
5	12	455
5	13	3
5	14	125
5	15	31
5	16	86
5	19	82
5	20	70
5	22	27
5	23	270
5	24	121
5	25	23
5	26	94
5	27	129
5	28	7
5	29	54
5	30	223
5	32	1865
5	33	596
5	34	420
5	35	117
5	36	15
5	37	31
5	38	70
5	39	27
5	40	51
5	41	1398
5	42	19
5	44	887
5	45	145
5	46	66
5	47	74
5	48	216
5	49	117
5	50	31
5	51	3
5	52	82
5	53	43
5	54	263
5	55	738
5	56	3
5	57	954
5	58	94
5	59	7
5	60	117
5	62	502
5	63	51
5	64	329
5	66	231
5	67	294
5	68	137
5	70	39
5	71	15
5	72	102
5	73	86
5	74	274
5	75	47
5	76	789
5	77	161
5	78	7
5	79	157
5	80	345
5	81	27
5	83	58
5	84	227
5	85	3
5	87	82
5	90	58
5	91	15
5	93	11
5	95	27
5	97	86
5	98	1335
5	100	164
5	101	15
5	103	392
5	105	117
5	106	695
5	107	274
5	108	212
5	109	164
5	110	58
5	111	479
5	113	384
5	114	506
5	115	98
5	116	43
5	117	168
5	118	39
5	119	31
5	121	188
5	122	47
5	123	801
5	124	27
5	126	78
5	127	86
5	128	27
5	129	467
5	130	117
5	131	3
5	133	39
5	134	180
5	135	1653
5	136	58
5	137	11
5	138	1166
5	139	966
5	140	43
5	141	1060
5	142	35
5	143	109
5	144	11
5	146	2489
5	147	31
5	149	164
5	150	117
5	151	54
5	152	98
5	155	628
5	156	15
5	157	1865
6	0	255
6	1	37
6	2	83
6	4	22
6	5	465
6	6	3533
6	7	78
6	8	518
6	9	429
6	10	5
6	11	1269
6	12	440
6	13	2
6	14	475
6	15	30
6	16	108
6	18	17
6	19	68
6	20	55
6	22	88
6	23	154
6	24	121
6	25	37
6	26	311
6	27	273
6	28	10
6	29	70
6	30	285
6	32	1906
6	33	351
6	34	500
6	35	164
6	36	20
6	37	25
6	38	15
6	39	12
6	40	197
6	41	2480
6	42	20
6	44	786
6	45	192
6	46	65
6	47	40
6	48	121
6	49	141
6	50	37
6	51	5
6	52	149
6	53	116
6	54	263
6	55	576
6	56	37
6	57	1160
6	58	55
6	59	22
6	60	169
6	61	2
6	62	252
6	63	70
6	64	159
6	66	407
6	67	677
6	68	407
6	69	2
6	70	404
6	71	22
6	72	323
6	73	78
6	74	660
6	75	20
6	76	1173
6	77	351
6	78	7
6	79	255
6	80	1125
6	81	22
6	83	30
6	84	45
6	85	5
6	86	12
6	87	111
6	89	5
6	90	32
6	91	75
6	93	7
6	94	25
6	95	35
6	96	22
6	97	275
6	98	1373
6	100	278
6	101	30
6	103	386
6	104	2
6	105	250
6	106	895
6	107	644
6	108	293
6	109	359
6	110	149
6	111	409
6	113	336
6	114	113
6	115	78
6	116	123
6	117	144
6	118	37
6	119	5
6	121	121
6	122	63
6	123	161
6	124	55
6	126	220
6	127	101
6	128	10
6	129	665
6	130	144
6	131	10
6	133	42
6	134	151
6	135	1236
6	136	73
6	137	30
6	138	768
6	139	579
6	140	73
6	141	2346
6	142	22
6	143	131
6	144	5
6	146	945
6	147	50
6	149	65
6	150	318
6	151	83
6	152	88
6	155	1115
6	156	45
6	157	566
7	0	179
7	1	36
7	2	39
7	4	15
7	5	286
7	6	240
7	7	1252
7	8	438
7	9	158
7	10	73
7	11	5396
7	12	432
7	14	204
7	15	15
7	16	161
7	18	15
7	19	100
7	20	158
7	22	51
7	23	54
7	24	57
7	25	60
7	26	85
7	27	103
7	29	39
7	30	298
7	32	600
7	33	195
7	34	655
7	35	645
7	36	15
7	37	12
7	38	9
7	39	12
7	40	195
7	41	804
7	42	12
7	44	490
7	45	115
7	46	12
7	47	63
7	48	60
7	49	134
7	50	39
7	52	100
7	53	51
7	54	213
7	55	746
7	56	27
7	57	1005
7	58	54
7	59	82
7	60	63
7	61	6
7	62	265
7	63	39
7	64	167
7	66	347
7	67	191
7	68	63
7	70	39
7	71	27
7	72	1407
7	73	63
7	74	225
7	75	48
7	76	411
7	77	258
7	78	9
7	79	106
7	80	511
7	81	15
7	83	42
7	84	21
7	85	15
7	86	3
7	87	127
7	89	3
7	90	33
7	91	100
7	93	21
7	94	36
7	95	27
7	96	21
7	97	88
7	98	3747
7	100	146
7	101	24
7	103	798
7	104	12
7	105	48
7	106	1553
7	107	999
7	108	265
7	109	85
7	110	60
7	111	289
7	113	597
7	114	100
7	115	48
7	116	728
7	117	91
7	118	204
7	119	6
7	121	51
7	122	21
7	123	63
7	124	76
7	125	3
7	126	45
7	127	365
7	128	15
7	129	734
7	130	76
7	131	6
7	133	15
7	134	341
7	135	359
7	136	106
7	137	137
7	138	1843
7	139	755
7	140	33
7	141	1221
7	142	12
7	143	33
7	146	383
7	147	12
7	149	48
7	150	45
7	151	42
7	152	106
7	155	271
7	156	42
7	157	329
8	0	18
8	1	42
8	2	106
8	4	14
8	5	40
8	6	61
8	7	4
8	8	2246
8	9	42
8	10	14
8	11	190
8	12	990
8	14	696
8	15	26
8	16	153
8	18	40
8	19	96
8	20	18
8	22	229
8	23	20
8	24	57
8	25	24
8	26	171
8	27	145
8	28	14
8	29	61
8	30	358
8	32	237
8	33	55
8	34	1001
8	35	102
8	36	4
8	37	47
8	38	2
8	39	69
8	40	131
8	41	507
8	42	28
8	43	2
8	44	313
8	45	200
8	46	24
8	47	32
8	48	36
8	49	212
8	50	22
8	51	4
8	52	317
8	53	114
8	54	499
8	55	65
8	56	139
8	57	2108
8	58	79
8	59	14
8	60	315
8	61	10
8	62	63
8	63	85
8	64	63
8	66	460
8	67	110
8	68	49
8	70	14
8	71	26
8	72	83
8	73	184
8	74	421
8	75	92
8	76	487
8	77	1140
8	78	22
8	79	307
8	80	947
8	81	53
8	83	36
8	84	12
8	85	16
8	86	22
8	87	573
8	89	26
8	90	65
8	91	32
8	93	6
8	94	28
8	95	28
8	96	8
8	97	223
8	98	186
8	100	771
8	101	171
8	102	2
8	103	157
8	104	8
8	105	96
8	106	73
8	107	198
8	108	79
8	109	192
8	110	350
8	111	141
8	113	692
8	114	6
8	115	30
8	116	22
8	117	475
8	118	28
8	121	55
8	122	102
8	123	36
8	124	24
8	126	16
8	127	67
8	128	26
8	129	53
8	130	233
8	131	36
8	133	22
8	134	83
8	135	178
8	136	45
8	137	12
8	138	1900
8	139	94
8	140	112
8	141	1713
8	142	30
8	143	45
8	146	165
8	147	210
8	149	45
8	150	174
8	151	153
8	152	122
8	153	4
8	155	106
8	156	98
8	157	75
9	0	162
9	1	20
9	2	14
9	4	26
9	5	191
9	6	243
9	7	31
9	8	121
9	9	530
9	10	5
9	11	344
9	12	139
9	14	115
9	15	20
9	16	31
9	19	28
9	20	14
9	22	23
9	23	34
9	24	49
9	26	57
9	27	40
9	28	2
9	29	17
9	30	81
9	32	788
9	33	136
9	34	121
9	35	49
9	36	8
9	37	14
9	38	2
9	39	8
9	40	17
9	41	437
9	44	252
9	45	75
9	46	31
9	47	14
9	48	63
9	49	63
9	50	17
9	52	28
9	53	37
9	54	89
9	55	168
9	56	14
9	57	420
9	58	23
9	59	5
9	60	46
9	62	142
9	63	17
9	64	115
9	66	101
9	67	162
9	68	113
9	70	95
9	71	8
9	72	72
9	73	31
9	74	153
9	75	2
9	76	275
9	77	72
9	79	78
9	80	284
9	81	14
9	83	8
9	84	49
9	86	5
9	87	31
9	90	26
9	91	8
9	93	5
9	94	2
9	95	14
9	96	2
9	97	63
9	98	405
9	100	46
9	101	8
9	103	89
9	104	2
9	105	75
9	106	185
9	107	133
9	108	81
9	109	78
9	110	52
9	111	159
9	113	124
9	114	43
9	115	28
9	116	20
9	117	43
9	118	14
9	121	52
9	122	37
9	123	101
9	124	5
9	126	14
9	127	40
9	128	2
9	129	173
9	130	49
9	133	11
9	134	52
9	135	692
9	136	8
9	137	11
9	138	252
9	139	286
9	140	20
9	141	547
9	143	55
9	146	449
9	147	14
9	149	34
9	150	75
9	151	14
9	152	23
9	155	562
9	156	5
9	157	275
10	0	44
10	1	29
10	2	20
10	4	8
10	5	53
10	6	38
10	7	44
10	8	159
10	9	41
10	10	964
10	11	771
10	12	260
10	14	112
10	15	5
10	16	85
10	18	2
10	19	50
10	20	130
10	22	38
10	23	17
10	24	14
10	25	535
10	26	44
10	27	29
10	29	38
10	30	112
10	32	118
10	33	29
10	34	263
10	35	896
10	36	5
10	37	20
10	38	8
10	39	8
10	40	384
10	41	230
10	42	5
10	44	171
10	45	68
10	46	23
10	47	29
10	48	20
10	49	79
10	50	17
10	52	79
10	53	62
10	54	106
10	55	215
10	56	2
10	57	691
10	58	29
10	59	26
10	60	91
10	62	44
10	63	38
10	64	26
10	66	130
10	67	29
10	68	14
10	70	11
10	71	11
10	72	248
10	73	73
10	74	94
10	75	17
10	76	177
10	77	174
10	78	8
10	79	118
10	80	198
10	81	11
10	83	29
10	84	11
10	85	26
10	87	73
10	88	5
10	90	23
10	91	130
10	93	17
10	94	17
10	95	8
10	96	115
10	97	41
10	98	390
10	100	109
10	101	5
10	103	2418
10	104	14
10	105	44
10	106	269
10	107	1200
10	108	32
10	109	62
10	110	59
10	111	118
10	113	212
10	114	20
10	115	32
10	116	73
10	117	70
10	118	88
10	121	38
10	122	14
10	123	44
10	124	85
10	125	2
10	126	14
10	127	464
10	128	2
10	129	159
10	130	82
10	131	8
10	133	44
10	134	884
10	135	65
10	136	434
10	137	171
10	138	443
10	139	62
10	140	14
10	141	411
10	142	26
10	143	26
10	144	8
10	146	103
10	147	17
10	149	47
10	150	17
10	151	59
10	152	73
10	154	5
10	155	35
10	156	17
10	157	56
11	0	192
11	1	27
11	2	33
11	4	16
11	5	265
11	6	287
11	7	603
11	8	340
11	9	131
11	10	89
11	11	6319
11	12	365
11	14	161
11	15	5
11	16	128
11	18	22
11	19	80
11	20	89
11	22	39
11	23	47
11	24	22
11	25	78
11	26	50
11	27	61
11	29	22
11	30	198
11	32	740
11	33	134
11	34	592
11	35	511
11	36	8
11	37	36
11	38	2
11	39	8
11	40	215
11	41	977
11	42	25
11	44	396
11	45	80
11	46	16
11	47	36
11	48	44
11	49	97
11	50	19
11	52	55
11	53	53
11	54	139
11	55	784
11	56	25
11	57	686
11	58	16
11	59	25
11	60	78
11	61	2
11	62	234
11	63	27
11	64	78
11	66	198
11	67	184
11	68	92
11	70	50
11	71	13
11	72	1831
11	73	33
11	74	234
11	75	25
11	76	432
11	77	198
11	78	2
11	79	80
11	80	513
11	81	19
11	83	25
11	84	13
11	85	8
11	86	8
11	87	100
11	89	2
11	90	27
11	91	97
11	93	11
11	94	30
11	95	22
11	96	50
11	97	111
11	98	2636
11	100	150
11	101	8
11	103	879
11	104	8
11	105	89
11	106	1365
11	107	770
11	108	139
11	109	75
11	110	86
11	111	251
11	113	483
11	114	125
11	115	16
11	116	424
11	117	83
11	118	259
11	119	16
11	121	75
11	122	8
11	123	75
11	124	53
11	126	53
11	127	273
11	128	8
11	129	888
11	130	92
11	131	5
11	133	16
11	134	301
11	135	485
11	136	131
11	137	114
11	138	1248
11	139	524
11	140	25
11	141	1083
11	142	11
11	143	22
11	144	8
11	145	2
11	146	452
11	147	5
11	149	47
11	150	89
11	151	44
11	152	53
11	153	5
11	155	259
11	156	19
11	157	242
12	0	1
12	1	72
12	2	199
12	4	21
12	5	11
12	6	15
12	7	9
12	8	252
12	9	7
12	11	84
12	12	2852
12	13	1
12	14	68
12	15	31
12	16	39
12	17	1
12	18	5
12	19	68
12	20	9
12	22	39
12	23	41
12	24	104
12	25	5
12	26	3
12	27	15
12	28	11
12	29	76
12	30	636
12	32	59
12	33	118
12	34	1683
12	35	21
12	36	7
12	37	96
12	38	5
12	39	78
12	40	17
12	41	68
12	42	21
12	44	697
12	45	382
12	46	39
12	47	51
12	48	80
12	49	441
12	50	76
12	51	1
12	52	31
12	53	230
12	54	780
12	55	41
12	56	13
12	57	4529
12	58	151
12	59	3
12	60	419
12	61	1
12	62	130
12	63	441
12	64	108
12	65	1
12	66	53
12	67	27
12	68	1
12	70	1
12	71	27
12	72	5
12	73	29
12	74	106
12	75	293
12	76	114
12	77	124
12	78	15
12	79	534
12	80	203
12	81	67
12	83	29
12	84	19
12	85	3
12	86	15
12	87	21
12	90	126
12	91	5
12	93	3
12	94	1
12	95	78
12	96	1
12	97	17
12	98	102
12	100	57
12	101	11
12	103	45
12	104	1
12	105	13
12	106	19
12	107	100
12	108	57
12	109	25
12	110	45
12	111	258
12	113	1198
12	114	7
12	115	72
12	116	3
12	117	733
12	121	232
12	122	15
12	123	68
12	124	1
12	127	17
12	128	3
12	129	15
12	130	41
12	133	15
12	134	21
12	135	33
12	136	5
12	137	1
12	138	4200
12	139	262
12	140	183
12	141	364
12	142	21
12	143	72
12	146	37
12	147	9
12	149	82
12	150	39
12	151	264
12	152	104
12	153	1
12	155	17
12	156	11
12	157	222
13	1	6
13	3	6
13	8	6
13	12	6
13	13	6
13	17	12
13	19	12
13	30	6
13	40	6
13	42	6
13	44	12
13	45	18
13	46	6
13	47	18
13	49	6
13	51	24
13	57	6
13	59	6
13	66	6
13	72	6
13	73	6
13	74	6
13	80	6
13	87	6
13	92	6
13	93	12
13	107	6
13	111	6
13	113	6
13	142	6
13	146	6
13	152	6
14	0	12
14	1	24
14	2	65
14	4	6
14	5	32
14	6	46
14	7	4
14	8	789
14	9	50
14	10	20
14	11	160
14	12	685
14	14	929
14	15	8
14	16	77
14	18	28
14	19	69
14	20	14
14	22	301
14	23	28
14	24	24
14	25	10
14	26	120
14	27	109
14	28	8
14	29	30
14	30	280
14	32	160
14	33	42
14	34	681
14	35	83
14	36	6
14	37	38
14	38	2
14	39	52
14	40	97
14	41	217
14	42	10
14	43	2
14	44	195
14	45	126
14	46	18
14	47	22
14	48	24
14	49	191
14	50	20
14	52	345
14	53	59
14	54	463
14	55	50
14	56	99
14	57	1593
14	58	75
14	59	14
14	60	227
14	61	4
14	62	40
14	63	83
14	64	30
14	66	390
14	67	95
14	68	26
14	70	12
14	71	14
14	72	67
14	73	83
14	74	278
14	75	65
14	76	313
14	77	1013
14	78	2
14	79	164
14	80	824
14	81	22
14	83	10
14	84	8
14	85	18
14	86	20
14	87	384
14	89	12
14	90	26
14	91	38
14	93	4
14	94	28
14	95	26
14	97	148
14	98	142
14	100	520
14	101	126
14	102	2
14	103	146
14	104	4
14	105	61
14	106	83
14	107	195
14	108	61
14	109	160
14	110	217
14	111	101
14	113	508
14	114	10
14	115	24
14	116	24
14	117	347
14	118	28
14	119	2
14	121	46
14	122	73
14	123	32
14	124	26
14	126	24
14	127	56
14	128	18
14	129	59
14	130	140
14	131	32
14	132	2
14	133	32
14	134	115
14	135	107
14	136	22
14	137	12
14	138	1324
14	139	83
14	140	59
14	141	1556
14	142	22
14	143	22
14	144	4
14	145	2
14	146	113
14	147	132
14	149	34
14	150	136
14	151	118
14	152	73
14	155	65
14	156	83
14	157	71
15	0	22
15	1	78
15	2	221
15	4	205
15	5	55
15	6	44
15	7	11
15	8	199
15	9	15
15	10	2
15	11	172
15	12	1372
15	14	60
15	15	3427
15	16	38
15	18	2
15	19	96
15	20	24
15	22	29
15	23	264
15	24	217
15	25	20
15	26	20
15	27	17
15	28	20
15	29	156
15	30	499
15	32	199
15	33	617
15	34	1023
15	35	49
15	36	15
15	37	259
15	38	26
15	39	105
15	40	20
15	41	217
15	42	51
15	43	2
15	44	3149
15	45	559
15	46	521
15	47	98
15	48	449
15	49	346
15	50	194
15	52	42
15	53	396
15	54	662
15	55	69
15	56	15
15	57	4172
15	58	669
15	59	17
15	60	358
15	61	11
15	62	353
15	63	353
15	64	465
15	66	109
15	67	47
15	68	2
15	69	20
15	70	6
15	71	94
15	72	17
15	73	47
15	74	100
15	75	105
15	76	183
15	77	91
15	78	8
15	79	749
15	80	185
15	81	62
15	83	47
15	84	62
15	85	6
15	86	13
15	87	29
15	89	2
15	90	335
15	91	13
15	93	8
15	94	2
15	95	248
15	96	6
15	97	13
15	98	158
15	100	69
15	101	6
15	103	123
15	104	4
15	105	11
15	106	85
15	107	111
15	108	62
15	109	35
15	110	29
15	111	1851
15	112	2
15	113	662
15	114	13
15	115	595
15	116	15
15	117	514
15	118	8
15	120	2
15	121	846
15	122	2
15	123	373
15	124	11
15	126	4
15	127	47
15	128	6
15	129	38
15	130	62
15	131	4
15	133	11
15	134	55
15	135	98
15	136	24
15	137	4
15	138	1705
15	139	655
15	140	293
15	141	340
15	142	29
15	143	288
15	145	2
15	146	114
15	147	24
15	148	24
15	149	1251
15	150	47
15	151	335
15	152	114
15	155	44
15	156	20
15	157	629
16	0	32
16	1	320
16	2	134
16	4	16
16	5	41
16	6	48
16	7	9
16	8	635
16	9	35
16	10	22
16	11	137
16	12	577
16	13	6
16	14	253
16	15	41
16	16	1889
16	19	638
16	20	64
16	22	86
16	23	19
16	24	54
16	25	70
16	26	102
16	27	109
16	28	19
16	29	54
16	30	259
16	32	198
16	33	73
16	34	510
16	35	137
16	36	76
16	37	57
16	39	35
16	40	118
16	41	330
16	42	109
16	44	404
16	45	176
16	46	22
16	47	291
16	48	54
16	49	243
16	50	73
16	51	6
16	52	166
16	53	157
16	54	561
16	55	99
16	56	192
16	57	1629
16	58	86
16	59	246
16	60	275
16	61	44
16	62	22
16	63	89
16	64	44
16	66	298
16	67	86
16	68	35
16	70	6
16	71	25
16	72	41
16	73	1350
16	74	320
16	75	80
16	76	439
16	77	763
16	78	89
16	79	506
16	80	535
16	81	218
16	83	147
16	84	25
16	85	182
16	86	99
16	87	279
16	89	25
16	90	93
16	91	102
16	93	67
16	94	19
16	95	38
16	96	6
16	97	64
16	98	134
16	100	808
16	101	150
16	102	12
16	103	362
16	104	41
16	105	86
16	106	112
16	107	269
16	108	86
16	109	295
16	110	166
16	111	166
16	113	301
16	114	6
16	115	137
16	116	25
16	117	307
16	118	25
16	119	3
16	120	3
16	121	76
16	122	153
16	123	80
16	124	70
16	125	3
16	126	9
16	127	73
16	128	279
16	129	76
16	130	2024
16	131	44
16	132	3
16	133	340
16	134	221
16	135	102
16	136	64
16	137	25
16	138	663
16	139	89
16	140	67
16	141	724
16	142	214
16	143	51
16	144	6
16	146	131
16	147	202
16	149	128
16	150	105
16	151	118
16	152	869
16	155	60
16	156	500
16	157	131
17	2	5
17	11	5
17	12	10
17	13	21
17	19	26
17	47	5
17	50	10
17	51	42
17	53	10
17	58	5
17	66	5
17	73	5
17	80	5
17	85	5
17	92	15
17	98	5
17	100	5
17	103	5
17	106	5
17	111	5
17	113	15
17	139	5
17	146	10
17	149	5
17	152	15
17	157	5
18	2	4
18	5	2
18	6	6
18	8	36
18	10	2
18	11	18
18	12	4
18	14	22
18	15	2
18	16	2
18	18	9
18	22	2
18	24	2
18	25	2
18	26	9
18	27	13
18	29	4
18	30	6
18	32	2
18	34	18
18	35	9
18	40	6
18	41	9
18	42	2
18	44	13
18	45	13
18	47	2
18	48	4
18	49	2
18	52	4
18	53	2
18	54	22
18	57	41
18	58	2
18	60	4
18	62	2
18	66	18
18	67	9
18	68	11
18	72	6
18	73	2
18	74	16
18	75	2
18	76	16
18	77	16
18	79	2
18	80	18
18	81	2
18	87	4
18	97	9
18	100	11
18	103	6
18	105	4
18	106	2
18	107	11
18	109	13
18	110	9
18	111	4
18	113	29
18	117	11
18	121	2
18	123	2
18	124	2
18	126	2
18	128	2
18	130	2
18	134	2
18	135	9
18	138	25
18	139	2
18	140	6
18	141	57
18	142	2
18	146	4
18	147	2
18	149	2
18	150	6
18	151	4
18	152	2
18	155	6
18	156	2
18	157	2
19	0	11
19	1	1098
19	2	219
19	3	11
19	4	16
19	5	36
19	6	30
19	7	2
19	8	280
19	9	8
19	11	127
19	12	660
19	13	5
19	14	49
19	15	22
19	16	205
19	18	5
19	19	5094
19	20	41
19	22	27
19	23	16
19	24	38
19	26	16
19	27	8
19	28	8
19	29	44
19	30	246
19	31	2
19	32	55
19	33	49
19	34	840
19	35	52
19	36	38
19	37	91
19	38	2
19	39	263
19	40	58
19	41	105
19	42	588
19	43	24
19	44	252
19	45	457
19	46	16
19	47	1159
19	48	27
19	49	241
19	50	102
19	51	61
19	52	49
19	53	241
19	54	338
19	55	33
19	56	24
19	57	1337
19	58	166
19	59	38
19	60	360
19	61	244
19	62	30
19	63	155
