45	1904
15	12	174
15	13	63
15	14	274
15	15	1208
15	16	22
15	17	227
15	18	310
15	19	1075
15	20	2
15	21	579
15	22	74
15	23	5
15	24	341
15	26	1264
15	27	671
15	28	2
15	29	632
15	30	83
15	31	16
15	32	44
15	33	490
15	34	69
15	35	1694
15	36	385
15	37	268
15	38	85
15	39	22
15	40	524
15	41	36
15	42	158
15	43	1622
15	44	676
16	1	25
16	2	25
16	3	906
16	4	16
16	5	54
16	6	68
16	7	79
16	8	833
16	9	29
16	10	50
16	11	45
16	12	6
16	13	16
16	14	18
16	15	43
16	16	472
16	17	50
16	18	2
16	19	353
16	21	551
16	22	16
16	23	14
16	24	66
16	25	2
16	26	365
16	27	403
16	29	64
16	30	43
16	31	10
16	32	357
16	33	227
16	34	403
16	35	702
16	36	131
16	37	83
16	38	8
16	40	29
16	41	6
16	42	41
16	43	250
16	44	156
17	0	40
17	1	54
17	2	255
17	3	681
17	4	66
17	5	302
17	6	501
17	7	827
17	8	3303
17	9	378
17	10	316
17	11	463
17	12	312
17	13	163
17	14	312
17	15	721
17	16	146
17	17	1286
17	18	238
17	19	2414
17	20	2
17	21	1485
17	22	82
17	23	37
17	24	513
17	26	1456
17	27	1880
17	28	2
17	29	648
17	30	224
17	31	92
17	32	425
17	33	1686
17	34	387
17	35	3362
17	36	820
17	37	612
17	38	63
17	39	52
17	40	525
17	41	42
17	42	472
17	43	1854
17	44	981
18	0	49
18	1	23
18	2	407
18	3	159
18	4	104
18	5	200
18	6	942
18	7	1701
18	8	3473
18	9	282
18	10	290
18	11	645
18	12	442
18	13	148
18	14	849
18	15	1314
18	16	23
18	17	413
18	18	927
18	19	1704
18	21	735
18	22	125
18	23	14
18	24	622
18	25	2
18	26	1786
18	27	1090
18	29	1512
18	30	189
18	31	40
18	32	113
18	33	965
18	34	119
18	35	2487
18	36	619
18	37	439
18	38	125
18	39	40
18	40	945
18	41	52
18	42	250
18	43	3217
18	44	1277
19	0	20
19	1	86
19	2	230
19	3	679
19	4	83
19	5	369
19	6	430
19	7	860
19	8	4335
19	9	346
19	10	421
19	11	459
19	12	244
19	13	228
19	14	271
19	15	561
19	16	122
19	17	482
19	18	208
19	19	3907
19	21	1761
19	22	151
19	23	49
19	24	593
19	26	1842
19	27	2743
19	29	652
19	30	355
19	31	129
19	32	595
19	33	1233
19	34	369
19	35	4711
19	36	1002
19	37	819
19	38	90
19	39	33
19	40	491
19	41	43
19	42	169
19	43	1589
19	44	1098
20	0	3
20	2	13
20	3	3
20	4	16
20	5	9
20	6	6
20	7	9
20	8	13
20	9	16
20	11	9
20	12	3
20	13	9
20	15	3
20	17	3
20	19	23
20	20	3
20	21	6
20	22	26
20	24	62
20	26	19
20	27	9
20	30	9
20	31	6
20	33	6
20	34	3
20	35	39
20	36	13
20	37	3
20	38	36
20	39	3
20	40	6
20	41	6
20	43	3
20	44	19
21	0	30
21	1	142
21	2	114
21	3	2415
21	4	66
21	5	388
21	6	314
21	7	497
21	8	3977
21	9	283
21	10	298
21	11	303
21	12	102
21	13	209
21	14	165
21	15	367
21	16	382
21	17	395
21	18	168
21	19	2714
21	20	2
21	21	5129
21	22	171
21	23	63
21	24	554
21	26	1764
21	27	3217
21	28	2
21	29	515
21	30	541
21	31	211
21	32	1746
21	33	1409
21	34	732
21	35	4774
21	36	1148
21	37	671
21	38	89
21	39	20
21	40	311
21	41	40
21	42	155
21	43	1238
21	44	1080
22	0	136
22	1	62
22	2	296
22	3	139
22	4	618
22	5	405
22	6	167
22	7	632
22	8	2103
22	9	544
22	10	157
22	11	684
22	12	188
22	13	279
22	14	296
22	15	275
22	16	38
22	17	90
22	18	45
22	19	1418
22	20	55
22	21	813
22	22	2983
22	23	24
22	24	3322
22	25	3
22	26	1170
22	27	981
22	29	422
22	30	262
22	31	248
22	32	188
22	33	387
22	34	94
22	35	2773
22	36	768
22	37	677
22	38	733
22	39	27
22	40	391
22	41	62
22	42	45
22	43	1041
22	44	1061
23	0	1
23	1	268
23	2	7
23	3	105
23	4	9
23	5	59
23	6	12
23	7	24
23	8	329
23	9	38
23	10	29
23	11	27
23	12	5
23	13	59
23	14	31
23	15	27
23	16	7
23	17	24
23	18	7
23	19	194
23	21	264
23	22	25
23	23	101
23	24	81
23	26	151
23	27	274
23	29	29
23	30	772
23	31	120
23	32	279
23	33	51
23	34	24
23	35	549
23	36	279
23	37	61
23	38	11
23	40	27
23	41	11
23	42	3
23	43	62
23	44	66
24	0	230
24	1	132
24	2	675
24	3	262
24	4	985
24	5	708
24	6	271
24	7	1157
24	8	2889
24	9	1313
24	10	250
24	11	1263
24	12	472
24	13	386
24	14	693
24	15	475
24	16	23
24	17	227
24	18	197
24	19	2024
24	20	8
24	21	953
24	22	1154
24	23	26
24	24	6523
24	25	2
24	26	1399
24	27	1402
24	28	2
24	29	613
24	30	363
24	31	233
24	32	233
24	33	507
24	34	159
24	35	4085
24	36	1024
24	37	1062
24	38	779
24	39	41
24	40	735
24	41	265
24	42	53
24	43	1360
24	44	1284
25	0	32
25	2	24
25	3	121
25	4	16
25	5	16
25	6	24
25	7	105
25	8	129
25	9	48
25	10	8
25	11	80
25	12	16
25	13	8
25	14	24
25	16	8
25	17	8
25	18	24
25	19	48
25	21	121
25	22	16
25	24	72
25	25	8
25	26	64
25	27	105
25	29	32
25	30	24
25	32	48
25	33	96
25	34	242
25	35	137
25	36	56
25	37	72
25	38	16
25	40	40
25	41	8
25	42	16
25	43	129
25	44	96
26	0	16
26	1	21
26	2	64
26	3	91
26	4	48
26	5	64
26	6	124
26	7	232
26	8	897
26	9	108
26	10	32
26	11	200
26	12	64
26	13	16
26	14	81
26	15	340
26	16	16
26	17	118
26	18	81
26	19	356
26	21	264
26	22	54
26	23	10
26	24	124
26	26	1292
26	27	259
26	28	16
26	29	237
26	30	97
26	31	21
26	32	37
26	33	173
26	34	59
26	35	605
26	36	183
26	37	86
26	38	43
26	39	10
26	40	216
26	41	21
26	42	37
26	43	751
26	44	329
27	0	54
27	1	92
27	2	236
27	3	1949
27	4	130
27	5	459
27	6	535
27	7	663
27	8	5109
27	9	428
27	10	426
27	11	466
27	12	213
27	13	274
27	14	303
27	15	618
27	16	284
27	17	684
27	18	217
27	19	3714
27	20	2
27	21	3979
27	22	177
27	23	66
27	24	651
27	25	4
27	26	2202
27	27	5291
27	29	798
27	30	419
27	31	158
27	32	1366
27	33	2614
27	34	940
27	35	6504
27	36	1428
27	37	942
27	38	90
27	39	45
27	40	440
27	41	49
27	42	272
27	43	2167
27	44	1312
28	0	8
28	2	8
28	3	8
28	4	8
28	5	8
28	6	8
28	8	32
28	11	8
28	19	32
28	24	24
28	26	32
28	27	24
28	30	8
28	33	8
28	34	16
28	35	32
28	36	8
28	38	8
28	42	8
28	43	16
28	44	8
29	0	30
29	1	27
29	2	526
29	3	163
29	4	156
29	5	169
29	6	809
29	7	1917
29	8	3477
29	9	400
29	10	267
29	11	787
29	12	501
29	13	144
29	14	831
29	15	1514
29	16	55
29	17	483
29	18	677
29	19	1806
29	21	861
29	22	178
29	23	6
29	24	692
29	26	2314
29	27	1209
29	29	2111
29	30	172
29	31	70
29	32	107
29	33	1083
29	34	187
29	35	2948
29	36	714
29	37	683
29	38	110
29	39	43
29	40	1289
29	41	67
29	42	224
29	43	3130
29	44	1348
30	0	23
30	1	1377
30	2	71
30	3	604
30	4	109
30	5	228
30	6	97
30	7	269
30	8	906
30	9	192
30	10	145
30	11	216
30	12	74
30	13	461
30	14	139
30	15	139
30	16	74
30	17	91
30	18	23
30	19	624
30	20	2
30	21	633
30	22	225
30	23	198
30	24	373
30	25	2
30	26	636
30	27	781
30	29	180
30	30	13725
30	31	1439
30	32	743
30	33	500
30	34	180
30	35	1827
30	36	461
30	37	393
30	38	109
30	39	11
30	40	139
30	41	32
30	42	82
30	43	515
30	44	660
31	0	25
31	1	926
31	2	107
31	3	331
31	4	112
31	5	406
31	6	114
31	7	296
31	8	2116
31	9	257
31	10	224
31	11	155
31	12	71
31	13	929
31	14	158
31	15	107
31	16	58
31	17	102
31	18	48
31	19	1447
31	20	7
31	21	1036
31	22	245
31	23	165
31	24	459
31	26	980
31	27	1384
31	28	2
31	29	234
31	30	4672
31	31	2796
31	32	661
31	33	337
31	34	137
31	35	3712
31	36	1353
31	37	684
31	38	109
31	39	5
31	40	125
31	41	25
31	42	66
31	43	426
31	44	610
32	0	10
32	1	249
32	2	67
32	3	2297
32	4	67
32	5	228
32	6	99
32	7	282
32	8	2176
32	9	209
32	10	188
32	11	290
32	12	94
32	13	212
32	14	115
32	15	279
32	16	239
32	17	174
32	18	48
32	19	1521
32	21	2308
32	22	169
32	23	209
32	24	381
32	26	1206
32	27	1529
32	29	303
32	30	1658
32	31	188
32	32	5584
32	33	558
32	34	244
32	35	3176
32	36	816
32	37	419
32	38	53
32	39	8
32	40	171
32	41	40
32	42	67
32	43	483
32	44	564
33	0	55
33	1	89
33	2	186
33	3	2216
33	4	91
33	5	411
33	6	1098
33	7	698
33	8	6114
33	9	331
33	10	390
33	11	395
33	12	179
33	13	285
33	14	301
33	15	742
33	16	349
33	17	843
33	18	268
33	19	3795
33	20	2
33	21	3848
33	22	202
33	23	57
33	24	664
33	25	2
33	26	2464
33	27	4029
33	28	11
33	29	866
33	30	402
33	31	133
33	32	1197
33	33	4441
33	34	1188
33	35	5935
33	36	1324
33	37	914
33	38	96
33	39	22
33	40	478
33	41	62
33	42	547
33	43	3078
33	44	1666
34	0	50
34	1	50
34	2	91
34	3	2648
34	4	55
34	5	179
34	6	403
34	7	324
34	8	2259
34	9	144
34	10	159
34	11	241
34	12	111
34	13	88
34	14	141
34	15	285
34	16	810
34	17	276
34	18	97
34	19	1254
34	20	2
34	21	1696
34	22	94
34	23	44
34	24	315
34	25	2
34	26	1004
34	27	1219
34	28	2
34	29	282
34	30	291
34	31	82
34	32	969
34	33	1004
34	34	2636
34	35	1752
34	36	368
34	37	359
34	38	53
34	39	11
34	40	270
34	41	20
34	42	147
34	43	759
34	44	606
35	0	24
35	1	125
35	2	179
35	3	839
35	4	115
35	5	546
35	6	259
35	7	443
35	8	3839
35	9	429
35	10	466
35	11	470
35	12	121
35	13	338
35	14	202
35	15	340
35	16	76
35	17	305
35	18	86
35	19	3173
35	20	2
35	21	2265
35	22	206
35	23	55
35	24	755
35	25	2
35	26	1982
35	27	3142
35	28	2
35	29	651
35	30	532
35	31	214
35	32	779
35	33	1029
35	34	237
35	35	8238
35	36	1823
35	37	1089
35	38	107
35	39	20
35	40	286
35	41	47
35	42	162
35	43	1254
35	44	1206
36	0	23
36	1	222
36	2	103
36	3	450
36	4	95
36	5	616
36	6	202
36	7	416
36	8	3214
36	9	275
36	10	307
36	11	323
36	12	117
36	13	374
36	14	136
36	15	194
36	16	51
36	17	162
36	18	89
36	19	1874
36	21	1334
36	22	190
36	23	69
36	24	676
36	26	1217
36	27	1677
36	29	438
36	30	432
36	31	273
36	32	505
36	33	573
36	34	144
36	35	4631
36	36	2106
36	37	997
36	38	81
36	39	11
36	40	218
36	41	53
36	42	81
36	43	842
36	44	948
37	0	56
37	1	108
37	2	207
37	3	481
37	4	192
37	5	991
37	6	194
37	7	662
37	8	4110
37	9	384
37	10	788
37	11	546
37	12	225
37	13	546
37	14	253
37	15	397
37	16	85
37	17	320
37	18	178
37	19	2600
37	20	4
37	21	1635
37	22	320
37	23	47
37	24	928
37	25	2
37	26	1556
37	27	2146
37	29	521
37	30	521
37	31	241
37	32	418
37	33	867
37	34	178
37	35	6125
37	36	1701
37	37	2722
37	38	108
37	39	9
37	40	431
37	41	70
37	42	135
37	43	1319
37	44	1080
38	0	325
38	1	221
38	2	1149
38	3	332
38	4	2154
38	5	651
38	6	564
38	7	1734
38	8	3498
38	9	1589
38	10	376
38	11	1663
38	12	789
38	13	487
38	14	823
38	15	517
38	16	60
38	17	231
38	18	235
38	19	2281
38	20	131
38	21	1072
38	22	2533
38	23	70
38	24	5786
38	25	10
38	26	1915
38	27	1428
38	28	3
38	29	799
38	30	662
38	31	423
38	32	282
38	33	769
38	34	194
38	35	4244
38	36	1112
38	37	1082
38	38	3347
38	39	87
38	40	927
38	41	403
38	42	90
38	43	1838
38	44	1908
39	0	12
39	1	27
39	2	135
39	3	111
39	4	78
39	5	60
39	6	459
39	7	889
39	8	1078
39	9	174
39	10	93
39	11	231
39	12	291
39	13	45
39	14	561
39	15	321
39	16	30
39	17	102
39	18	180
39	19	573
39	20	3
39	21	246
39	22	117
39	23	6
39	24	339
39	25	3
39	26	829
39	27	384
39	29	423
39	30	60
39	31	54
39	32	63
39	33	234
39	34	96
39	35	901
39	36	132
39	37	213
39	38	93
39	39	1294
39	40	291
39	41	42
39	42	78
39	43	1766
39	44	726
40	0	45
40	1	50
40	2	398
40	3	174
40	4	133
40	5	341
40	6	300
40	7	1516
40	8	3684
40	9	460
40	10	198
40	11	1129
40	12	322
40	13	169
40	14	563
40	15	479
40	16	31
40	17	255
40	18	207
40	19	1466
40	20	7
40	21	852
40	22	212
40	23	4
40	24	888
40	26	2129
40	27	1005
40	29	656
40	30	200
40	31	83
40	32	133
40	33	484
40	34	81
40	35	2559
40	36	491
40	37	472
40	38	136
40	39	35
40	40	1902
40	41	76
40	42	171
40	43	1499
40	44	2208
41	0	63
41	1	4
41	2	255
41	3	70
41	4	115
41	5	108
41	6	77
41	7	429
41	8	1001
41	9	290
41	10	63
41	11	335
41	12	132
41	13	80
41	14	205
41	15	148
41	16	2
41	17	61
41	18	61
41	19	519
41	20	4
41	21	158
41	22	148
41	23	7
41	24	571
41	26	387
41	27	309
41	29	233
41	30	54
41	31	33
41	32	44
41	33	162
41	34	23
41	35	776
41	36	196
41	37	207
41	38	77
41	39	7
41	40	250
41	41	172
41	42	35
41	43	517
41	44	281
42	0	39
42	1	34
42	2	257
42	3	552
42	4	78
42	5	223
42	6	505
42	7	756
42	8	3431
42	9	348
42	10	225
42	11	449
42	12	218
42	13	157
42	14	346
42	15	660
42	16	88
42	17	822
42	18	228
42	19	2228
42	21	1524
42	22	78
42	23	24
42	24	439
42	25	7
42	26	1561
42	27	1875
42	29	684
42	30	179
42	31	81
42	32	336
42	33	1514
42	34	373
42	35	3461
42	36	770
42	37	603
42	38	76
42	39	29
42	40	456
42	41	41
42	42	940
42	43	1939
42	44	864
43	0	87
43	1	63
43	2	525
43	3	576
43	4	189
43	5	293
43	6	2130
43	7	1939
43	8	6546
43	9	533
43	10	334
43	11	862
43	12	477
43	13	249
43	14	1243
43	15	1592
43	16	130
43	17	622
43	18	797
43	19	3000
43	20	4
43	21	1534
43	22	222
43	23	31
43	24	923
43	26	2927
43	27	2263
43	29	2161
43	30	232
43	31	145
43	32	247
43	33	1391
43	34	484
43	35	4648
43	36	858
43	37	826
43	38	150
43	39	215
43	40	935
43	41	133
43	42	373
43	43	8582
43	44	1980
44	0	2
44	1	9
44	2	52
44	3	50
44	4	19
44	5	59
44	6	54
44	7	281
44	8	956
44	9	57
44	10	78
44	11	121
44	12	45
44	13	28
44	14	90
44	15	109
44	16	7
44	17	52
44	18	47
44	19	422
44	21	269
44	22	47
44	24	131
44	26	660
44	27	219
44	29	207
44	30	35
44	31	33
44	32	26
44	33	88
44	34	16
44	35	624
44	36	112
44	37	135
44	38	33
44	39	11
44	40	324
44	41	11
44	42	62
44	43	417
44	44	889
