79	4898
13	34	915
13	35	124
13	36	233
13	38	29
13	39	424
13	40	104
13	41	466
13	42	16
13	43	20
13	44	37
13	45	33
13	46	162
13	47	79
13	48	603
13	49	58
13	50	133
13	51	170
13	52	245
13	53	16
13	54	395
13	55	270
13	56	108
13	57	66
13	59	20
13	60	99
13	61	8
13	62	486
13	64	445
13	65	12
13	67	611
13	69	16
13	70	91
13	71	12
13	72	208
13	73	41
13	76	303
13	77	8
13	78	332
14	0	274
14	1	46
14	2	69
14	3	1204
14	4	11
14	5	490
14	6	312
14	7	1177
14	8	3
14	9	38
14	10	185
14	12	181
14	13	1791
14	14	1304
14	16	903
14	17	1166
14	18	119
14	19	374
14	20	416
14	21	312
14	22	54
14	23	189
14	24	1239
14	25	428
14	27	1223
14	29	776
14	30	169
14	31	11
14	32	393
14	33	382
14	34	1602
14	35	301
14	36	528
14	38	50
14	39	1162
14	40	177
14	41	922
14	42	61
14	43	123
14	44	96
14	45	100
14	46	220
14	47	397
14	48	1401
14	49	108
14	50	220
14	51	362
14	52	818
14	53	61
14	54	814
14	55	517
14	56	166
14	57	189
14	58	38
14	59	11
14	60	200
14	61	23
14	62	698
14	64	1138
14	65	23
14	67	1528
14	69	57
14	70	154
14	71	30
14	72	610
14	73	73
14	75	11
14	76	397
14	77	11
14	78	675
15	0	29
15	3	44
15	4	103
15	5	14
15	6	14
15	7	29
15	13	14
15	16	44
15	17	29
15	19	58
15	21	29
15	24	14
15	25	29
15	29	58
15	31	14
15	32	14
15	33	73
15	34	44
15	35	14
15	36	29
15	37	14
15	39	14
15	41	14
15	44	29
15	46	14
15	47	14
15	48	14
15	50	29
15	51	29
15	52	14
15	54	58
15	55	58
15	56	14
15	60	14
15	62	88
15	64	58
15	65	14
15	67	29
15	70	14
15	72	14
15	76	29
15	78	73
16	0	143
16	1	4
16	2	46
16	3	134
16	4	2
16	5	150
16	6	227
16	7	691
16	8	2
16	9	11
16	10	74
16	12	51
16	13	315
16	14	34
16	16	1469
16	17	280
16	18	23
16	19	380
16	20	113
16	21	64
16	22	2
16	23	118
16	24	269
16	25	176
16	27	698
16	29	831
16	30	16
16	32	74
16	33	366
16	34	185
16	35	71
16	36	355
16	38	11
16	39	153
16	40	51
16	41	169
16	42	2
16	43	32
16	44	39
16	45	9
16	46	97
16	47	104
16	48	1501
16	49	39
16	50	55
16	51	60
16	52	97
16	53	13
16	54	429
16	55	125
16	56	136
16	57	20
16	58	46
16	59	2
16	60	64
16	61	6
16	62	798
16	64	306
16	65	11
16	67	454
16	68	2
16	69	13
16	70	153
16	71	6
16	72	220
16	73	16
16	75	4
16	76	457
16	77	6
16	78	452
17	0	211
17	1	5
17	2	60
17	3	647
17	4	2
17	5	241
17	6	466
17	7	1406
17	9	13
17	10	189
17	11	2
17	12	137
17	13	1176
17	14	167
17	16	1233
17	17	1439
17	18	46
17	19	611
17	20	227
17	21	148
17	22	8
17	23	419
17	24	1009
17	25	625
17	26	2
17	27	1768
17	29	918
17	30	19
17	32	191
17	33	455
17	34	767
17	35	123
17	36	663
17	38	41
17	39	372
17	40	189
17	41	414
17	42	16
17	43	87
17	44	123
17	45	13
17	46	356
17	47	194
17	48	1905
17	49	82
17	50	123
17	51	189
17	52	282
17	53	16
17	54	786
17	55	381
17	56	339
17	57	93
17	58	57
17	59	24
17	60	178
17	61	5
17	62	1088
17	64	627
17	65	10
17	67	600
17	69	30
17	70	246
17	71	5
17	72	438
17	73	63
17	75	2
17	76	817
17	77	16
17	78	929
18	0	32
18	2	5
18	3	137
18	5	265
18	6	60
18	7	107
18	9	15
18	10	25
18	12	77
18	13	222
18	14	57
18	16	177
18	17	150
18	18	716
18	19	72
18	20	232
18	21	162
18	23	35
18	24	112
18	25	65
18	26	2
18	27	280
18	29	155
18	30	102
18	32	47
18	33	50
18	34	182
18	35	45
18	36	85
18	38	15
18	39	130
18	40	25
18	41	155
18	42	162
18	43	52
18	44	7
18	45	77
18	46	37
18	47	120
18	48	420
18	49	37
18	50	42
18	51	145
18	52	35
18	53	50
18	54	125
18	55	102
18	56	60
18	57	17
18	58	32
18	59	2
18	60	37
18	62	212
18	64	285
18	66	2
18	67	145
18	69	5
18	70	37
18	71	2
18	72	72
18	73	12
18	75	2
18	76	67
18	78	122
19	0	532
19	1	15
19	2	109
19	3	360
19	4	65
19	5	484
19	6	986
19	7	869
19	9	30
19	10	415
19	11	5
19	12	109
19	13	654
19	14	119
19	16	1500
19	17	507
19	18	35
19	19	5711
19	20	332
19	21	207
19	22	32
19	23	225
19	24	519
19	25	585
19	27	1969
19	28	2
19	29	1434
19	30	22
19	31	35
19	32	210
19	33	357
19	34	512
19	35	147
19	36	1194
19	38	17
19	39	286
19	40	291
19	41	281
19	42	15
19	43	60
19	44	507
19	45	32
19	46	228
19	47	479
19	48	2677
19	49	147
19	50	192
19	51	169
19	52	218
19	53	43
19	54	3369
19	55	362
19	56	580
19	57	93
19	58	141
19	59	91
19	60	134
19	61	12
19	62	1660
19	64	499
19	65	93
19	66	2
19	67	534
19	69	30
19	70	2862
19	71	25
19	72	514
19	73	86
19	75	2
19	76	986
19	77	20
19	78	1815
20	0	180
20	1	2
20	2	121
20	3	391
20	5	8083
20	6	234
20	7	605
20	8	2
20	9	275
20	10	154
20	11	2
20	12	148
20	13	649
20	14	145
20	16	830
20	17	554
20	18	296
20	19	382
20	20	5659
20	21	2907
20	22	2
20	23	88
20	24	418
20	25	272
20	26	5
20	27	1142
20	28	5
20	29	1085
20	30	86
20	31	2
20	32	370
20	33	296
20	34	510
20	35	216
20	36	421
20	38	32
20	39	545
20	40	124
20	41	617
20	42	210
20	43	109
20	44	65
20	45	62
20	46	127
20	47	462
20	48	1791
20	49	189
20	50	121
20	51	471
20	52	213
20	53	480
20	54	557
20	55	293
20	56	261
20	57	53
20	58	3924
20	59	5
20	60	130
20	61	5
20	62	1228
20	64	1681
20	65	8
20	67	628
20	69	56
20	70	142
20	71	5
20	72	519
20	73	112
20	75	5
20	76	453
20	77	26
20	78	507
21	0	264
21	1	2
21	2	113
21	3	394
21	4	2
21	5	6856
21	6	307
21	7	500
21	9	161
21	10	105
21	12	119
21	13	532
21	14	185
21	16	749
21	17	376
21	18	201
21	19	288
21	20	3310
21	21	4708
21	22	7
21	23	90
21	24	405
21	25	352
21	26	2
21	27	1038
21	29	677
21	30	90
21	31	5
21	32	270
21	33	278
21	34	410
21	35	166
21	36	352
21	37	2
21	38	103
21	39	508
21	40	100
21	41	574
21	42	95
21	43	74
21	44	58
21	45	34
21	46	127
21	47	569
21	48	1292
21	49	135
21	50	113
21	51	402
21	52	148
21	53	259
21	54	360
21	55	312
21	56	174
21	57	47
21	58	3238
21	59	2
21	60	108
21	61	31
21	62	765
21	64	1543
21	65	23
21	67	479
21	69	50
21	70	95
21	71	13
21	72	646
21	73	90
21	75	7
21	76	309
21	77	18
21	78	463
22	0	80
22	2	13
22	3	58
22	5	71
22	6	125
22	7	44
22	10	85
22	12	13
22	13	44
22	14	22
22	16	85
22	17	125
22	18	4
22	19	247
22	20	58
22	21	35
22	22	485
22	23	13
22	24	85
22	25	26
22	27	197
22	29	139
22	31	94
22	32	17
22	33	35
22	34	121
22	35	35
22	36	76
22	37	17
22	38	17
22	39	53
22	40	53
22	41	8
22	43	8
22	44	22
22	46	31
22	47	94
22	48	166
22	49	8
22	50	8
22	51	4
22	52	26
22	53	17
22	54	179
22	55	58
22	56	44
22	57	13
22	59	44
22	60	31
22	62	35
22	64	107
22	65	17
22	67	130
22	69	8
22	70	98
22	71	4
22	72	125
22	73	53
22	74	4
22	76	62
22	77	350
22	78	143
23	0	127
23	1	2
23	2	35
23	3	394
23	4	2
23	5	138
23	6	212
23	7	337
23	8	2
23	9	5
23	10	78
23	12	51
23	13	453
23	14	97
23	16	540
23	17	459
23	18	10
23	19	255
23	20	133
23	21	89
23	22	2
23	23	864
23	24	535
23	25	494
23	27	959
23	28	2
23	29	394
23	30	5
23	32	76
23	33	160
23	34	388
23	35	35
23	36	396
23	38	16
23	39	228
23	40	146
23	41	184
23	42	16
23	43	46
23	44	103
23	45	10
23	46	437
23	47	59
23	48	646
23	49	40
23	50	84
23	51	125
23	52	141
23	53	8
23	54	388
23	55	320
23	56	250
23	57	43
23	58	16
23	59	21
23	60	46
23	61	2
23	62	307
23	64	260
23	65	2
23	67	222
23	69	29
23	70	100
23	71	8
23	72	157
23	73	21
23	76	377
23	77	10
23	78	530
24	0	183
24	1	10
24	2	73
24	3	958
24	4	8
24	5	342
24	6	369
24	7	536
24	9	2
24	10	106
24	11	5
24	12	238
24	13	999
24	14	191
24	16	930
24	17	933
24	18	60
24	19	344
24	20	224
24	21	147
24	22	13
24	23	823
24	24	1724
24	25	714
24	26	16
24	27	1464
24	29	722
24	30	30
24	32	153
24	33	249
24	34	1190
24	35	147
24	36	572
24	38	46
24	39	353
24	40	270
24	41	358
24	42	8
24	43	101
24	44	73
24	45	19
24	46	711
24	47	172
24	48	1190
24	49	82
24	50	191
24	51	153
24	52	194
24	53	21
24	54	854
24	55	982
24	56	312
24	57	62
24	58	68
24	59	5
24	60	95
24	61	2
24	62	520
24	64	416
24	65	2
24	67	446
24	69	30
24	70	153
24	71	2
24	72	405
24	73	49
24	75	8
24	76	500
24	77	10
24	78	706
25	0	208
25	1	18
25	2	63
25	3	549
25	4	7
25	5	285
25	6	437
25	7	685
25	8	2
25	9	16
25	10	159
25	11	2
25	12	142
25	13	725
25	14	119
25	16	1233
25	17	641
25	18	23
25	19	493
25	20	168
25	21	147
25	22	2
25	23	957
25	24	872
25	25	1734
25	27	2019
25	29	875
25	30	28
25	31	21
25	32	177
25	33	294
25	34	676
25	35	93
25	36	952
25	38	7
25	39	327
25	40	538
25	41	421
25	42	9
25	43	109
25	44	163
25	45	25
25	46	662
25	47	201
25	48	1312
25	49	67
25	50	163
25	51	205
25	52	145
25	53	16
25	54	1078
25	55	587
25	56	671
25	57	77
25	58	60
25	59	9
25	60	119
25	61	4
25	62	819
25	64	512
25	65	4
25	67	444
25	68	2
25	69	44
25	70	238
25	71	7
25	72	372
25	73	25
25	75	2
25	76	716
25	77	9
25	78	1408
26	0	10
26	3	14
26	5	7
26	6	14
26	7	10
26	10	7
26	12	17
26	13	14
26	14	3
26	16	14
26	17	25
26	18	10
26	19	3
26	20	3
26	21	7
26	23	14
26	24	28
26	25	10
26	26	14
26	27	64
26	29	17
26	32	7
26	33	7
26	34	46
26	36	7
26	39	10
26	40	3
26	41	14
26	42	7
26	43	3
26	44	3
26	45	7
26	46	17
26	47	10
26	48	50
26	50	364
26	51	10
26	52	3
26	54	25
26	55	110
26	56	7
26	57	3
26	60	3
26	62	50
26	64	25
26	69	3
26	72	7
26	73	3
26	76	35
26	77	3
26	78	28
27	0	390
27	1	4
27	2	42
27	3	616
27	4	2
27	5	316
27	6	583
27	7	1453
27	8	2
27	9	11
27	10	172
27	11	2
27	12	137
27	13	1059
27	14	189
27	16	1862
27	17	1025
27	18	42
27	19	704
27	20	276
27	21	158
27	22	4
27	23	628
27	24	919
27	25	758
27	26	2
27	27	2985
27	29	1302
27	30	33
27	31	7
27	32	205
27	33	546
27	34	692
27	35	120
27	36	886
27	38	30
27	39	406
27	40	352
27	41	489
27	42	14
27	43	82
27	44	191
27	45	37
27	46	375
27	47	231
27	48	1983
27	49	94
27	50	130
27	51	196
27	52	229
27	53	26
27	54	1023
27	55	439
27	56	501
27	57	47
27	58	66
27	59	11
27	60	153
27	61	4
27	62	1163
27	64	548
27	65	9
27	67	581
27	69	59
27	70	297
27	71	11
27	72	470
27	73	42
27	75	2
27	76	1129
27	77	16
27	78	1340
28	0	14
28	3	9
28	5	4
28	6	4
28	7	4
28	10	19
28	13	14
28	16	29
28	17	9
28	19	9
28	20	4
28	21	24
28	24	24
28	25	9
28	27	29
28	28	117
28	29	34
28	32	4
28	33	4
28	34	9
28	39	9
28	42	9
28	45	14
28	47	14
28	48	34
28	49	14
28	51	9
28	52	4
28	54	24
28	55	14
28	56	4
28	62	9
28	64	14
28	67	14
28	69	4
28	70	4
28	72	9
28	76	4
28	77	283
28	78	4
29	0	160
29	2	14
29	3	60
29	4	21
29	5	50
29	6	82
29	7	232
29	10	43
29	12	14
29	13	172
29	14	36
29	16	271
29	17	150
29	18	7
29	19	89
29	20	41
29	21	26
29	23	36
29	24	114
29	25	99
29	27	211
29	29	448
29	30	4
29	31	2
29	32	7
29	33	87
29	34	65
29	35	16
29	36	169
29	39	58
29	40	26
29	41	65
29	44	7
29	45	4
29	46	55
29	47	50
29	48	485
29	49	16
29	50	7
29	51	14
29	52	55
29	53	4
29	54	174
29	55	41
29	56	50
29	57	21
29	58	14
29	59	16
29	60	53
29	61	2
29	62	458
29	64	92
29	67	55
29	69	14
29	70	72
29	71	14
29	72	114
29	73	7
29	76	235
29	77	2
29	78	169
30	0	11
30	2	9
30	3	28
30	5	49
30	6	12
30	7	19
30	10	5
30	12	20
30	13	46
30	14	14
30	16	47
30	17	23
30	18	5
30	19	10
30	20	18
30	21	14
30	23	10
30	24	30
30	25	13
30	27	67
30	29	43
30	30	32
30	32	15
30	33	11
30	34	39
30	35	5
30	36	14
30	39	51
30	40	2
30	41	35
30	42	2
30	43	11
30	44	2
30	45	4
30	46	3
30	47	32
30	48	114
30	49	4
30	50	2
30	51	44
30	52	16
30	53	1
30	54	23
30	55	20
30	56	9
30	58	13
30	60	2
30	61	1
30	62	58
30	64	95
30	67	39
30	70	3
30	72	27
30	73	6
30	76	22
30	78	26
31	0	59
31	1	6
31	2	18
31	3	43
31	4	3
31	5	37
31	6	106
31	7	75
31	9	9
31	10	47
31	12	21
31	13	90
31	14	9
31	16	138
31	17	78
31	18	9
31	19	326
31	20	25
31	21	43
31	22	78
31	23	3
31	24	62
31	25	62
31	27	194
31	28	3
31	29	131
31	31	213
31	32	40
31	33	28
31	34	37
31	35	18
31	36	103
31	38	15
31	39	21
31	40	21
31	41	31
31	42	9
31	43	25
31	44	28
31	46	50
31	47	65
31	48	354
31	49	40
31	50	28
31	51	18
31	52	15
31	53	6
31	54	251
31	55	47
31	56	56
31	57	15
31	58	9
31	59	84
31	60	18
31	61	3
31	62	97
31	64	65
31	65	25
31	67	109
31	69	12
31	70	106
31	71	3
31	72	94
31	73	62
31	75	3
31	76	75
31	77	37
31	78	144
32	0	45
32	2	11
32	3	170
32	5	102
32	6	45
32	7	161
32	9	22
32	10	19
32	11	2
32	12	28
32	13	153
32	14	68
32	16	116
32	17	99
32	18	34
32	19	51
32	20	85
32	21	82
32	23	48
32	24	187
32	25	73
32	26	2
32	27	133
32	29	73
32	30	14
32	32	161
32	33	25
32	34	164
32	35	34
32	36	59
32	38	22
32	39	204
32	40	31
32	41	90
32	42	2
32	43	17
32	44	11
32	45	19
32	46	36
32	47	113
32	48	252
32	49	39
32	50	34
32	51	65
32	52	79
32	53	2
32	54	99
32	55	48
32	56	8
32	57	17
32	58	2
32	59	2
32	60	31
32	61	5
32	62	107
32	64	280
32	65	2
32	67	439
32	69	11
32	70	14
32	72	102
32	73	17
32	76	73
32	78	73
33	0	64
33	2	17
33	3	41
33	4	1
33	5	31
33	6	72
33	7	259
33	9	1
33	10	25
33	12	21
33	13	74
33	14	15
33	16	316
33	17	70
33	18	3
33	19	90
33	20	29
33	21	13
33	23	29
33	24	53
33	25	47
33	26	1
33	27	190
33	29	236
33	31	5
33	32	25
33	33	281
33	34	64
33	35	25
33	36	94
33	38	7
33	39	45
33	40	17
33	41	72
33	43	13
33	44	11
33	45	9
33	46	37
33	47	51
33	48	543
33	49	27
33	50	21
33	51	29
33	52	45
33	53	3
33	54	139
33	55	37
33	56	60
33	57	3
33	58	7
33	60	13
33	61	1
33	62	326
33	64	120
33	65	1
33	67	45
33	69	9
33	70	33
33	71	5
33	72	62
33	73	19
33	76	112
33	77	1
33	78	159
34	0	17
34	1	1
34	2	7
34	3	191
34	5	51
34	6	36
34	7	70
34	9	3
34	10	11
34	12	127
34	13	153
34	14	35
34	16	84
34	17	103
34	18	7
34	19	35
34	20	25
34	21	36
34	22	1
34	23	17
34	24	169
34	25	39
34	26	1
34	27	146
34	29	100
34	30	7
34	31	1
34	32	31
34	33	27
34	34	228
34	35	12
34	36	49
34	38	3
34	39	43
34	40	22
34	41	78
34	42	4
34	43	30
34	44	11
34	45	3
34	46	22
34	47	67
34	48	151
34	49	6
34	50	39
34	51	28
34	52	25
34	53	7
34	54	97
34	55	114
34	56	27
34	57	11
34	58	1
34	59	1
34	60	15
34	62	78
34	64	75
34	67	73
34	69	1
34	70	22
34	72	28
34	73	4
34	75	3
34	76	52
34	77	1
34	78	87
35	0	366
35	1	19
35	2	173
35	3	478
35	4	10
35	5	388
35	6	288
35	7	426
35	9	10
35	10	171
35	11	2
35	12	84
35	13	655
35	14	171
35	16	647
35	17	540
35	18	67
35	19	318
35	20	277
35	21	299
35	22	10
35	23	111
35	24	560
35	25	282
35	27	864
35	28	2
35	29	723
35	30	24
35	31	10
35	32	315
35	33	222
35	34	568
35	35	978
35	36	426
35	38	48
35	39	380
35	40	116
35	41	312
35	42	35
35	43	62
35	44	65
35	45	13
35	46	119
35	47	579
35	48	992
35	49	241
35	50	59
35	51	225
35	52	184
35	53	19
35	54	644
35	55	244
35	56	135
35	57	86
35	58	43
35	59	29
35	60	263
35	61	16
35	62	655
35	64	725
35	65	8
35	67	921
35	69	92
35	70	133
35	71	24
35	72	1644
35	73	103
35	75	5
35	76	309
35	77	21
35	78	470
36	0	36
36	1	3
36	2	7
36	3	51
36	5	31
36	6	135
36	7	100
36	9	1
36	10	38
36	12	12
36	13	91
36	14	7
36	16	207
36	17	92
36	18	4
36	19	131
36	20	22
36	21	11
36	23	52
36	24	51
36	25	110
36	27	260
36	29	142
36	30	3
36	31	1
36	32	28
36	33	33
36	34	63
36	35	17
36	36	356
36	38	3
36	39	44
36	40	62
36	41	44
36	43	11
36	44	75
36	45	1
36	46	30
36	47	35
36	48	297
36	49	20
36	50	12
36	51	17
36	52	22
36	53	1
36	54	338
36	55	44
36	56	191
36	57	4
36	58	7
36	59	1
36	60	12
36	62	164
36	64	41
36	65	1
36	67	47
36	69	9
36	70	99
36	71	3
36	72	94
36	73	4
36	76	102
36	78	349
37	3	29
37	5	44
37	6	7
37	7	7
37	13	22
37	14	7
37	16	14
37	17	22
37	19	44
37	20	7
37	21	7
